Total Time(s),Time_o1(s),Time_o2(s),var1,var2,var3,var4,o1,o2
13.365000009536743,13.365000009536743,0.0,1,8,12,1,0.009179073646071264,17227.189739136822
0.12899994850158691,0.12800002098083496,0.0,6,8,3,12,0.0019180521369347601,11954.058640289122
0.13100004196166992,0.13100004196166992,0.0,1,8,3,0,0.002559071315926932,4414.989609166435
0.12100005149841309,0.12100005149841309,0.0,6,0,3,13,0.00376805958020836,8318.557926632762
0.16100001335144043,0.16100001335144043,0.0,6,8,3,6,0.0020830614489255952,11831.707867508256
0.11899995803833008,0.11899995803833008,0.0,1,0,3,30,0.0036860634829042217,3273.097703655613
0.11599993705749512,0.11599993705749512,0.0,6,0,3,17,0.0035930563591460678,8394.84255333134
0.1100001335144043,0.1100001335144043,0.0,1,0,3,0,0.005226098831824748,3065.9650063655818
0.12099981307983398,0.12099981307983398,0.0,1,8,3,14,0.0021230701825422542,4507.825451923135
0.13100004196166992,0.13100004196166992,0.0,1,0,3,7,0.0046520971614960925,3089.852343713095
0.13099980354309082,0.13099980354309082,0.0,6,8,3,0,0.002274057167267349,11757.30928528018
0.9179999828338623,0.9179999828338623,0.0,1,0,7,0,0.01143601595836592,6879.796040265643
13.641000032424927,13.641000032424927,0.0,6,0,12,8,0.01392009457582814,34900.60631993523
0.11599993705749512,0.11599993705749512,0.0,3,8,3,8,0.0019680574178615826,6297.001815453246
0.11600017547607422,0.11600017547607422,0.0,6,0,3,22,0.0034230520007735785,8506.255823315903
13.629999876022339,13.629999876022339,0.0,1,8,12,5,0.008410092092242511,18082.187799938216
0.5440001487731934,0.5429999828338623,0.0,1,8,6,0,0.004961015823397462,8507.797765309757
0.12800002098083496,0.12800002098083496,0.0,6,0,3,3,0.004406082840800885,8186.251035790652
0.11500000953674316,0.11500000953674316,0.0,4,8,3,14,0.0017720502250218528,7349.715410744242
0.1379997730255127,0.1379997730255127,0.0,1,3,3,30,0.00281406574194705,3782.473533787017
0.11500000953674316,0.11500000953674316,0.0,1,3,3,29,0.00283006537026974,3770.241935265729
13.844000101089478,13.844000101089478,0.0,1,0,12,26,0.014955139150138323,17375.524921514076
13.652000188827515,13.652000188827515,0.0,6,1,12,0,0.015316052885779679,33143.79245395462
0.13199996948242188,0.13199996948242188,0.0,1,8,3,4,0.0024210753808999834,4431.519603781304
0.9950001239776611,0.9950001239776611,0.0,1,8,7,11,0.004669062646827519,10583.46783750787
0.12800002098083496,0.12800002098083496,0.0,6,0,3,0,0.0046410732594950495,8164.798114777908
0.2200000286102295,0.2200000286102295,0.0,6,0,3,10,0.003926064823713434,8269.640173942245
13.884000062942505,13.884000062942505,0.0,5,0,12,30,0.012359125899512474,70190.60929038255
0.1490001678466797,0.1490001678466797,0.0,3,0,3,19,0.003420049268650965,4476.976512451146
0.12199997901916504,0.11699986457824707,0.0,1,5,3,26,0.002434062653261004,4090.435462788284
0.4930000305175781,0.4930000305175781,0.0,1,8,6,30,0.0034281687531392034,10241.78266204132
0.12400007247924805,0.12400007247924805,0.0,6,3,3,9,0.003030066665933276,9539.704702494397
0.1419999599456787,0.1419999599456787,0.0,1,7,3,22,0.0021290685756921966,4409.9728532164445
13.519999980926514,13.519999980926514,0.0,1,7,12,13,0.008260111621521831,19546.653800316457
0.45600008964538574,0.45399999618530273,0.0,6,8,6,13,0.0034590544950896624,24087.00758468253
0.5350000858306885,0.5350000858306885,0.0,1,0,6,8,0.008445034635808191,6101.054960189837
0.12400007247924805,0.12400007247924805,0.0,1,5,3,9,0.0028850766021026202,3923.239227105014
0.15000009536743164,0.14300012588500977,0.0,1,0,3,3,0.00497010311764253,3074.0207971132245
0.48399996757507324,0.48399996757507324,0.0,6,0,6,18,0.006343101291954906,17298.77399175847
0.13899993896484375,0.13899993896484375,0.0,6,8,3,9,0.0019950566407999546,11887.225329663102
0.11599993705749512,0.11599993705749512,0.0,1,5,3,0,0.003297080830067713,3880.3619611814433
0.11599993705749512,0.11599993705749512,0.0,6,5,3,30,0.002081046371419916,11031.695640123244
0.5949997901916504,0.5949997901916504,0.0,1,0,6,19,0.0071891158705365155,6542.2788120450405
5.08299994468689,5.08299994468689,0.0,1,5,10,0,0.010174025014712712,12424.998142230057
13.753000020980835,13.753000020980835,0.0,1,8,12,30,0.007561124122774337,26568.148339399624
0.11100006103515625,0.11100006103515625,0.0,6,5,3,6,0.0026670676781814146,10398.961992927185
0.12599992752075195,0.12599992752075195,0.0,3,1,3,26,0.002937047156584313,4798.082993468194
0.1529998779296875,0.1529998779296875,0.0,6,5,3,5,0.002710066604347576,10385.014764964275
0.13200020790100098,0.13200020790100098,0.0,3,0,3,16,0.0035320549259602405,4443.688836466843
0.1549999713897705,0.1549999713897705,0.0,3,0,3,26,0.003221045948135481,4566.8844673105905
0.14499998092651367,0.14499998092651367,0.0,3,0,3,13,0.003663055964628441,4413.928695764323
0.5269999504089355,0.5269999504089355,0.0,6,8,6,6,0.00391702821026349,23164.6197048428
3.0220000743865967,3.0220000743865967,0.0,1,8,9,0,0.007143076858049338,12720.752490633982
5.184000015258789,5.184000015258789,0.0,1,0,10,3,0.014873017111534567,10051.383760437822
0.1490001678466797,0.1490001678466797,0.0,1,8,3,18,0.0020370667637561613,4550.693567456499
0.13700008392333984,0.13700008392333984,0.0,4,8,3,22,0.0016360418698798636,7499.392889127501
0.1120002269744873,0.1120002269744873,0.0,1,5,3,14,0.002709069581978285,3961.955963604316
0.9769999980926514,0.9769999980926514,0.0,1,4,7,0,0.00789401735493405,8324.553208721434
