Total Time(s),Time_o1(s),Time_o2(s),var1,var2,var3,var4,o1,o2
9.328999996185303,9.276000022888184,0.0,5.0,4.0,8.0,13.0,0.005814150066862739,39926.267866161324
0.15699982643127441,0.15699982643127441,0.0,3.0,5.0,4.0,25.0,0.002518160638243716,7826.999636827483
7.325999975204468,7.325999975204468,0.0,3.0,2.0,11.0,1.0,0.012168032914156668,17007.227750190363
2.552999973297119,2.552999973297119,0.0,5.0,1.0,9.0,29.0,0.007914162368817056,48207.44274469027
0.41899991035461426,0.41899991035461426,0.0,2.0,7.0,6.0,20.0,0.0036451021933548034,18591.456138362933
0.10199999809265137,0.10199999809265137,0.0,6.0,3.0,3.0,4.0,0.0032790739546402423,9470.771711347707
0.23100018501281738,0.23100018501281738,0.0,2.0,5.0,5.0,26.0,0.0033734654289024513,14400.153333569859
0.39800000190734863,0.39800000190734863,0.0,3.0,4.0,6.0,8.0,0.005071030861669055,10431.477665628927
4.559999942779541,4.559999942779541,0.0,2.0,7.0,10.0,23.0,0.006050098511594667,36137.95920335027
2.575000047683716,2.575000047683716,0.0,6.0,0.0,9.0,19.0,0.009342131930132436,28460.173277570546
0.13100004196166992,0.13100004196166992,0.0,4.0,3.0,4.0,16.0,0.00319008855676453,7918.8108493363925
0.7380001544952393,0.7380001544952393,0.0,3.0,4.0,7.0,23.0,0.0049092029903030085,13959.511295547918
0.11899995803833008,0.11899995803833008,0.0,1.0,5.0,4.0,17.0,0.003210101244509276,5341.089299716459
1.3610000610351562,1.3610000610351562,0.0,6.0,6.0,8.0,7.0,0.00570711161622059,28928.636413111013
0.41100001335144043,0.41100001335144043,0.0,3.0,3.0,6.0,3.0,0.006175015708482044,9739.931594058102
0.0710000991821289,0.0710000991821289,0.0,5.0,6.0,3.0,26.0,0.001875041866199259,16260.743444664542
4.381999969482422,4.381999969482422,0.0,4.0,4.0,10.0,18.0,0.006984088845368449,23663.761079956977
1.3629999160766602,1.3629999160766602,0.0,2.0,7.0,8.0,30.0,0.004623263565923968,29282.866326409745
0.7039999961853027,0.7039999961853027,0.0,5.0,3.0,7.0,15.0,0.00561510979411801,33391.862820562135
0.6800000667572021,0.6800000667572021,0.0,3.0,6.0,7.0,1.0,0.005647017885574651,12906.51821081737
0.21399998664855957,0.21300005912780762,0.0,4.0,2.0,5.0,11.0,0.004611200494448273,9231.706752926544
0.7019999027252197,0.7009999752044678,0.0,2.0,8.0,7.0,6.0,0.0047070308050829665,20869.616182996026
4.358999967575073,4.358999967575073,0.0,5.0,6.0,10.0,20.0,0.005911094230343482,61954.52090291473
2.559000015258789,2.559000015258789,0.0,1.0,1.0,9.0,12.0,0.010321100086715563,10344.27635701508
11.916000127792358,11.916000127792358,0.0,4.0,2.0,12.0,3.0,0.01215606975958924,21997.484883357174
0.20000004768371582,0.20000004768371582,0.0,5.0,7.0,5.0,11.0,0.0030671188434750938,26974.65637197716
4.382999897003174,4.382999897003174,0.0,1.0,8.0,10.0,22.0,0.006066098251759528,18204.484425542592
7.7210001945495605,7.7210001945495605,0.0,2.0,1.0,11.0,27.0,0.011301302845247533,33212.890581612904
