Total Time(s),Time_o1(s),Time_o2(s),var1,var2,var3,var4,o1,o2
20.945000171661377,20.874000072479248,0.00800013542175293,5.0,4.0,8.0,13.0,0.0021304622082756377,39926.267866161324
6.841000080108643,6.840000152587891,0.0,3.0,5.0,4.0,25.0,0.0009177607911861553,7826.999636827483
12.876000165939331,12.876000165939331,0.0,3.0,2.0,11.0,1.0,0.004663287144267181,17007.227750190363
10.88099980354309,10.879999876022339,0.0,5.0,1.0,9.0,29.0,0.0029193717005700577,48207.44274469027
8.28600001335144,8.285000085830688,0.0,2.0,7.0,6.0,20.0,0.0013549170300371477,18591.456138362933
6.9700000286102295,6.9700000286102295,0.0,6.0,3.0,3.0,4.0,0.0012720535298169481,9470.771711347707
7.863000154495239,7.861999988555908,0.0,2.0,5.0,5.0,26.0,0.0012445054383044946,14400.153333569859
8.525000095367432,8.525000095367432,0.0,3.0,4.0,6.0,8.0,0.0018807334293138914,10431.477665628927
12.05299997329712,12.052000045776367,0.0,2.0,7.0,10.0,23.0,0.002290003009549091,36137.95920335027
11.009000062942505,11.008000135421753,0.0,6.0,0.0,9.0,19.0,0.0034618024779307648,28460.173277570546
7.1540000438690186,7.153000116348267,0.0,4.0,3.0,4.0,16.0,0.0011628728729698328,7918.8108493363925
8.608999967575073,8.608000040054321,0.0,3.0,4.0,7.0,23.0,0.0018071701635753164,13959.511295547918
6.956000089645386,6.948000192642212,0.0,1.0,5.0,4.0,17.0,0.0012240141715673782,5341.089299716459
9.473999977111816,9.472999811172485,0.0,6.0,6.0,8.0,7.0,0.0021448584337907034,28928.636413110984
8.15499997138977,8.15399980545044,0.0,3.0,3.0,6.0,3.0,0.002346951548076902,9739.931594058102
6.822999954223633,6.821999788284302,0.0,5.0,6.0,3.0,26.0,0.0006980598686995551,16260.743444664524
11.759999990463257,11.759000062942505,0.0,4.0,4.0,10.0,18.0,0.0025868098821162635,23663.761079956977
9.33899998664856,9.33899998664856,0.0,2.0,7.0,8.0,30.0,0.0017155412879490055,29282.866326409745
8.629999876022339,8.628999948501587,0.0,5.0,3.0,7.0,15.0,0.0020666708544849854,33391.862820562135
8.691999912261963,8.691999912261963,0.0,3.0,6.0,7.0,1.0,0.0021947784158685476,12906.518210817332
7.588000059127808,7.587000131607056,0.0,4.0,2.0,5.0,11.0,0.0016808204548013671,9231.706752926544
8.818000078201294,8.816999912261963,0.0,2.0,8.0,7.0,6.0,0.0018299669884964882,20869.616182996026
11.240000009536743,11.239000082015991,0.0,5.0,6.0,10.0,20.0,0.00219764142667375,61954.520902914664
10.442000150680542,10.442000150680542,0.0,1.0,1.0,9.0,12.0,0.0039446117273963304,10344.27635701508
14.180999994277954,14.180999994277954,0.0,4.0,2.0,12.0,3.0,0.0045676969417593844,21997.484883357174
7.411999940872192,7.41100001335144,0.0,5.0,7.0,5.0,11.0,0.0011263599829889276,26974.65637197716
11.431999921798706,11.430999994277954,0.0,1.0,8.0,10.0,22.0,0.0023279454481611507,18204.484425542592
12.311000108718872,12.31000018119812,0.0,2.0,1.0,11.0,27.0,0.004237005543287404,33212.890581612904
12.536999940872192,12.53600001335144,0.0,4.0,0.0,11.0,9.0,0.004377863213210219,19523.19408522581
13.864000082015991,13.86300015449524,0.0,4.0,1.0,12.0,9.0,0.004380168600894627,22788.963118862306
8.722000122070312,8.720999956130981,0.0,5.0,3.0,7.0,5.0,0.002484631791095136,30988.87773695604
7.263999938964844,7.263000011444092,0.0,3.0,5.0,4.0,25.0,0.0009177607911861553,7826.999636827483
8.134999990463257,8.134999990463257,0.0,2.0,3.0,6.0,11.0,0.002128720563756645,14651.950508911801
7.138999938964844,7.137999773025513,0.0,5.0,5.0,4.0,25.0,0.0008963820786112853,21072.691329920148
8.139000177383423,8.138000011444092,0.0,2.0,7.0,6.0,19.0,0.0013688830013949857,18457.581877797624
7.075999975204468,7.075000047683716,0.0,6.0,1.0,3.0,0.0,0.0016664708516720378,8578.141019338544
7.118000030517578,7.117000102996826,0.0,4.0,5.0,4.0,26.0,0.0008799768855269563,9075.622420117157
8.150000095367432,8.14900016784668,0.0,4.0,5.0,6.0,11.0,0.0015699455382085458,12803.153996645586
11.480000019073486,11.478999853134155,0.0,2.0,7.0,10.0,23.0,0.002290003009549091,36137.95920335027
7.276000022888184,7.275000095367432,0.0,4.0,4.0,4.0,29.0,0.0009338691788682034,8808.823310768208
7.377000093460083,7.377000093460083,0.0,6.0,3.0,4.0,15.0,0.0012659233987169633,12882.509541130286
9.655999898910522,9.655999898910522,0.0,2.0,3.0,8.0,23.0,0.002417607183854857,22727.853915031126
7.28600001335144,7.284999847412109,0.0,1.0,5.0,4.0,16.0,0.0012420458617266985,5319.179597012332
