Total Time(s),Time_o1(s),Time_o2(s),var1,var2,var3,var4,o1,o2
23.94000005722046,23.77900004386902,0.0019998550415039062,5.0,4.0,8.0,13.0,0.005814150066862739,39926.267866161324
0.5690000057220459,0.567000150680542,0.0,3.0,5.0,4.0,25.0,0.002518160638243716,7826.999636827483
12.941999912261963,12.941999912261963,0.0,3.0,2.0,11.0,1.0,0.012168032914156668,17007.227750190363
4.546000003814697,4.546000003814697,0.0,5.0,1.0,9.0,29.0,0.007914162368817056,48207.44274469027
0.8529999256134033,0.8519999980926514,0.0,2.0,7.0,6.0,20.0,0.0036451021933548034,18591.456138362933
0.3529999256134033,0.3529999256134033,0.0,6.0,3.0,3.0,4.0,0.0032790739546402423,9470.771711347707
0.6159999370574951,0.6159999370574951,0.0,2.0,5.0,5.0,26.0,0.0033734654289024513,14400.153333569859
0.8469998836517334,0.8469998836517334,0.0,3.0,4.0,6.0,8.0,0.005071030861669055,10431.477665628927
7.705000162124634,7.705000162124634,0.0,2.0,7.0,10.0,23.0,0.006050098511594667,36137.95920335027
4.547999858856201,4.547999858856201,0.0,6.0,0.0,9.0,19.0,0.009342131930132436,28460.173277570546
0.3430001735687256,0.3430001735687256,0.0,4.0,3.0,4.0,16.0,0.00319008855676453,7918.8108493363925
1.4019999504089355,1.4019999504089355,0.0,3.0,4.0,7.0,23.0,0.0049092029903030085,13959.511295547918
0.43400001525878906,0.43400001525878906,0.0,1.0,5.0,4.0,17.0,0.003210101244509276,5341.089299716459
2.5799999237060547,2.5799999237060547,0.0,6.0,6.0,8.0,7.0,0.00570711161622059,28928.636413111013
0.9460000991821289,0.9360001087188721,0.0,3.0,3.0,6.0,3.0,0.006175015708482044,9739.931594058102
0.37199997901916504,0.3639998435974121,0.0,5.0,6.0,3.0,26.0,0.001875041866199259,16260.743444664542
8.111000061035156,8.111000061035156,0.0,4.0,4.0,10.0,18.0,0.006984088845368449,23663.761079956977
2.7160000801086426,2.7160000801086426,0.0,2.0,7.0,8.0,30.0,0.004623263565923968,29282.866326409745
1.4809999465942383,1.4709999561309814,0.0,5.0,3.0,7.0,15.0,0.00561510979411801,33391.862820562135
1.6720001697540283,1.6640000343322754,0.0,3.0,6.0,7.0,1.0,0.005647017885574651,12906.51821081737
0.5469999313354492,0.5469999313354492,0.0,4.0,2.0,5.0,11.0,0.004611200494448273,9231.706752926544
1.625999927520752,1.624000072479248,0.0,2.0,8.0,7.0,6.0,0.0047070308050829665,20869.616182996026
8.03600001335144,8.03600001335144,0.0,5.0,6.0,10.0,20.0,0.005911094230343482,61954.52090291473
4.629999876022339,4.629999876022339,0.0,1.0,1.0,9.0,12.0,0.010321100086715563,10344.27635701508
20.70299983024597,20.70199990272522,0.0,4.0,2.0,12.0,3.0,0.01215606975958924,21997.484883357174
0.7670001983642578,0.7670001983642578,0.0,5.0,7.0,5.0,11.0,0.0030671188434750938,26974.65637197716
8.593000173568726,8.591000080108643,0.0,1.0,8.0,10.0,22.0,0.006066098251759528,18204.484425542592
13.526000022888184,13.525000095367432,0.0,2.0,1.0,11.0,27.0,0.011301302845247533,33212.890581612904
12.704999923706055,12.704999923706055,0.0,4.0,0.0,11.0,9.0,0.01184905916096295,19523.19408522581
22.349000215530396,22.349000215530396,0.0,4.0,1.0,12.0,9.0,0.011798095651417647,22788.963118862306
2.633999824523926,2.631999969482422,0.0,2.0,5.0,8.0,21.0,0.0055732315580819,24363.311609710625
0.375,0.375,0.0,3.0,6.0,4.0,3.0,0.0032080311719183776,7543.7136797762205
0.5420000553131104,0.5420000553131104,0.0,2.0,5.0,5.0,13.0,0.003866206926691845,13404.63212060798
0.4869999885559082,0.4869999885559082,0.0,4.0,2.0,5.0,15.0,0.004309325933368234,9408.291413323113
0.46399998664855957,0.46399998664855957,0.0,4.0,5.0,4.0,23.0,0.0024911429103927378,8944.761361002784
0.5559999942779541,0.5559999942779541,0.0,3.0,3.0,5.0,30.0,0.003558558978013432,9319.684714327617
4.560999870300293,4.560999870300293,0.0,1.0,2.0,9.0,13.0,0.009334104670508039,10978.462034232401
4.429999828338623,4.429999828338623,0.0,5.0,7.0,9.0,12.0,0.005152083947297444,51714.02416668528
0.2720000743865967,0.26999998092651367,0.0,4.0,2.0,3.0,5.0,0.0033480658595672814,5538.674541314281
0.8190000057220459,0.8169999122619629,0.0,5.0,0.0,6.0,20.0,0.005907113846879879,25069.62676257485
2.572000026702881,2.572000026702881,0.0,6.0,6.0,8.0,15.0,0.005066148833186802,31161.65933198546
1.5340001583099365,1.5340001583099365,0.0,2.0,1.0,7.0,1.0,0.00952101648985023,14827.763331133438
0.4629998207092285,0.4629998207092285,0.0,4.0,5.0,4.0,17.0,0.002662087151090287,8708.297771276837
8.04699993133545,8.04699993133545,0.0,4.0,3.0,10.0,16.0,0.0077040851501005625,22018.275831658237
0.4330000877380371,0.4330000877380371,0.0,1.0,8.0,4.0,22.0,0.0024011234870368495,6212.773542397796
0.46399998664855957,0.4570000171661377,0.0,2.0,7.0,3.0,4.0,0.0024530662445192953,8682.32298881693
1.0390000343322754,1.0390000343322754,0.0,6.0,4.0,6.0,20.0,0.00438110556823275,21233.973867900877
0.9659998416900635,0.9649999141693115,0.0,2.0,3.0,6.0,27.0,0.004812161260805793,16406.242958573108
0.9070000648498535,0.9070000648498535,0.0,3.0,7.0,6.0,19.0,0.0033690932014415987,12763.221511243039
0.312000036239624,0.312000036239624,0.0,3.0,3.0,3.0,1.0,0.003355066318271518,5010.33704020901
2.5829999446868896,2.5829999446868896,0.0,5.0,4.0,8.0,11.0,0.005980139128816319,39167.90024993267
2.6649999618530273,2.6649999618530273,0.0,3.0,5.0,8.0,1.0,0.0069580035929855625,14100.117840647028
1.4300000667572021,1.4300000667572021,0.0,4.0,2.0,7.0,14.0,0.006151107705121087,13537.424445259054
1.4840002059936523,1.4820001125335693,0.0,3.0,3.0,7.0,23.0,0.005345213746895441,13332.198546212861
13.592000007629395,13.592000007629395,0.0,2.0,3.0,11.0,6.0,0.010688050991644828,27204.925769550722
0.6040000915527344,0.6040000915527344,0.0,3.0,6.0,5.0,6.0,0.0037520486404096632,9410.536730016698
5.38700008392334,5.377000093460083,0.0,3.0,2.0,9.0,12.0,0.008000093124457989,15338.627720240926
2.794999837875366,2.794999837875366,0.0,4.0,2.0,8.0,4.0,0.008158003983818591,14433.829729251558
0.8480000495910645,0.8480000495910645,0.0,2.0,7.0,6.0,3.0,0.004756020290116517,16827.87232832543
0.9260001182556152,0.9260001182556152,0.0,3.0,7.0,6.0,20.0,0.0033360941233724207,12855.794138229689
0.5360000133514404,0.5360000133514404,0.0,2.0,6.0,5.0,6.0,0.00407104961895578,13609.083886485687
0.5239999294281006,0.5239999294281006,0.0,3.0,5.0,4.0,26.0,0.0024981619242955408,7865.539430768203
0.5750000476837158,0.5750000476837158,0.0,1.0,5.0,5.0,2.0,0.005183016303273606,6299.607387334886
0.6679999828338623,0.6679999828338623,0.0,3.0,7.0,5.0,6.0,0.0034600423407813957,9824.13782448341
0.625,0.625,0.0,3.0,5.0,5.0,9.0,0.0038181028011304258,9107.197960644306
0.3600001335144043,0.3600001335144043,0.0,4.0,6.0,4.0,24.0,0.0022771427271912493,9391.406696134269
0.2330000400543213,0.2330000400543213,0.0,3.0,3.0,3.0,27.0,0.002442047706331717,5293.909837326938
1.0399999618530273,1.0380001068115234,0.0,1.0,1.0,6.0,10.0,0.007419044210678355,6480.699673685861
0.3710000514984131,0.3710000514984131,0.0,2.0,4.0,4.0,27.0,0.0029431911252924096,10929.106178870456
0.9169998168945312,0.9159998893737793,0.0,4.0,2.0,6.0,23.0,0.0047731308383491865,12111.686999547359
0.32200002670288086,0.32200002670288086,0.0,1.0,2.0,3.0,23.0,0.0032200686328089346,3531.6253198237887
0.4739999771118164,0.4739999771118164,0.0,2.0,4.0,4.0,2.0,0.0041960344374182635,9962.965740672416
0.7580001354217529,0.7269999980926514,0.0,3.0,4.0,5.0,25.0,0.0033664663966836207,9462.560695534268
8.531000137329102,8.52999997138977,0.0,3.0,5.0,10.0,8.0,0.007340053473919655,18927.94754133939
0.6640000343322754,0.6629998683929443,0.0,3.0,3.0,5.0,9.0,0.0045201279849137015,8315.658779867326
0.29399991035461426,0.29200005531311035,0.0,1.0,0.0,3.0,30.0,0.0036860634829042217,3273.097703655613
0.9470000267028809,0.9470000267028809,0.0,4.0,3.0,6.0,23.0,0.004379125140938541,12695.300035239821
1.7360000610351562,1.7360000610351562,0.0,3.0,5.0,7.0,8.0,0.00534504050499152,12854.2965364162
4.977999925613403,4.977999925613403,0.0,2.0,5.0,9.0,14.0,0.006614101375092462,26050.99957629153
0.4930000305175781,0.4930000305175781,0.0,1.0,5.0,4.0,18.0,0.003172106555587312,5363.684301103316
0.315000057220459,0.315000057220459,0.0,4.0,7.0,3.0,4.0,0.002209058170352243,6927.385363417764
