Total Time(s),Time_o1(s),Time_o2(s),var1,var2,var3,var4,o1,o2
19.42900013923645,19.358999967575073,0.009999990463256836,5.0,4.0,11.0,21.0,0.007699149953079236,65381.81813967463
9.744999885559082,9.744999885559082,0.0,6.0,5.0,11.0,23.0,0.007457167692897887,49266.901684085584
13.889999866485596,13.889999866485596,0.0,3.0,8.0,12.0,9.0,0.00670809540778901,27070.197237206427
0.12100005149841309,0.12100005149841309,0.0,3.0,1.0,3.0,2.0,0.003969072687668998,4559.086908083915
1.569000005722046,1.567000150680542,0.0,3.0,7.0,8.0,16.0,0.004494135734487778,17438.234513920026
0.3019998073577881,0.29399991035461426,0.0,2.0,6.0,4.0,17.0,0.0027480875168014573,11404.874139246407
2.885999917984009,2.885999917984009,0.0,1.0,2.0,9.0,26.0,0.008812163695710607,12825.093351312285
0.12100005149841309,0.12100005149841309,0.0,3.0,3.0,4.0,12.0,0.0034850621228322454,6759.398042277214
1.5899999141693115,1.5899999141693115,0.0,5.0,8.0,8.0,27.0,0.003836183129101112,55049.88361729374
3.0299999713897705,3.0299999713897705,0.0,4.0,8.0,9.0,16.0,0.004539093631993065,24208.709917964952
0.26200008392333984,0.2610001564025879,0.0,3.0,5.0,5.0,19.0,0.0032703236842857005,9560.205811859365
4.994999885559082,4.994999885559082,0.0,1.0,5.0,10.0,5.0,0.009093037391323099,12967.18261674643
0.13000011444091797,0.13000011444091797,0.0,4.0,2.0,4.0,11.0,0.0037680530781824184,7415.06885772894
2.9019999504089355,2.9019999504089355,0.0,5.0,2.0,9.0,26.0,0.007249144018434177,48791.11601042718
0.21200013160705566,0.21200013160705566,0.0,4.0,1.0,5.0,15.0,0.0047073697539071644,8965.611035031832
1.5880000591278076,1.5880000591278076,0.0,6.0,1.0,8.0,5.0,0.009194006634759408,22626.765437876977
1.561999797821045,1.561999797821045,0.0,4.0,3.0,8.0,2.0,0.007870002541295652,14937.672533753734
0.12999987602233887,0.12999987602233887,0.0,5.0,3.0,4.0,28.0,0.002849207258168489,19530.529719538517
8.266000032424927,8.266000032424927,0.0,3.0,1.0,11.0,1.0,0.013346031170351732,16207.00104765875
0.25099992752075195,0.25099992752075195,0.0,1.0,8.0,5.0,7.0,0.0036460500545110455,7277.001769060425
4.920999765396118,4.920999765396118,0.0,3.0,0.0,10.0,16.0,0.010390090711827303,16512.714523111255
1.569000005722046,1.569000005722046,0.0,3.0,1.0,8.0,11.0,0.00792218915452036,12631.879046071092
2.8559999465942383,2.8559999465942383,0.0,4.0,5.0,9.0,21.0,0.005620113877849808,22592.27814945099
4.8459999561309814,4.8459999561309814,0.0,5.0,0.0,10.0,17.0,0.01011609316880781,45039.81294726941
8.378000020980835,8.378000020980835,0.0,3.0,8.0,11.0,11.0,0.005990070533808429,25039.56935425086
1.5980000495910645,1.5980000495910645,0.0,1.0,4.0,8.0,21.0,0.006554282264291034,11398.471650719142
8.29800009727478,8.29800009727478,0.0,4.0,2.0,11.0,14.0,0.009318077806071379,23077.28172952043
0.8480000495910645,0.8459999561309814,0.0,3.0,7.0,7.0,24.0,0.003820192272648067,16078.111051361737
8.138999938964844,8.138999938964844,0.0,6.0,3.0,11.0,20.0,0.00884917775841349,43084.150723665065
8.32200002670288,8.32200002670288,0.0,3.0,2.0,11.0,1.0,0.012168032914156668,17007.227750190363
13.809999942779541,13.809999942779541,0.0,2.0,6.0,12.0,25.0,0.008103117609907931,46244.15166741788
0.5060000419616699,0.5060000419616699,0.0,4.0,7.0,6.0,11.0,0.003651047383970797,13966.502310414862
0.8210000991821289,0.8210000991821289,0.0,3.0,8.0,7.0,21.0,0.0036001561077264412,16306.867533784809
8.07200002670288,8.07200002670288,0.0,6.0,2.0,11.0,15.0,0.009822082722111436,38237.49640440798
8.274999856948853,8.274999856948853,0.0,6.0,2.0,11.0,17.0,0.009723167488015416,39357.260264573975
0.1380000114440918,0.1380000114440918,0.0,4.0,3.0,4.0,16.0,0.00319008855676453,7918.8108493363925
0.0969998836517334,0.0969998836517334,0.0,3.0,3.0,3.0,4.0,0.0031920690781999063,5025.307438674293
2.743000030517578,2.743000030517578,0.0,3.0,2.0,9.0,14.0,0.007827100484853891,15692.186033189348
2.800999879837036,2.800999879837036,0.0,4.0,0.0,9.0,0.0,0.012189030355200532,14403.025917837349
0.8080000877380371,0.8080000877380371,0.0,5.0,7.0,7.0,9.0,0.004379048412612037,38023.46727902392
7.973999977111816,7.973999977111816,0.0,2.0,5.0,11.0,15.0,0.008054083684690643,33682.75922337473
13.151000022888184,13.151000022888184,0.0,3.0,4.0,12.0,3.0,0.010465074008338402,20923.382446875767
1.5449998378753662,1.5449998378753662,0.0,5.0,0.0,8.0,26.0,0.007529337155420788,37818.351534027955
0.750999927520752,0.750999927520752,0.0,4.0,4.0,7.0,13.0,0.005240088548870142,14734.241011486794
4.740000009536743,4.740000009536743,0.0,2.0,2.0,10.0,20.0,0.009298102064400026,27742.50833928622
1.6430001258850098,1.6430001258850098,0.0,5.0,3.0,8.0,21.0,0.005894216232884573,41415.069892892716
1.5409998893737793,1.5409998893737793,0.0,4.0,7.0,8.0,5.0,0.005202008169928225,18204.36991547923
0.2760000228881836,0.2760000228881836,0.0,3.0,3.0,5.0,1.0,0.005454013384655377,8109.704071977904
0.1510000228881836,0.1510000228881836,0.0,4.0,3.0,4.0,23.0,0.002942159071158458,8167.340126663778
0.14399981498718262,0.1419999599456787,0.0,3.0,6.0,3.0,29.0,0.001873041910903224,6096.821734150644
0.4160001277923584,0.4160001277923584,0.0,2.0,3.0,6.0,27.0,0.004812161260805793,16406.242958573108
2.801999807357788,2.801999807357788,0.0,5.0,5.0,9.0,4.0,0.007025048754279219,43757.77838998493
2.8499999046325684,2.8499999046325684,0.0,6.0,7.0,9.0,14.0,0.005300094338783037,37034.22964456753
0.42100000381469727,0.42100000381469727,0.0,5.0,3.0,6.0,22.0,0.004453116436833872,29401.2224102683
5.111999988555908,5.111999988555908,0.0,3.0,0.0,10.0,9.0,0.01122605188835327,15129.785512366174
13.17300009727478,13.17300009727478,0.0,3.0,3.0,12.0,26.0,0.009529118059925587,28373.335090926128
0.4849998950958252,0.4849998950958252,0.0,4.0,5.0,6.0,1.0,0.005287013807434212,12225.693190467036
4.9079999923706055,4.9079999923706055,0.0,1.0,3.0,10.0,13.0,0.009597071793000195,12994.634085833886
0.10000014305114746,0.10000014305114746,0.0,4.0,7.0,3.0,2.0,0.0022790563836816323,6912.796627436075
13.523000001907349,13.523000001907349,0.0,4.0,5.0,12.0,18.0,0.0078011089596287525,31637.80710287051
13.169999837875366,13.169999837875366,0.0,3.0,4.0,12.0,16.0,0.008801111407089448,25391.127009118372
0.12799978256225586,0.12799978256225586,0.0,3.0,3.0,3.0,21.0,0.0025600478511152874,5201.462434358715
0.9090001583099365,0.9090001583099365,0.0,5.0,3.0,7.0,21.0,0.005311187626134101,35233.00388785006
0.43400001525878906,0.43400001525878906,0.0,5.0,3.0,6.0,1.0,0.006349012600397009,26047.266989994187
0.2349998950958252,0.2349998950958252,0.0,5.0,5.0,5.0,17.0,0.003282281675907782,25462.41001053807
0.13899993896484375,0.1380000114440918,0.0,4.0,6.0,4.0,24.0,0.0022771427271912493,9391.406696134269
8.32200002670288,8.32200002670288,0.0,2.0,5.0,11.0,15.0,0.008054083684690643,33682.75922337473
0.13100004196166992,0.13100004196166992,0.0,6.0,8.0,4.0,30.0,0.0019781749164318103,17210.957016465363
4.981000185012817,4.981000185012817,0.0,3.0,2.0,10.0,28.0,0.008378124133718716,21297.25014748099
0.14099979400634766,0.14099979400634766,0.0,2.0,4.0,4.0,12.0,0.003477061115367402,10235.073372931549
0.15000009536743164,0.15000009536743164,0.0,3.0,2.0,4.0,7.0,0.004178038295659819,6348.096493856748
13.351999998092651,13.351999998092651,0.0,5.0,7.0,12.0,26.0,0.006661109967565466,91262.81992573758
1.6050000190734863,1.6050000190734863,0.0,5.0,4.0,8.0,27.0,0.005289249285106536,46257.193872864904
2.9230000972747803,2.9230000972747803,0.0,4.0,5.0,9.0,11.0,0.0060890809651375135,20092.71645552927
2.9079999923706055,2.9079999923706055,0.0,5.0,6.0,9.0,19.0,0.0052681097179159055,53769.39879941024
4.871999979019165,4.871999979019165,0.0,5.0,6.0,10.0,6.0,0.006886049157535836,52086.70679950612
0.1380000114440918,0.13100004196166992,0.0,2.0,3.0,4.0,15.0,0.003620086739292306,9885.354260132628
0.8370001316070557,0.8370001316070557,0.0,3.0,4.0,7.0,8.0,0.005817042375640734,12289.342268889752
0.23000001907348633,0.23000001907348633,0.0,3.0,2.0,5.0,30.0,0.003877633040915553,8891.25139863381
0.4530000686645508,0.4530000686645508,0.0,6.0,1.0,6.0,10.0,0.0065220417815282355,17258.385000576476
0.44700002670288086,0.44700002670288086,0.0,2.0,3.0,6.0,12.0,0.005587055217196265,14740.773758358422
2.7709999084472656,2.7709999084472656,0.0,2.0,3.0,9.0,7.0,0.008644066751246198,22054.87391169729
0.4330000877380371,0.4330000877380371,0.0,1.0,6.0,6.0,23.0,0.004162131785515687,8910.83269680984
0.09999990463256836,0.09999990463256836,0.0,3.0,4.0,3.0,4.0,0.0029220686165797,5261.76051988828
0.42799997329711914,0.42799997329711914,0.0,2.0,2.0,6.0,17.0,0.005687089501669549,14532.648749049922
