Total Time(s),Time_o1(s),Time_o2(s),Time_o3(s),var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,o1,o2,o3
76.03999996185303,76.03999996185303,0.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,-65.67448680351906,15.348813422597415,34986.671570741695
46.019999980926514,46.019999980926514,0.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,-69.39882697947215,15.385866099450576,37915.14657177486
81.03900003433228,81.03900003433228,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,-73.02052785923753,11.666364320650045,45871.49687112192
46.01800012588501,46.01800012588501,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,-68.16715542521995,15.149350020475906,38523.44638496054
76.02900004386902,76.02800011634827,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,-70.0,14.664022171035006,44623.49610976054
51.01800012588501,51.01699995994568,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,-64.89736070381231,18.609720111786086,35690.13101353206
76.02900004386902,76.02799987792969,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,-71.62756598240469,16.00264078691367,48007.29156631604
51.02300000190735,51.02300000190735,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,-70.48387096774194,14.790392159585341,42608.13983307344
46.019999980926514,46.01900005340576,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,-67.25806451612904,16.40526618839191,36063.29389948758
81.03000020980835,81.02799987792969,0.0010001659393310547,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,-60.71847507331379,18.978286901624582,30652.197786047527
