Total Time(s),Time_c1(s),Time_c2(s),Time_c3(s),Time_c4(s),Time_o1(s),Time_o2(s),var1,var2,var3,var4,var5,var6,var7,c1,c2,c3,c4,penalty,feasible,o1,o2
675.6790001392365,0.016000032424926758,0.015999794006347656,0.015000104904174805,0.0,0.09400010108947754,675.2880001068115,7,1832,137,4,6,1,2,0.3699999999999999,-7.66,0.30000000000000004,-0.990000000000002,0,TRUE,15789.164742812569,-0.0
539.4880001544952,0.0,0.0,0.0,0.0,0.0,539.4880001544952,5,1657,137,3,5,1,1,0.47,-10.31,0.30000000000000004,-2.84,0,TRUE,13875.64865654367,-0.0
543.0460000038147,0.0,0.0,0.0,0.0,0.0,543.0460000038147,5,1657,135,3,5,3,3,0.44999999999999996,-10.31,0.30000000000000004,-2.8599999999999994,0,TRUE,14824.356766724608,-0.0
542.1949999332428,0.0,0.0,0.0,0.0,0.0,542.1949999332428,5,1659,135,3,5,3,3,0.44999999999999996,-10.33,0.30000000000000004,-2.84,0,TRUE,14824.356766724608,-0.0
548.5339999198914,0.0,0.0,0.0,0.0,0.0,548.5339999198914,5,1655,133,3,5,3,3,0.42999999999999994,-10.290000000000001,0.30000000000000004,-2.8999999999999986,0,TRUE,14824.356766724608,-0.0
569.5880000591278,0.0,0.0,0.0,0.0,0.0,569.5880000591278,5,1653,133,3,7,1,1,0.22999999999999998,-8.670000000000002,0.5,-2.719999999999999,0,TRUE,14320.65323670239,-0.0
587.7400000095367,0.0,0.0,0.0,0.0,0.0,587.7250001430511,5,1653,139,3,9,1,1,0.09000000000000008,-7.070000000000002,0.7,-2.460000000000001,0,TRUE,14767.921646960222,-0.0
553.289999961853,0.0,0.0,0.0,0.0,0.0,553.289999961853,5,1653,133,3,5,3,3,0.42999999999999994,-10.270000000000001,0.30000000000000004,-2.919999999999998,0,TRUE,14824.356766724608,-0.0
570.2729997634888,0.0,0.0,0.0,0.0,0.0,570.2729997634888,5,1651,137,3,7,1,1,0.27,-8.650000000000002,0.5,-2.6999999999999993,0,TRUE,14320.65323670239,-0.0
597.5910000801086,0.0,0.0,0.0,0.0,0.0,597.5910000801086,5,1661,141,4,7,1,1,0.30999999999999983,-8.75,0.3999999999999999,-2.5599999999999987,0,TRUE,14636.91185614941,-0.0
