Total Time(s),Time_c1(s),Time_c2(s),Time_c3(s),Time_c4(s),Time_o1(s),Time_o2(s),var1,var2,var3,var4,var5,var6,var7,c1,c2,c3,c4,penalty,feasible,o1,o2
651.9000000953674,0.016000032424926758,0.015000104904174805,0.0,0.016000032424926758,0.07799983024597168,651.529000043869,5,1658,136,6,7,1,0,0.26,-8.720000000000002,0.19999999999999996,-2.639999999999997,0,TRUE,15691.274295230129,-0.0
556.4230000972748,0.0,0.0,0.0,0.0,0.0,556.4230000972748,4,1352,139,4,7,2,0,0.29000000000000004,-7.66,0.3999999999999999,-5.669999999999998,0,TRUE,14062.770796696163,-0.0
517.7189998626709,0.0,0.0,0.0,0.0,0.0,517.7189998626709,4,1657,136,3,7,1,2,0.26,-10.71,0.5,-2.6499999999999986,0,TRUE,12864.302589361912,-0.0
505.393000125885,0.0,0.0,0.0,0.0,0.0,505.393000125885,3,1657,135,6,6,2,2,0.34999999999999987,-13.11,0.10000000000000009,-2.7600000000000016,0,TRUE,12190.847816906917,-9.0
521.5479998588562,0.0,0.0,0.0,0.0,0.0,521.5479998588562,4,1656,135,3,6,3,1,0.34999999999999987,-11.299999999999999,0.40000000000000013,-2.770000000000003,0,TRUE,13341.091458952185,-0.0
585.7579998970032,0.0,0.0,0.0,0.0,0.0,585.7579998970032,5,1657,135,3,7,0,2,0.25,-8.71,0.5,-2.66,0,TRUE,13910.32531015635,-0.0
480.90000009536743,0.0,0.0,0.0,0.0,0.0,480.90000009536743,3,1657,135,3,7,1,2,0.25,-12.71,0.5,-2.66,0,TRUE,11929.351942021434,-0.0
517.5940001010895,0.0,0.0,0.0,0.0,0.0,517.5940001010895,4,1657,135,2,7,2,2,0.25,-10.71,0.6,-2.66,0,TRUE,12505.426235250508,-0.0
429.1980001926422,0.0,0.0,0.0,0.0,0.0,429.1980001926422,2,1657,135,6,6,2,2,0.34999999999999987,-14.91,0.10000000000000009,-2.7600000000000016,0,TRUE,11168.731877937944,-6.0
527.0159997940063,0.0,0.0,0.0,0.0,0.015999794006347656,527.0,3,1657,134,6,8,0,1,0.1399999999999999,-12.31,0.30000000000000004,-2.5699999999999967,0,TRUE,13196.940061921825,-0.0
