Total Time(s),Time_c1(s),Time_c2(s),Time_c3(s),Time_c4(s),Time_o1(s),Time_o2(s),var1,var2,var3,var4,var5,var6,var7,c1,c2,c3,c4,penalty,feasible,o1,o2
585.9019999504089,0.014999866485595703,0.015000104904174805,0.0,0.016000032424926758,0.09400010108947754,585.5280001163483,5,1657,135,3,7,1,1,0.25,-8.71,0.5,-2.66,0,TRUE,14320.65323670239,-0.0
611.4639999866486,0.0,0.0,0.0,0.0,0.0,611.4639999866486,4,1132,199,6,10,3,0,0.5900000000000001,-3.66,0.5,-6.969999999999999,0,TRUE,15349.550977073675,-28.999999999999996
575.0729999542236,0.0,0.0,0.0,0.0,0.0,575.0729999542236,5,1659,137,3,7,1,1,0.27,-8.73,0.5,-2.620000000000001,0,TRUE,14320.65323670239,-0.0
590.7200000286102,0.0,0.0,0.0,0.0,0.0,590.7200000286102,5,1657,134,3,9,1,0,0.040000000000000036,-7.110000000000001,0.7,-2.469999999999999,0,TRUE,15289.321646960221,-0.0
663.1789999008179,0.0,0.0,0.0,0.0,0.0,663.1789999008179,7,1659,135,3,7,1,3,0.25,-4.73,0.5,-2.6400000000000006,0,TRUE,16972.65453138335,-0.0
618.8199999332428,0.0,0.0,0.0,0.0,0.0,618.8199999332428,5,1655,133,3,7,1,3,0.22999999999999998,-8.690000000000001,0.5,-2.6999999999999993,0,TRUE,15102.753236702392,-0.0
580.8270001411438,0.0,0.0,0.0,0.0,0.0,580.8270001411438,5,1660,138,3,9,1,3,0.08000000000000007,-7.140000000000002,0.7,-2.3999999999999986,0,TRUE,15550.021646960222,-0.0
606.345999956131,0.0,0.0,0.0,0.0,0.0,606.345999956131,5,1653,137,3,9,1,2,0.07000000000000006,-7.070000000000002,0.7,-2.4800000000000004,0,TRUE,14246.521646960222,-0.0
578.7539999485016,0.0,0.0,0.0,0.0,0.0,578.7539999485016,5,1661,139,3,7,1,1,0.29000000000000004,-8.75,0.5,-2.580000000000002,0,TRUE,14320.65323670239,-0.0
569.2720000743866,0.0,0.0,0.0,0.0,0.0,569.2720000743866,5,1653,133,3,7,1,3,0.22999999999999998,-8.670000000000002,0.5,-2.719999999999999,0,TRUE,15102.753236702392,-0.0
642.1100001335144,0.0,0.0,0.0,0.0,0.0,642.1100001335144,5,1659,141,5,9,1,0,0.10999999999999988,-7.130000000000001,0.5,-2.379999999999999,0,TRUE,15917.176796995234,-0.0
598.8289999961853,0.0,0.0,0.0,0.0,0.0,598.8289999961853,5,1659,131,3,9,1,1,0.010000000000000009,-7.130000000000001,0.7,-2.4800000000000004,0,TRUE,14767.921646960222,-0.0
673.1050000190735,0.0,0.0,0.0,0.0,0.0,673.1050000190735,8,1659,133,1,7,1,1,0.22999999999999998,-2.7300000000000004,0.7,-2.66,0,TRUE,15945.362402902258,-0.0
584.4880001544952,0.0,0.0,0.0,0.0,0.0,584.4880001544952,5,1663,135,3,7,1,1,0.25,-8.77,0.5,-2.6000000000000014,0,TRUE,14320.65323670239,-0.0
624.7509999275208,0.0,0.0,0.0,0.0,0.0,624.7509999275208,5,1651,137,3,9,1,1,0.07000000000000006,-7.0500000000000025,0.7,-2.5,0,TRUE,14767.921646960222,-0.0
520.7810001373291,0.0,0.0,0.0,0.0,0.0,520.7810001373291,5,1657,131,1,5,1,2,0.4099999999999999,-10.31,0.5,-2.8999999999999986,0,TRUE,12637.441652705245,-0.0
591.4059998989105,0.0,0.0,0.0,0.0,0.0,591.3910000324249,5,1663,139,3,7,1,1,0.29000000000000004,-8.77,0.5,-2.5599999999999987,0,TRUE,14320.65323670239,-0.0
598.5360000133514,0.0,0.0,0.0,0.0,0.0,598.5360000133514,5,1651,139,3,9,1,1,0.09000000000000008,-7.0500000000000025,0.7,-2.479999999999997,0,TRUE,14767.921646960222,-0.0
728.5800001621246,0.0,0.0,0.0,0.0,0.0,728.5800001621246,8,1661,131,3,7,1,1,0.20999999999999996,-2.75,0.5,-2.66,0,TRUE,17125.505178723826,-0.0
583.8209998607635,0.0,0.0,0.0,0.0,0.0,583.8209998607635,5,1659,143,3,7,1,1,0.32999999999999985,-8.73,0.5,-2.5599999999999987,0,TRUE,14320.65323670239,-0.0
450.125,0.0,0.0,0.0,0.0,0.0,450.125,5,1655,135,1,1,1,3,0.85,-13.490000000000002,0.09999999999999998,-3.280000000000001,0,TRUE,13111.623650523237,-0.0
575.0920000076294,0.0,0.0,0.0,0.0,0.0,575.0920000076294,5,1657,129,1,7,1,1,0.18999999999999995,-8.71,0.7,-2.719999999999999,0,TRUE,13583.064001813911,-0.0
578.3760001659393,0.0,0.0,0.0,0.0,0.0,578.3760001659393,5,1660,143,3,7,1,3,0.32999999999999985,-8.740000000000002,0.5,-2.549999999999997,0,TRUE,15102.753236702392,-0.0
596.0160000324249,0.0,0.0,0.0,0.0,0.0,596.0160000324249,5,1653,143,4,7,1,2,0.32999999999999985,-8.670000000000002,0.3999999999999999,-2.6199999999999974,0,TRUE,14115.511856149413,-0.0
644.0920000076294,0.0,0.0,0.0,0.0,0.0,644.0920000076294,5,1665,135,5,9,1,1,0.050000000000000044,-7.1899999999999995,0.5,-2.3800000000000026,0,TRUE,15395.776796995235,-0.0
547.2430000305176,0.0,0.0,0.0,0.0,0.0,547.2430000305176,5,1663,131,3,5,1,0,0.4099999999999999,-10.37,0.30000000000000004,-2.84,0,TRUE,14397.04865654367,-0.0
791.800999879837,0.0,0.0,0.0,0.0,0.0,791.800999879837,8,1665,136,5,7,1,1,0.26,-2.789999999999999,0.30000000000000004,-2.5700000000000003,0,TRUE,18086.590596890506,-18.0
544.7079999446869,0.0,0.0,0.0,0.0,0.0,544.691999912262,5,1665,137,3,5,1,3,0.47,-10.389999999999999,0.30000000000000004,-2.7600000000000016,0,TRUE,14657.74865654367,-0.0
462.614000082016,0.0,0.0,0.0,0.0,0.0,462.614000082016,2,1661,129,7,7,1,1,0.18999999999999995,-14.75,0.09999999999999987,-2.6799999999999997,0,TRUE,11934.19215022411,-0.0
598.1930000782013,0.0,0.0,0.0,0.0,0.0,598.1930000782013,5,1655,144,3,9,1,3,0.1399999999999999,-7.090000000000002,0.7,-2.3900000000000006,0,TRUE,15550.021646960222,-0.0
599.8129999637604,0.0,0.0,0.0,0.0,0.0,599.8129999637604,5,1649,139,3,9,1,1,0.09000000000000008,-7.030000000000003,0.7,-2.5,0,TRUE,14767.921646960222,-0.0
723.1289999485016,0.0,0.0,0.0,0.0,0.0,723.1289999485016,7,1657,127,5,7,1,1,0.16999999999999993,-4.710000000000001,0.30000000000000004,-2.7399999999999984,0,TRUE,17031.50427227919,-1.0
478.25999999046326,0.0,0.0,0.0,0.0,0.0,478.25999999046326,5,1661,131,0,3,1,3,0.6099999999999999,-11.95,0.4000000000000001,-3.0599999999999987,0,TRUE,13097.618070734563,-0.0
560.9909999370575,0.0,0.0,0.0,0.0,0.0,560.9909999370575,4,1655,127,5,7,1,0,0.16999999999999993,-10.690000000000001,0.30000000000000004,-2.759999999999998,0,TRUE,14387.645298445252,-0.0
586.6039998531342,0.0,0.0,0.0,0.0,0.0,586.6039998531342,5,1659,127,3,7,1,1,0.16999999999999993,-8.73,0.5,-2.719999999999999,0,TRUE,14320.65323670239,-0.0
500.90700006484985,0.0,0.0,0.0,0.0,0.0,500.90700006484985,3,1663,129,5,7,1,0,0.18999999999999995,-12.77,0.30000000000000004,-2.66,0,TRUE,13332.558973833939,-0.0
482.2389998435974,0.0,0.0,0.0,0.0,0.0,482.2389998435974,3,1659,127,5,5,1,1,0.3699999999999999,-13.530000000000001,0.10000000000000009,-2.919999999999998,0,TRUE,12508.631138761604,-0.0
592.0280001163483,0.0,0.0,0.0,0.0,0.0,592.0120000839233,5,1649,141,4,7,1,3,0.30999999999999983,-8.630000000000003,0.3999999999999999,-2.679999999999996,0,TRUE,15419.011856149413,-0.0
678.3719999790192,0.0,0.0,0.0,0.0,0.0,678.3719999790192,7,1655,127,3,7,1,3,0.16999999999999993,-4.690000000000001,0.5,-2.759999999999998,0,TRUE,16972.65453138335,-0.0
465.13100004196167,0.0,0.0,0.0,0.0,0.0,465.13100004196167,2,1655,127,7,7,1,1,0.16999999999999993,-14.690000000000001,0.09999999999999987,-2.759999999999998,0,TRUE,11934.19215022411,-0.0
553.2030000686646,0.0,0.0,0.0,0.0,0.0,553.2030000686646,5,1651,143,1,7,1,1,0.32999999999999985,-8.650000000000002,0.7,-2.639999999999997,0,TRUE,13583.064001813911,-0.0
399.78600001335144,0.0,0.0,0.0,0.0,0.0,399.78600001335144,5,1653,133,0,0,1,3,0.9299999999999999,-14.270000000000001,0.09999999999999998,-3.419999999999998,0,TRUE,12507.559707295653,-0.0
600.0419998168945,0.0,0.0,0.0,0.0,0.0,600.0419998168945,5,1653,127,3,7,1,3,0.16999999999999993,-8.670000000000002,0.5,-2.7799999999999976,0,TRUE,15102.753236702392,-0.0
680.8110001087189,0.0,0.0,0.0,0.0,0.016000032424926758,680.795000076294,7,1667,137,3,7,1,1,0.27,-4.810000000000002,0.5,-2.539999999999999,0,TRUE,16190.554531383346,-0.0
562.1419999599457,0.0,0.0,0.0,0.0,0.0,562.1419999599457,5,1661,145,1,7,1,1,0.34999999999999987,-8.75,0.7,-2.5199999999999996,0,TRUE,13583.064001813911,-0.0
578.5130000114441,0.0,0.0,0.0,0.0,0.0,578.5130000114441,5,1659,145,1,9,1,4,0.1499999999999999,-7.130000000000001,0.8999999999999999,-2.34,0,TRUE,12973.672515128208,-0.0
592.3369998931885,0.0,0.0,0.0,0.0,0.0,592.3209998607635,5,1647,139,3,9,1,1,0.09000000000000008,-7.01,0.7,-2.520000000000003,0,TRUE,14767.921646960222,-0.0
568.7850000858307,0.0,0.0,0.0,0.0,0.0,568.7850000858307,5,1663,127,5,5,1,1,0.3699999999999999,-10.37,0.10000000000000009,-2.879999999999999,0,TRUE,14417.118564602675,-0.0
604.9990000724792,0.0,0.0,0.0,0.0,0.0,604.9990000724792,5,1651,127,3,7,1,3,0.16999999999999993,-8.650000000000002,0.5,-2.799999999999997,0,TRUE,15102.753236702392,-0.0
646.3170001506805,0.0,0.0,0.0,0.0,0.0,646.3170001506805,5,1647,141,5,9,1,1,0.10999999999999988,-7.01,0.5,-2.5,0,TRUE,15395.776796995235,-0.0
425.2590000629425,0.0,0.0,0.0,0.0,0.0,425.2590000629425,5,1653,129,0,1,1,3,0.7899999999999999,-13.470000000000002,0.2,-3.3599999999999994,0,TRUE,12702.521673490888,-0.0
598.329999923706,0.0,0.0,0.0,0.0,0.0,598.329999923706,5,1647,131,3,9,1,1,0.010000000000000009,-7.01,0.7,-2.6000000000000014,0,TRUE,14767.921646960222,-0.0
511.4170000553131,0.0,0.0,0.0,0.0,0.0,511.4170000553131,5,1663,145,3,3,1,1,0.7499999999999998,-11.969999999999999,0.10000000000000009,-2.8999999999999986,0,TRUE,13416.665119415107,-0.0
647.3309998512268,0.0,0.0,0.0,0.0,0.0,647.3309998512268,7,1651,127,1,7,1,3,0.16999999999999993,-4.650000000000002,0.7,-2.799999999999997,0,TRUE,15940.029602539475,-0.0
683.6080000400543,0.0,0.0,0.0,0.0,0.0,683.6080000400543,7,1661,125,3,7,1,1,0.1499999999999999,-4.75,0.5,-2.719999999999999,0,TRUE,16190.554531383346,-0.0
557.454999923706,0.0,0.0,0.0,0.0,0.0,557.454999923706,4,1668,131,4,7,1,1,0.20999999999999996,-10.82,0.3999999999999999,-2.59,0,TRUE,13638.70948491953,-0.0
735.3840000629425,0.0,0.0,0.0,0.0,0.0,735.3680000305176,8,1661,125,3,7,1,1,0.1499999999999999,-2.75,0.5,-2.719999999999999,0,TRUE,17125.505178723826,-0.0
731.4500000476837,0.0,0.0,0.0,0.0,0.0,731.4500000476837,7,1667,129,5,7,1,1,0.18999999999999995,-4.810000000000002,0.30000000000000004,-2.6199999999999974,0,TRUE,17031.50427227919,-6.0
628.1310000419617,0.0,0.0,0.0,0.0,0.0,628.1310000419617,7,1665,145,3,5,1,1,0.5499999999999998,-7.189999999999998,0.30000000000000004,-2.6799999999999997,0,TRUE,15567.548119161138,-0.0
672.0340001583099,0.0,0.0,0.0,0.0,0.0,672.0340001583099,7,1669,133,3,7,1,1,0.22999999999999998,-4.830000000000002,0.5,-2.5599999999999987,0,TRUE,16190.554531383346,-0.0
434.0310001373291,0.0,0.0,0.0,0.0,0.0,434.0310001373291,5,1653,127,0,1,1,3,0.7699999999999999,-13.470000000000002,0.2,-3.379999999999999,0,TRUE,12702.521673490888,-0.0
679.9769999980927,0.0,0.0,0.0,0.0,0.0,679.9769999980927,7,1663,125,3,7,1,3,0.1499999999999999,-4.77,0.5,-2.6999999999999993,0,TRUE,16972.65453138335,-0.0
732.5550000667572,0.0,0.0,0.0,0.0,0.0,732.5550000667572,7,1669,141,5,7,1,1,0.30999999999999983,-4.830000000000002,0.30000000000000004,-2.479999999999997,0,TRUE,17031.50427227919,-10.0
606.875,0.0,0.0,0.0,0.0,0.0,606.875,5,1668,129,4,7,1,3,0.18999999999999995,-8.82,0.3999999999999999,-2.6099999999999994,0,TRUE,15419.011856149413,-0.0
577.3919999599457,0.0,0.0,0.0,0.0,0.0,577.3919999599457,5,1659,123,3,7,1,1,0.1299999999999999,-8.73,0.5,-2.7600000000000016,0,TRUE,14320.65323670239,-0.0
622.3829998970032,0.0,0.0,0.0,0.0,0.0,622.3829998970032,5,1669,141,3,9,1,3,0.10999999999999988,-7.230000000000002,0.7,-2.2799999999999976,0,TRUE,15550.021646960222,-0.0
