hypervolume,spacing,onvg
0.1288465821,-1.0,1.0
0.1704981474,0.0,2.0
0.2916682671,-1.0,1.0
0.3618980132,0.0,2.0
0.3618980132,0.0,2.0
0.3618980132,0.0,2.0
0.3618980132,0.0,2.0
0.3618980132,0.0,2.0
0.3660581618,0.08383283102082577,3.0
0.3660581618,0.08383283102082577,3.0
0.3660581618,0.08383283102082577,3.0
0.3660581618,0.08383283102082577,3.0
0.3759166992,0.03892114396787274,3.0
0.3759166992,0.03892114396787274,3.0
0.3759166992,0.03892114396787274,3.0
0.3759166992,0.03892114396787274,3.0
0.3759166992,0.03892114396787274,3.0
0.3759166992,0.03892114396787274,3.0
0.3759166992,0.03892114396787274,3.0
0.382896233,0.11654562580377315,4.0
0.3829529418,0.05719860184168715,5.0
0.4095350972,0.143044700362663,6.0
0.4095350972,0.143044700362663,6.0
0.4096897724,0.1400567928545831,7.0
0.4096897724,0.1400567928545831,7.0
0.4096897724,0.1400567928545831,7.0
0.4096897724,0.1400567928545831,7.0
0.4355976636,0.12964307736104094,8.0
0.4355976636,0.12964307736104094,8.0
0.4355976636,0.12964307736104094,8.0
0.4355976636,0.12964307736104094,8.0
0.4355976636,0.12964307736104094,8.0
0.4355976636,0.12964307736104094,8.0
0.4355976636,0.12964307736104094,8.0
0.4465696845,0.1264488748812723,7.0
0.4483166236,0.11110665333767188,6.0
0.4487650111,0.0648285558546076,7.0
0.4487650111,0.0648285558546076,7.0
0.4575275465,0.039881649874678196,8.0
0.4596197516,0.03641725738908897,9.0
0.513767821,0.050878433316629265,9.0
0.5186212009,0.0333581056299872,9.0
0.5186212009,0.0333581056299872,9.0
0.5186212009,0.0333581056299872,9.0
0.5186212009,0.0333581056299872,9.0
0.5186212009,0.0333581056299872,9.0
0.5186212009,0.0333581056299872,9.0
0.5215853584,0.031126278752059186,10.0
0.5215853584,0.031126278752059186,10.0
0.6457734439,0.1904277745104277,5.0
0.6478657348,0.3302158003215046,4.0
0.6478657348,0.3302158003215046,4.0
0.6478657348,0.3302158003215046,4.0
0.6478657348,0.3302158003215046,4.0
0.6478657348,0.3302158003215046,4.0
0.6478657348,0.3302158003215046,4.0
0.6478657348,0.3302158003215046,4.0
0.6478657348,0.3302158003215046,4.0
0.6478657348,0.3302158003215046,4.0
0.6478657348,0.3302158003215046,4.0
0.6478657348,0.3302158003215046,4.0
0.6478657348,0.3302158003215046,4.0
0.6515135371,0.17254996990457433,5.0
0.6515135371,0.17254996990457433,5.0
0.6515135371,0.17254996990457433,5.0
0.651605651,0.1701066833798094,6.0
0.651605651,0.1701066833798094,6.0
0.651605651,0.1701066833798094,6.0
0.651605651,0.1701066833798094,6.0
0.651605651,0.1701066833798094,6.0
0.651605651,0.1701066833798094,6.0
0.651605651,0.1701066833798094,6.0
0.651605651,0.1701066833798094,6.0
0.651605651,0.1701066833798094,6.0
0.651605651,0.1701066833798094,6.0
0.651605651,0.1701066833798094,6.0
0.651605651,0.1701066833798094,6.0
0.651605651,0.1701066833798094,6.0
0.651605651,0.1701066833798094,6.0
0.651605651,0.1701066833798094,6.0
0.652868647,0.13479810278040316,7.0
0.652868647,0.13479810278040316,7.0
0.652868647,0.13479810278040316,7.0
0.6551770968,0.12493811856693382,8.0
0.6551770968,0.12493811856693382,8.0
0.6551770968,0.12493811856693382,8.0
0.6551770968,0.12493811856693382,8.0
0.6551770968,0.12493811856693382,8.0
0.6551770968,0.12493811856693382,8.0
0.6551770968,0.12493811856693382,8.0
0.6551770968,0.12493811856693382,8.0
0.6569663166,0.07068705981296071,9.0
0.6569663166,0.07068705981296071,9.0
0.6569663166,0.07068705981296071,9.0
0.6569663166,0.07068705981296071,9.0
0.6585776416,0.07068900904297455,10.0
0.6664989787,0.07024622181036029,10.0
0.6664989787,0.07024622181036029,10.0
0.6664989787,0.07024622181036029,10.0
0.6674681708,0.05117693869683327,11.0
0.6674681708,0.05117693869683327,11.0
0.6674681708,0.051176938696850846,11.0
0.7288015144,0.0574494723168569,12.0
0.7288015144,0.0574494723168569,12.0
0.7288015144,0.0574494723168569,12.0
0.7288015144,0.0574494723168569,12.0
0.7288015144,0.0574494723168569,12.0
0.7288170507,0.05050275415094887,13.0
0.7288170507,0.05050275415094887,13.0
0.7288170507,0.05050275415094887,13.0
0.7288170507,0.05050275415094887,13.0
0.7288170507,0.05050275415094887,13.0
0.7288170507,0.05050275415094887,13.0
0.729272113,0.0468450269095159,13.0
0.729272113,0.0468450269095159,13.0
0.729272113,0.0468450269095159,13.0
0.729272113,0.0468450269095159,13.0
0.7296821558,0.04676616645168991,13.0
0.7296821558,0.04676616645168991,13.0
0.7296821558,0.04676616645168991,13.0
