hypervolume,spacing,onvg
0.2691869548,-1.0,1.0
0.2691869548,-1.0,1.0
0.2691869548,-1.0,1.0
0.3053188712,0.0,2.0
0.3207342978,0.005379554507126591,3.0
0.3207342978,0.005379554507126591,3.0
0.3261305393,0.0062908163321712144,3.0
0.3261305393,0.0062908163321712144,3.0
0.3547319943,0.031194139041423992,3.0
0.3580412211,0.00930967006783006,4.0
0.361002986,0.005496512574457372,4.0
0.3657652299,0.03235024840553154,4.0
0.3657652299,0.03235024840553154,4.0
0.3882770681,0.024289802706794136,5.0
0.3882770681,0.024289802706794136,5.0
0.3882770681,0.024289802706794136,5.0
0.4125972142,0.02251759744151371,6.0
0.4125972142,0.02251759744151371,6.0
0.4125972142,0.02251759744151371,6.0
0.4405572918,0.03451769805346537,7.0
0.4483006594,0.04704697632954577,8.0
0.4483006594,0.04704697632954577,8.0
0.4483006594,0.04704697632954577,8.0
0.4483006594,0.04704697632954577,8.0
0.4483006594,0.04704697632954577,8.0
0.4483006594,0.04704697632954577,8.0
0.4483006594,0.04704697632954577,8.0
0.4483006594,0.04704697632954577,8.0
0.4483006594,0.04704697632954577,8.0
0.4483006594,0.04704697632954577,8.0
0.4483006594,0.04704697632954577,8.0
0.4483006594,0.04704697632954577,8.0
0.4483006594,0.04704697632954577,8.0
0.4483006594,0.04704697632954577,8.0
0.4483006594,0.04704697632954577,8.0
0.4483006594,0.04704697632954577,8.0
0.4483006594,0.04704697632954577,8.0
0.4483006594,0.04704697632954577,8.0
0.4483006594,0.04704697632954577,8.0
0.4483006594,0.04704697632954577,8.0
0.4488716966,0.03240490982214015,9.0
0.4488716966,0.03240490982214015,9.0
0.4488716966,0.03240490982214015,9.0
0.4488716966,0.03240490982214015,9.0
0.4488716966,0.03240490982214015,9.0
0.4488716966,0.03240490982214015,9.0
0.4488716966,0.03240490982214015,9.0
0.4488716966,0.03240490982214015,9.0
0.4488716966,0.03240490982214015,9.0
0.4488716966,0.03240490982214015,9.0
0.4488716966,0.03240490982214015,9.0
0.4490077362,0.035730727283369755,10.0
0.4490077362,0.035730727283369755,10.0
0.4490077362,0.035730727283369755,10.0
0.4490077362,0.035730727283369755,10.0
0.4490077362,0.035730727283369755,10.0
0.4507700626,0.027881441617256364,8.0
0.4507700626,0.027881441617256364,8.0
0.4507700626,0.027881441617256364,8.0
0.4511772202,0.019492942719734917,9.0
0.4511772202,0.019492942719734917,9.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4522763665,0.02512956703985867,8.0
0.4524003032,0.029214851912171245,9.0
0.4524003032,0.029214851912171245,9.0
0.4524003032,0.029214851912171245,9.0
0.4658631634,0.027658722363639986,10.0
0.4658631634,0.027658722363639986,10.0
0.4658631634,0.027658722363639986,10.0
0.4658631634,0.027658722363639986,10.0
0.4658631634,0.027658722363639986,10.0
0.4658631634,0.027658722363639986,10.0
0.4658631634,0.027658722363639986,10.0
0.4658631634,0.027658722363639986,10.0
0.4658631634,0.027658722363639986,10.0
0.4660055287,0.027996280585657958,11.0
0.4678879821,0.018877151009643975,12.0
0.4996453129,0.05229344518141345,11.0
0.4996453129,0.05229344518141345,11.0
0.4996453129,0.05229344518141345,11.0
0.4996453129,0.05229344518141345,11.0
0.4997823172,0.05406572169775063,11.0
0.4997823172,0.05406572169775063,11.0
0.4997853766,0.025780953709346424,12.0
0.5004220709,0.0252859771968109,12.0
0.5004220709,0.0252859771968109,12.0
