hypervolume,spacing,onvg
0.2003932577,-1.0,1.0
0.2971717975,0.0,2.0
0.3179300712,0.0,2.0
0.3350129578,0.0,2.0
0.3748285017,0.011804727352708618,3.0
0.3748285017,0.011804727352708618,3.0
0.3748285017,0.011804727352708618,3.0
0.3748285017,0.011804727352708618,3.0
0.3770721719,0.08478440068093968,4.0
0.3770721719,0.08478440068093968,4.0
0.3770721719,0.08478440068093968,4.0
0.3770721719,0.08478440068093968,4.0
0.3770721719,0.08478440068093968,4.0
0.3770721719,0.08478440068093968,4.0
0.383642823,0.0945412802331777,4.0
0.4068837128,0.08189441674295288,5.0
0.4068837128,0.08189441674295288,5.0
0.4068837128,0.08189441674295288,5.0
0.4068837128,0.08189441674295288,5.0
0.4068837128,0.08189441674295288,5.0
0.4339600455,0.09781771093810966,5.0
0.4339600455,0.09781771093810966,5.0
0.4339600455,0.09781771093810966,5.0
0.4339600455,0.09781771093810966,5.0
0.4339600455,0.09781771093810966,5.0
0.4339600455,0.09781771093810966,5.0
0.4339600455,0.09781771093810966,5.0
0.4339600455,0.09781771093810966,5.0
0.4339600455,0.09781771093810966,5.0
0.4339600455,0.09781771093810966,5.0
0.4381651589,0.052786886282388576,6.0
0.4381651589,0.052786886282388576,6.0
0.442047233,0.032175183647454364,7.0
0.442047233,0.032175183647454364,7.0
0.442047233,0.032175183647454364,7.0
0.442047233,0.032175183647454364,7.0
0.442047233,0.032175183647454364,7.0
0.442047233,0.032175183647454364,7.0
0.442047233,0.032175183647454364,7.0
0.442047233,0.032175183647454364,7.0
0.442047233,0.032175183647454364,7.0
0.442047233,0.032175183647454364,7.0
0.442047233,0.032175183647454364,7.0
0.442047233,0.032175183647454364,7.0
0.442047233,0.032175183647454364,7.0
0.442047233,0.032175183647454364,7.0
0.442047233,0.032175183647454364,7.0
0.442047233,0.032175183647454364,7.0
0.442047233,0.032175183647454364,7.0
0.442047233,0.032175183647454364,7.0
0.442047233,0.032175183647454364,7.0
0.442047233,0.032175183647454364,7.0
0.4484398572,0.028606144223643208,7.0
0.4484398572,0.028606144223643208,7.0
0.4484398572,0.028606144223643208,7.0
0.4484398572,0.028606144223643208,7.0
0.4484398572,0.028606144223643208,7.0
0.4484398572,0.028606144223643208,7.0
0.4484398572,0.028606144223643208,7.0
0.4484398572,0.028606144223643208,7.0
0.4484398572,0.028606144223643208,7.0
0.4484398572,0.028606144223643208,7.0
0.4484398572,0.028606144223643208,7.0
0.4484398572,0.028606144223643208,7.0
0.4529619503,0.03487966252257966,6.0
0.4529619503,0.03487966252257966,6.0
0.4529619503,0.03487966252257966,6.0
0.4529619503,0.03487966252257966,6.0
0.4529619503,0.03487966252257966,6.0
0.4529619503,0.03487966252257966,6.0
0.4529619503,0.03487966252257966,6.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.4530180717,0.043324562168913165,7.0
0.455154055,0.05720424357301722,6.0
0.455154055,0.05720424357301722,6.0
0.455154055,0.05720424357301722,6.0
0.455154055,0.05720424357301722,6.0
0.455154055,0.05720424357301722,6.0
0.455154055,0.05720424357301722,6.0
0.455154055,0.05720424357301722,6.0
0.455154055,0.05720424357301722,6.0
0.4629472835,0.05100473286996351,7.0
0.4629472835,0.05100473286996351,7.0
0.4629472835,0.05100473286996351,7.0
0.4629472835,0.05100473286996351,7.0
0.4629472835,0.05100473286996351,7.0
0.4935500131,0.059607992498675315,7.0
0.4935500131,0.059607992498675315,7.0
0.5016451236,0.08588900465728776,6.0
0.5131395138,0.08198807254852267,7.0
0.5131416232,0.07496984975601398,8.0
0.5131416232,0.07496984975601398,8.0
0.5131416232,0.07496984975601398,8.0
0.5131416232,0.07496984975601398,8.0
0.5131416232,0.07496984975601398,8.0
0.5131416232,0.07496984975601398,8.0
0.5131416232,0.07496984975601398,8.0
0.5131416232,0.07496984975601398,8.0
0.5131416232,0.07496984975601398,8.0
0.5131416232,0.07496984975601398,8.0
0.5131416232,0.07496984975601398,8.0
0.5131416232,0.07496984975601398,8.0
0.5131416232,0.07496984975601398,8.0
0.5131900581,0.07582557419252864,9.0
0.5131900581,0.07582557419252864,9.0
0.5131900581,0.07582557419252864,9.0
0.5131902818,0.07539657280499136,10.0
0.5131902818,0.07539657280499136,10.0
0.5131902818,0.07539657280499136,10.0
0.5131902818,0.07539657280499136,10.0
0.5131902818,0.07539657280499136,10.0
0.5131902818,0.07539657280499136,10.0
0.5131902818,0.07539657280499136,10.0
0.5131902818,0.07539657280499136,10.0
0.5132288104,0.07604507379556628,9.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5132297477,0.075961637900235,10.0
0.5226961526,0.07566492025541945,9.0
0.5226961526,0.07566492025541945,9.0
0.5226961526,0.07566492025541945,9.0
0.5226961526,0.07566492025541945,9.0
0.5226961526,0.07566492025541945,9.0
0.5226961526,0.07566492025541945,9.0
0.5226961526,0.07566492025541945,9.0
0.5226961526,0.07566492025541945,9.0
0.5226961526,0.07566492025541945,9.0
0.5226961526,0.07566492025541945,9.0
0.5226961526,0.07566492025541945,9.0
0.5226961526,0.07566492025541945,9.0
0.5226961526,0.07566492025541945,9.0
0.5226961526,0.07566492025541945,9.0
0.5226961526,0.07566492025541945,9.0
0.5226961526,0.07566492025541945,9.0
0.5226961526,0.07566492025541945,9.0
0.5226961526,0.07566492025541945,9.0
0.5226961526,0.07566492025541945,9.0
