hypervolume,spacing,onvg
0.5678872738,-1.0,1.0
0.6440850321,0.0,2.0
0.6440850321,0.0,2.0
0.65752995,0.13564002589918522,3.0
0.65752995,0.13564002589918522,3.0
0.65752995,0.13564002589918522,3.0
0.65752995,0.13564002589918522,3.0
0.65752995,0.13564002589918522,3.0
0.6865168087,0.0,2.0
0.7315562582,0.08502932577307405,3.0
0.7315562582,0.08502932577307405,3.0
0.7315562582,0.08502932577307405,3.0
0.7315562582,0.08502932577307405,3.0
0.7315562582,0.08502932577307405,3.0
0.7315562582,0.08502932577307405,3.0
0.7315562582,0.08502932577307405,3.0
0.7404617807,0.1200281218426328,4.0
0.7404617807,0.1200281218426328,4.0
0.7404617807,0.1200281218426328,4.0
0.7404617807,0.1200281218426328,4.0
0.7587380396,0.12806728551849877,4.0
0.765705397,0.11407708291547176,5.0
0.7661033889,0.10456450406468207,6.0
0.7661033889,0.10456450406468207,6.0
0.8047073234,0.09597753921522681,7.0
0.8095520579,0.09655658225136493,7.0
0.8095520579,0.09655658225136493,7.0
0.8095520579,0.09655658225136493,7.0
0.8095520579,0.09655658225136493,7.0
0.8095520579,0.09655658225136493,7.0
0.8117893314,0.0961902854951441,7.0
0.8120578805,0.092423582364989,8.0
0.8120578805,0.092423582364989,8.0
0.8120578805,0.092423582364989,8.0
0.8195523334,0.05247501308399141,9.0
0.8195523334,0.05247501308399141,9.0
0.8205431168,0.050135076889476916,9.0
0.8205431168,0.050135076889476916,9.0
0.8205431168,0.050135076889476916,9.0
0.8205431168,0.050135076889476916,9.0
0.8205431168,0.050135076889476916,9.0
0.8205431168,0.050135076889476916,9.0
0.8209727276,0.049752128527661955,10.0
0.8209727276,0.049752128527661955,10.0
0.8209727276,0.049752128527661955,10.0
0.8209727276,0.049752128527661955,10.0
0.8209727276,0.049752128527661955,10.0
0.8209727276,0.049752128527661955,10.0
0.8209727276,0.049752128527661955,10.0
0.8210098565,0.04933661530491799,10.0
0.8210098565,0.04933661530491799,10.0
0.8210098565,0.04933661530491799,10.0
0.8210098565,0.04933661530491799,10.0
0.8225051868,0.023424423059977002,11.0
0.8225051868,0.023424423059977002,11.0
0.822831379,0.024284900366237577,11.0
0.822831379,0.024284900366237577,11.0
0.822831379,0.024284900366237577,11.0
0.822831379,0.024284900366237577,11.0
0.822831379,0.024284900366237577,11.0
0.822831379,0.024284900366237577,11.0
0.822831379,0.024284900366237577,11.0
0.822831379,0.024284900366237577,11.0
0.822831379,0.024284900366237577,11.0
0.822831379,0.024284900366237577,11.0
0.8239503337,0.024416404101905036,11.0
0.8239503337,0.024416404101905036,11.0
0.8239503337,0.024416404101905036,11.0
0.8239503337,0.024416404101905036,11.0
0.8240116219,0.02387045220869533,11.0
0.8240116219,0.02387045220869533,11.0
0.8240116219,0.02387045220869533,11.0
0.8240116219,0.02387045220869533,11.0
0.8240116219,0.02387045220869533,11.0
0.8240116219,0.02387045220869533,11.0
0.8240116219,0.02387045220869533,11.0
0.8240116219,0.02387045220869533,11.0
0.8243879975,0.022896068276656863,12.0
0.8243879975,0.022896068276656863,12.0
0.8243879975,0.022896068276656863,12.0
0.8243879975,0.022896068276656863,12.0
