Total Time(s),Time_o1(s),Time_o2(s),var1,var2,var3,o1,o2
483.4100000858307,483.4100000858307,0.0,18.0,7.0,1.0,-60.0,6915.599999999999
570.3920001983643,570.3920001983643,0.0,22.0,20.0,2.0,-61.0,8746.25
586.0860002040863,586.0860002040863,0.0,12.0,65.0,2.0,-47.0,10261.5
641.8840000629425,641.8840000629425,0.0,17.0,56.0,0.0,-75.0,10835.2
528.7699999809265,528.7699999809265,0.0,12.0,46.0,1.0,-60.0,8856.45
436.7260000705719,436.7260000705719,0.0,10.0,14.0,1.0,-56.00000000000001,6149.75
534.1870000362396,534.1870000362396,0.0,8.0,66.0,1.0,-51.0,9270.05
410.24500012397766,410.24500012397766,0.0,0.0,59.0,1.0,-49.0,6777.0
888.3209998607635,888.3209998607635,0.0,22.0,104.0,2.0,-40.0,16512.050000000003
760.9760000705719,760.9760000705719,0.0,23.0,68.0,1.0,-60.0,13453.900000000001
481.1159999370575,481.1159999370575,0.0,12.0,25.0,1.0,-64.0,7303.5
544.4229998588562,544.4229998588562,0.0,20.0,19.0,1.0,-65.0,8295.0
808.1080000400543,808.1080000400543,0.0,22.0,81.0,2.0,-48.0,14385.7
775.1029999256134,775.1029999256134,0.0,20.0,84.0,1.0,-55.00000000000001,14063.75
425.0899999141693,425.0899999141693,0.0,3.0,42.0,1.0,-53.0,6563.099999999999
380.77099990844727,380.77099990844727,0.0,0.0,34.0,2.0,-48.0,5483.25
429.9910001754761,429.9910001754761,0.0,14.0,1.0,0.0,-64.0,5820.9
582.8809998035431,582.8809998035431,0.0,24.0,21.0,2.0,-62.0,9204.9
544.8409998416901,544.8409998416901,0.0,20.0,20.0,1.0,-65.0,8383.75
410.2590000629425,410.2590000629425,0.0,2.0,42.0,1.0,-52.0,6341.15
889.364000082016,889.364000082016,0.0,24.0,95.0,0.0,-68.0,16320.000000000002
412.7119998931885,412.7119998931885,0.0,1.0,53.0,0.0,-60.0,6708.800000000001
437.70700001716614,437.70700001716614,0.0,8.0,25.0,1.0,-56.99999999999999,6541.5
614.4980001449585,614.4980001449585,0.0,10.0,84.0,2.0,-42.0,11067.25
337.0350000858307,337.0350000858307,0.0,0.0,8.0,2.0,-42.0,4137.75
377.55099987983704,377.55099987983704,0.0,3.0,17.0,0.0,-53.0,5130.6
446.55599999427795,446.55599999427795,0.0,11.0,18.0,0.0,-68.0,6608.3
609.3100001811981,609.3100001811981,0.0,24.0,25.0,1.0,-68.0,9589.5
852.9539999961853,852.9539999961853,0.0,22.0,93.0,1.0,-53.0,15495.100000000002
559.460000038147,559.460000038147,0.0,8.0,80.0,1.0,-47.0,10201.75
776.904000043869,776.904000043869,0.0,16.0,105.0,0.0,-65.0,14573.5
629.2430000305176,629.2430000305176,0.0,23.0,35.0,0.0,-83.0,10342.0
738.0910000801086,738.0910000801086,0.0,17.0,84.0,1.0,-56.00000000000001,13164.800000000001
627.1119999885559,627.1119999885559,0.0,24.0,30.0,1.0,-69.0,10070.25
368.0169999599457,368.0169999599457,0.0,4.0,8.0,1.0,-56.00000000000001,4773.95
501.34999990463257,501.34999990463257,0.0,16.0,18.0,1.0,-55.00000000000001,7496.050000000001
405.2920000553131,405.2920000553131,0.0,5.0,26.0,2.0,-44.0,6031.0
411.84999990463257,411.84999990463257,0.0,4.0,35.0,2.0,-40.0,6371.0
902.7330000400543,902.7330000400543,0.0,23.0,107.0,1.0,-51.0,17131.600000000002
656.829999923706,656.829999923706,0.0,12.0,90.0,1.0,-52.0,12110.25
653.3870000839233,653.3870000839233,0.0,24.0,39.0,0.0,-86.0,10935.6
575.3869998455048,575.3869998455048,0.0,18.0,32.0,1.0,-62.0,9041.849999999999
498.710000038147,498.710000038147,0.0,5.0,71.0,2.0,-39.0,8776.000000000002
728.3470001220703,728.3470001220703,0.0,20.0,70.0,1.0,-57.99999999999999,12821.25
629.058000087738,629.058000087738,0.0,17.0,51.0,2.0,-56.00000000000001,10419.2
526.4660000801086,526.4660000801086,0.0,5.0,86.0,1.0,-43.0,9691.0
663.8329999446869,663.8329999446869,0.0,14.0,75.0,2.0,-43.0,11567.000000000002
902.6599998474121,902.6599998474121,0.0,25.0,96.0,2.0,-39.0,16738.0
635.0840001106262,635.0840001106262,0.0,24.0,32.0,2.0,-56.00000000000001,10262.55
752.2980000972748,752.2980000972748,0.0,15.0,103.0,1.0,-45.0,14076.000000000002
701.4210000038147,701.4210000038147,0.0,23.0,54.0,2.0,-53.0,12133.7
673.268000125885,673.268000125885,0.0,13.0,87.0,2.0,-42.0,12193.6
637.1319999694824,637.1319999694824,0.0,22.0,38.0,1.0,-66.0,10410.350000000002
873.449000120163,873.449000120163,0.0,21.0,105.0,2.0,-40.0,16266.0
611.8730001449585,611.8730001449585,0.0,7.0,110.0,0.0,-65.0,11850.5
476.69000005722046,476.69000005722046,0.0,12.0,26.0,2.0,-52.0,7377.450000000001
549.0199999809265,549.0199999809265,0.0,17.0,27.0,1.0,-64.0,8422.4
778.9559998512268,778.9559998512268,0.0,23.0,71.0,0.0,-77.0,13736.800000000001
497.960000038147,497.960000038147,0.0,10.0,38.0,2.0,-52.0,7835.75
504.69900012016296,504.69900012016296,0.0,5.0,77.0,2.0,-44.0,9142.0
697.970999956131,697.970999956131,0.0,18.0,69.0,1.0,-56.99999999999999,12188.699999999999
445.93099999427795,445.93099999427795,0.0,14.0,6.0,2.0,-52.0,6209.15
818.7149999141693,818.7149999141693,0.0,22.0,82.0,0.0,-77.0,14478.150000000001
640.1019999980927,640.1019999980927,0.0,14.0,67.0,1.0,-56.00000000000001,10945.800000000001
519.393000125885,519.393000125885,0.0,13.0,35.0,1.0,-61.0,8252.0
448.24500012397766,448.24500012397766,0.0,2.0,65.0,2.0,-38.0,7616.499999999999
471.98600006103516,471.98600006103516,0.0,5.0,60.0,1.0,-45.0,8105.0
738.0239999294281,738.0239999294281,0.0,20.0,74.0,2.0,-51.0,13176.25
531.4989998340607,531.4989998340607,0.0,17.0,24.0,1.0,-57.99999999999999,8172.800000000001
535.4100000858307,535.4100000858307,0.0,3.0,103.0,1.0,-38.0,10058.400000000001
519.5230000019073,519.5230000019073,0.0,11.0,46.0,1.0,-56.99999999999999,8627.1
412.0199999809265,412.0199999809265,0.0,7.0,17.0,1.0,-57.99999999999999,5833.4
882.154000043869,882.154000043869,0.0,23.0,97.0,0.0,-68.0,16188.600000000002
493.76799988746643,493.76799988746643,0.0,5.0,75.0,1.0,-47.0,9020.0
563.4170000553131,563.4170000553131,0.0,7.0,84.0,1.0,-49.0,10168.3
337.2720000743866,337.2720000743866,0.0,2,0,0,-48.0,4012.2499999999995
626.8560001850128,626.8560001850128,0.0,24,30,1,-69.0,10070.25
410.69599986076355,410.69599986076355,0.0,7,17,1,-57.99999999999999,5833.4
436.72000002861023,436.72000002861023,0.0,11,17,0,-65.0,6536.200000000001
369.8159999847412,369.8159999847412,0.0,4,8,1,-56.00000000000001,4773.95
360.5050001144409,360.5050001144409,0.0,3,9,0,-53.0,4672.200000000001
378.51900005340576,378.51900005340576,0.0,4,17,1,-53.0,5306.299999999999
337.89599990844727,337.89599990844727,0.0,0,8,1,-48.0,4137.75
433.7610001564026,433.7610001564026,0.0,8,23,0,-61.0,6408.4
356.60599994659424,356.60599994659424,0.0,3,8,1,-51.0,4614.9
461.40899991989136,461.40899991989136,0.0,0,92,2,-36.0,8484.75
520.4249999523163,520.4249999523163,0.0,11,46,1,-56.99999999999999,8627.1
368.16600012779236,368.16600012779236,0.0,4,8,1,-56.00000000000001,4773.95
336.1089999675751,336.1089999675751,0.0,0,9,0,-47.0,4189.5
346.3239998817444,346.3239998817444,0.0,1,8,1,-51.0,4296.799999999999
360.91799998283386,360.91799998283386,0.0,3,8,0,-49.0,4614.9
345.8159999847412,345.8159999847412,0.0,1,9,1,-47.0,4350.4
369.57999992370605,369.57999992370605,0.0,5,8,1,-51.0,4933.0
365.0859999656677,365.0859999656677,0.0,4,9,0,-53.0,4833.1
570.2469999790192,570.2469999790192,0.0,14,46,1,-64.0,9315.150000000001
549.3470001220703,549.3470001220703,0.0,25,11,0,-83.0,8408.0
529.1650002002716,529.1650002002716,0.0,12,46,1,-60.0,8856.45
367.2880001068115,367.2880001068115,0.0,4,8,1,-56.00000000000001,4773.95
550.8199999332428,550.8199999332428,0.0,13,46,1,-65.0,9085.8
453.856999874115,453.856999874115,0.0,12,17,1,-53.0,6711.9
382.0609998703003,382.0609998703003,0.0,6,9,0,-61.0,5154.9
349.7890000343323,349.7890000343323,0.0,2,8,1,-49.0,4455.85
372.4010000228882,372.4010000228882,0.0,5,9,1,-49.0,4994.0
345.30099987983704,345.30099987983704,0.0,1,8,1,-51.0,4296.799999999999
378.6890001296997,378.6890001296997,0.0,4,16,1,-48.0,5247.15
381.375,381.375,0.0,6,9,0,-61.0,5154.9
503.36100006103516,503.36100006103516,0.0,25,0,1,-60.0,7330.0
345.2039999961853,345.2039999961853,0.0,1,8,1,-51.0,4296.799999999999
341.6099998950958,341.6099998950958,0.0,1,7,1,-53.0,4243.200000000001
349.9690001010895,349.9690001010895,0.0,2,9,1,-48.0,4511.3
381.7550001144409,381.7550001144409,0.0,6,7,0,-56.00000000000001,5029.200000000001
338.5750000476837,338.5750000476837,0.0,2,0,1,-48.0,4012.2499999999995
344.36299991607666,344.36299991607666,0.0,1,8,0,-49.0,4296.799999999999
341.9559998512268,341.9559998512268,0.0,1,6,1,-45.0,4189.6
335.5169999599457,335.5169999599457,0.0,1,1,1,-49.0,3921.6
587.8770000934601,587.8770000934601,0.0,7,96,1,-47.0,10944.7
549.2890000343323,549.2890000343323,0.0,17,27,1,-64.0,8422.4
341.79299998283386,341.7920000553131,0.0,1,7,1,-53.0,4243.200000000001
330.61500000953674,330.61500000953674,0.0,1,2,1,-48.0,3975.2000000000003
379.6840000152588,379.6840000152588,0.0,6,8,0,-52.0,5092.05
434.69600009918213,434.69600009918213,0.0,15,0,1,-56.00000000000001,5887.5
381.76700019836426,381.76700019836426,0.0,6,9,0,-61.0,5154.9
390.84699988365173,390.84699988365173,0.0,7,9,0,-62.0,5315.800000000001
331.62800002098083,331.62800002098083,0.0,1,0,1,-43.0,3868.0
394.92400002479553,394.92400002479553,0.0,7,10,1,-52.0,5380.5
626.2179999351501,626.2179999351501,0.0,24,30,1,-69.0,10070.25
517.3179998397827,517.3179998397827,0.0,9,53,1,-53.0,8647.2
411.1860001087189,411.1860001087189,0.0,7,17,1,-57.99999999999999,5833.4
416.17199993133545,416.17199993133545,0.0,13,1,2,-52.0,5674.799999999999
332.1710000038147,332.17000007629395,0.0009999275207519531,0,9,2,-40.0,4189.5
347.1889998912811,347.1889998912811,0.0,3,0,1,-48.0,4156.5
340.521999835968,340.521999835968,0.0,1,7,0,-52.0,4243.200000000001
320.8109998703003,320.8109998703003,0.0,0,0,0,-45.0,3723.75
337.6579999923706,337.6579999923706,0.0,2,1,1,-51.0,4067.7
361.5930001735687,361.5930001735687,0.0,3,9,0,-53.0,4672.200000000001
646.8580000400543,646.8580000400543,0.0,21,45,1,-64.0,10830.0
382.1270000934601,382.1270000934601,0.0,6,9,0,-61.0,5154.9
375.6749999523163,375.6749999523163,0.0,6,6,1,-51.0,4966.35
341.9079999923706,341.9079999923706,0.0,1,7,1,-53.0,4243.200000000001
389.1380000114441,389.1380000114441,0.0,7,6,1,-60.0,5121.700000000001
399.4889998435974,399.4889998435974,0.0,8,9,1,-56.99999999999999,5476.7
385.39400005340576,385.39299988746643,0.0,6,10,0,-61.0,5217.75
376.0810000896454,376.0810000896454,0.0,6,6,0,-55.00000000000001,4966.35
377.9350001811981,377.9350001811981,0.0,6,7,1,-61.0,5029.200000000001
415.0680000782013,415.0680000782013,0.0,9,10,1,-52.0,5706.0
445.77300000190735,445.77300000190735,0.0,11,18,0,-68.0,6608.3
561.239000082016,561.239000082016,0.0,15,40,0,-74.0,9067.5
368.779000043869,368.779000043869,0.0,2,17,1,-55.00000000000001,4954.9
435.7170000076294,435.7170000076294,0.0,14,2,0,-66.0,5898.550000000001
379.3619999885559,379.3619999885559,0.0,4,17,1,-53.0,5306.299999999999
430.9869999885559,430.9869999885559,0.0,14,1,0,-64.0,5820.9
337.0079998970032,337.0079998970032,0.0,2,1,1,-51.0,4067.7
336.53200006484985,336.5309998989105,0.0,1,1,0,-47.0,3921.6
390.40700006484985,390.40700006484985,0.0,5,18,1,-51.0,5543.0
371.978000164032,371.978000164032,0.0,2,18,1,-49.0,5010.35
769.7760000228882,769.7760000228882,0.0,25,61,0,-74.0,13308.000000000002
381.635999917984,381.635999917984,0.0,6,9,0,-61.0,5154.9
387.2229998111725,387.2229998111725,0.0,7,7,0,-56.99999999999999,5186.4
385.17000007629395,385.17000007629395,0.0,7,7,1,-49.0,5186.4
398.5610001087189,398.5610001087189,0.0,8,7,0,-64.0,5343.6
351.96600008010864,351.96600008010864,0.0,2,7,1,-48.0,4400.4
390.396999835968,390.396999835968,0.0,8,5,0,-60.0,5210.5
393.4389998912811,393.4389998912811,0.0,8,7,1,-55.00000000000001,5343.6
397.81900000572205,397.81900000572205,0.0,8,8,1,-53.0,5410.15
402.3140001296997,402.3140001296997,0.0,9,7,1,-52.0,5500.8
390.1640000343323,390.1640000343323,0.0,8,6,0,-64.0,5277.049999999999
361.01900005340576,361.01900005340576,0.0,0,24,0,-55.00000000000001,4965.75
341.84999990463257,341.84999990463257,0.0,1,7,1,-53.0,4243.200000000001
377.44400000572205,377.44400000572205,0.0,6,7,1,-61.0,5029.200000000001
381.2579998970032,381.2579998970032,0.0,7,4,1,-56.00000000000001,4992.300000000001
334.1879999637604,334.1879999637604,0.0,0,7,1,-47.0,4086.0
385.6180000305176,385.6180000305176,0.0,7,5,1,-53.0,5057.0
