Total Time(s),Time_o1(s),Time_o2(s),var1,var2,var3,o1,o2
312.6779999732971,312.6779999732971,0.0,21.0,31.0,0.0,-81.0,9561.6
238.125,238.125,0.0,5.0,55.0,1.0,-51.0,7800.0
273.1419999599457,273.1419999599457,0.0,16.0,23.0,0.0,-74.0,7902.800000000001
233.28999996185303,233.28999996185303,0.0,1.0,64.0,1.0,-56.00000000000001,7298.4
298.85399985313416,298.85399985313416,0.0,7.0,90.0,0.0,-69.0,10556.5
342.3289999961853,342.3289999961853,0.0,18.0,52.0,1.0,-66.0,10742.849999999999
252.28999996185303,252.28999996185303,0.0,15.0,9.0,1.0,-64.0,6603.000000000001
315.20899987220764,315.20899987220764,0.0,17.0,40.0,1.0,-60.0,9504.0
289.960000038147,289.960000038147,0.0,19.0,21.0,2.0,-56.00000000000001,8289.400000000001
228.2150001525879,228.2150001525879,0.0,6.0,24.0,1.0,-53.0,6097.65
242.64400005340576,242.64400005340576,0.0,3.0,55.0,1.0,-52.0,7308.000000000001
316.31900000572205,316.31900000572205,0.0,8.0,93.0,1.0,-44.0,11066.9
302.5169999599457,302.5169999599457,0.0,22.0,18.0,1.0,-62.0,8561.35
334.5499999523163,334.5499999523163,0.0,22.0,35.0,2.0,-57.99999999999999,10133.0
271.42000007629395,271.42000007629395,0.0,24.0,3.0,0.0,-71.0,7474.200000000001
287.74000000953674,287.74000000953674,0.0,14.0,36.0,0.0,-74.0,8538.650000000001
190.50300002098083,190.50300002098083,0.0,3.0,3.0,1.0,-52.0,4328.4
305.33399987220764,305.33399987220764,0.0,21.0,28.0,0.0,-81.0,9289.800000000001
271.17199993133545,271.17199993133545,0.0,6.0,75.0,0.0,-65.0,9303.0
279.1439998149872,279.1439998149872,0.0,12.0,43.0,0.0,-69.0,8634.6
265.4320001602173,265.4320001602173,0.0,24.0,4.0,1.0,-65.0,7570.35
318.44599986076355,318.44599986076355,0.0,8.0,109.0,2.0,-39.0,12131.699999999999
230.19500017166138,230.19500017166138,0.0,3.0,55.0,0.0,-57.99999999999999,7308.000000000001
296.595999956131,296.595999956131,0.0,24.0,21.0,0.0,-79.0,9204.9
306.8489999771118,306.8489999771118,0.0,11.0,74.0,1.0,-56.00000000000001,10645.900000000001
280.79900002479553,280.79900002479553,0.0,18.0,25.0,1.0,-66.0,8446.5
244.50899982452393,244.50899982452393,0.0,0.0,97.0,1.0,-52.0,8743.500000000002
371.17500019073486,371.17500019073486,0.0,16.0,87.0,0.0,-71.0,13109.2
283.6949999332428,283.6949999332428,0.0,14.0,44.0,0.0,-73.0,9159.850000000002
252.125,252.125,0.0,1.0,100.0,1.0,-51.0,9228.0
391.0550000667572,391.0550000667572,0.0,23.0,70.0,1.0,-60.0,13642.5
349.2960000038147,349.2960000038147,0.0,22.0,48.0,1.0,-64.0,11334.85
243.0900001525879,243.0900001525879,0.0,11.0,20.0,2.0,-51.0,6752.5
237.88699984550476,237.88699984550476,0.0,14.0,4.0,1.0,-60.0,6053.85
226.135999917984,226.135999917984,0.0,6.0,30.0,1.0,-56.00000000000001,6474.75
302.9830000400543,302.9830000400543,0.0,19.0,35.0,1.0,-61.0,9506.0
263.71799993515015,263.71799993515015,0.0,5.0,77.0,2.0,-44.0,9142.0
172.95000004768372,172.95000004768372,0.0,0.0,3.0,1.0,-48.0,3879.0
443.37000012397766,443.37000012397766,0.0,21.0,105.0,1.0,-51.0,16266.0
250.7369999885559,250.7369999885559,0.0,14.0,18.0,2.0,-49.0,7140.950000000001
366.6109998226166,366.6109998226166,0.0,20.0,64.0,0.0,-77.0,12288.75
264.26200008392334,264.26200008392334,0.0,2.0,106.0,1.0,-47.0,9889.95
384.210000038147,384.210000038147,0.0,23.0,63.0,2.0,-51.0,12982.400000000001
284.1579999923706,284.1579999923706,0.0,8.0,75.0,1.0,-52.0,9869.0
216.80399990081787,216.80399990081787,0.0,12.0,3.0,1.0,-52.0,5676.6
396.5679998397827,396.56699991226196,0.0,18.0,86.0,0.0,-69.0,13634.55
277.460000038147,277.460000038147,0.0,22.0,11.0,1.0,-62.0,7914.200000000001
256.3050000667572,256.3050000667572,0.0,1.0,100.0,0.0,-65.0,9228.0
273.23600006103516,273.23600006103516,0.0,2.0,108.0,1.0,-45.0,10000.85
203.9539999961853,203.9539999961853,0.0,7.0,8.0,0.0,-60.0,5251.1
331.45499992370605,331.45499992370605,0.0,15.0,68.0,1.0,-56.00000000000001,11293.500000000002
306.82400012016296,306.82400012016296,0.0,8.0,94.0,0.0,-69.0,11133.45
343.78200006484985,343.78200006484985,0.0,16.0,72.0,2.0,-49.0,11888.95
394.16200017929077,394.16200017929077,0.0,20.0,84.0,0.0,-77.0,14063.75
241.79999995231628,241.79999995231628,0.0,8.0,38.0,1.0,-55.00000000000001,7406.6500000000015
293.4359998703003,293.4359998703003,0.0,6.0,107.0,1.0,-45.0,11314.2
295.970999956131,295.970999956131,0.0,7.0,95.0,1.0,-45.0,10880.0
275.40000009536743,275.40000009536743,0.0,9.0,60.0,0.0,-69.0,9126.0
327.89299988746643,327.89299988746643,0.0,14.0,71.0,2.0,-43.0,11256.400000000001
262.1870000362396,262.1870000362396,0.0,4.0,86.0,1.0,-44.0,9387.65
262.44400000572205,262.44400000572205,0.0,6.0,70.0,1.0,-53.0,8988.75
363.5730001926422,363.5730001926422,0.0,19.0,68.0,2.0,-52.0,12373.7
327.154000043869,327.154000043869,0.0,12.0,85.0,2.0,-43.0,11740.5
265.3680000305176,265.3680000305176,0.0,9.0,53.0,1.0,-53.0,8647.2
375.28600001335144,375.28600001335144,0.0,15.0,97.0,1.0,-48.0,13599.000000000004
314.86500000953674,314.86500000953674,0.0,25.0,25.0,1.0,-70.0,9780.0
298.30399990081787,298.30399990081787,0.0,10.0,71.0,1.0,-51.0,10154.0
259.7940001487732,259.7940001487732,0.0,6.0,70.0,2.0,-47.0,8988.75
436.9799997806549,436.9799997806549,0.0,23.0,96.0,1.0,-53.0,16094.300000000001
199.3710000514984,199.3710000514984,0.0,6.0,10.0,1.0,-49.0,5217.75
232.88100004196167,232.88100004196167,0.0,16.0,3.0,1.0,-56.99999999999999,6275.799999999999
385.7669999599457,385.7669999599457,0.0,17.0,91.0,0.0,-70.0,13747.2
279.7259998321533,279.7259998321533,0.0,16.0,32.0,0.0,-75.0,8634.95
322.4210000038147,322.4210000038147,0.0,11.0,86.0,2.0,-43.0,11511.099999999999
203.10199999809265,203.10199999809265,0.0,3.0,23.0,1.0,-52.0,5474.400000000001
211.48399996757507,211.48399996757507,0.0,9.0,9.0,1.0,-49.0,5637.6
186.60000014305115,186.60000014305115,0.0,3.0,7.0,1.0,-52.0,4557.6
277.271999835968,277.271999835968,0.0,17.0,26.0,0.0,-77.0,8339.2
269.0789999961853,269.0789999961853,0.0,16.0,22.0,1.0,-61.0,7821.45
176.6050000190735,176.6050000190735,0.0,1.0,4.0,1.0,-49.0,4082.4
185.38700008392334,185.38700008392334,0.0,2.0,6.0,0.0,-51.0,4344.95
225.89400005340576,225.89400005340576,0.0,11.0,10.0,0.0,-64.0,6031.5
203.74199986457825,203.74199986457825,0.0,9.0,2.0,1.0,-48.0,5158.799999999999
190.06499981880188,190.06499981880188,0.0,3.0,6.0,1.0,-48.0,4500.299999999999
245.54099988937378,245.54099988937378,0.0,10.0,22.0,0.0,-69.0,6711.75
205.44799995422363,205.44799995422363,0.0,8.0,4.0,1.0,-45.0,5143.95
233.0350000858307,233.0350000858307,0.0,15.0,4.0,1.0,-53.0,6205.5
181.02900004386902,181.02900004386902,0.0,1.0,5.0,1.0,-48.0,4136.0
186.3050000667572,186.3050000667572,0.0,2.0,7.0,1.0,-48.0,4400.4
213.7539999485016,213.7539999485016,0.0,9.0,5.0,1.0,-55.00000000000001,5364.0
183.92300009727478,183.92300009727478,0.0,3.0,4.0,1.0,-56.99999999999999,4385.700000000001
205.27999997138977,205.27999997138977,0.0,7.0,10.0,2.0,-51.0,5380.5
205.22699999809265,205.22699999809265,0.0,9.0,4.0,1.0,-55.00000000000001,5295.6
300.4370000362396,300.4370000362396,0.0,22.0,24.0,0.0,-84.0,9116.050000000001
234.44899988174438,234.44899988174438,0.0,13.0,8.0,1.0,-60.0,6205.4
238.87299990653992,238.87299990653992,0.0,15.0,9.0,1.0,-64.0,6603.000000000001
188.0220000743866,188.0220000743866,0.0,4.0,7.0,1.0,-49.0,4714.799999999999
271.7020001411438,271.7020001411438,0.0,16.0,26.0,0.0,-71.0,8146.85
258.3789999485016,258.3789999485016,0.0,24.0,3.0,0.0,-71.0,7474.200000000001
180.0900001525879,180.0900001525879,0.0,2.0,5.0,0.0,-49.0,4289.5
266.8910000324249,266.8910000324249,0.0,16.0,22.0,1.0,-61.0,7821.45
183.05099987983704,183.05099987983704,0.0,3.0,4.0,0.0,-45.0,4385.700000000001
265.3819999694824,265.3819999694824,0.0,16.0,22.0,1.0,-61.0,7821.45
249.67499995231628,249.67499995231628,0.0,19.0,9.0,0.0,-71.0,7246.6
298.2829999923706,298.2829999923706,0.0,20.0,32.0,0.0,-83.0,9448.749999999998
253.25800013542175,253.25800013542175,0.0,19.0,10.0,0.0,-71.0,7333.500000000001
233.73300004005432,233.73300004005432,0.0,15.0,7.0,1.0,-60.0,6444.0
178.2649998664856,178.2649998664856,0.0,2.0,3.0,1.0,-49.0,4178.6
179.65300011634827,179.65300011634827,0.0,2.0,4.0,1.0,-51.0,4234.05
197.85899996757507,197.85800004005432,0.0009999275207519531,8.0,2.0,1.0,-51.0,5010.85
234.05399990081787,234.05399990081787,0.0,14.0,8.0,1.0,-55.00000000000001,6364.450000000001
215.268000125885,215.268000125885,0.0,11.0,6.0,0.0,-66.0,5743.1
211.20099997520447,211.20099997520447,0.0,9.0,8.0,1.0,-56.00000000000001,5569.2
248.5149998664856,248.5149998664856,0.0,18.0,8.0,0.0,-75.0,7000.65
227.8659999370575,227.8659999370575,0.0,13.0,8.0,1.0,-60.0,6205.4
236.09899997711182,236.09899997711182,0.0,15.0,9.0,1.0,-64.0,6603.000000000001
263.8029999732971,263.8029999732971,0.0,16.0,22.0,0.0,-73.0,7821.45
185.9779999256134,185.9779999256134,0.0,3.0,7.0,1.0,-52.0,4557.6
237.643000125885,237.643000125885,0.0,15.0,10.0,1.0,-64.0,6682.5
219.0199999809265,219.0199999809265,0.0,12.0,6.0,0.0,-64.0,5898.450000000001
234.01500010490417,234.01500010490417,0.0,14.0,9.0,1.0,-61.0,6442.1
176.72499990463257,176.72499990463257,0.0,2.0,2.0,1.0,-45.0,4123.150000000001
250.51500010490417,250.51500010490417,0.0,19.0,8.0,1.0,-62.0,7159.699999999999
241.75300002098083,241.75300002098083,0.0,16.0,8.0,1.0,-62.0,6682.55
281.30200004577637,281.30200004577637,0.0,17.0,29.0,0.0,-77.0,8588.800000000001
173.1210000514984,173.1210000514984,0.0,1.0,2.0,2.0,-44.0,3975.2000000000003
