Total Time(s),Time_o1(s),Time_o2(s),var1,var2,var3,o1,o2
467.7650001049042,467.7650001049042,0.0,24.0,104.0,0.0,-65.0,17185.35
471.077999830246,471.077999830246,0.0,25.0,100.0,2.0,-36.0,17130.0
411.4609999656677,411.4609999656677,0.0,20.0,95.0,0.0,-73.0,15040.0
271.79500007629395,271.79500007629395,0.0,13.0,40.0,1.0,-66.0,8631.0
209.59999990463257,209.59999990463257,0.0,4.0,32.0,1.0,-51.0,6193.549999999999
310.6160001754761,310.6160001754761,0.0,20.0,38.0,1.0,-64.0,9981.250000000002
231.2480001449585,231.2480001449585,0.0,9.0,25.0,2.0,-52.0,6732.0
245.72599983215332,245.72599983215332,0.0,5.0,63.0,2.0,-42.0,8288.0
330.2059998512268,330.2059998512268,0.0,13.0,83.0,2.0,-44.0,11890.4
345.58199977874756,345.58199977874756,0.0,19.0,60.0,1.0,-57.99999999999999,11678.5
175.7170000076294,175.7170000076294,0.0,2.0,1.0,0.0,-48.0,4067.7
329.09499979019165,329.09499979019165,0.0,23.0,40.0,0.0,-83.0,10813.500000000002
190.35199999809265,190.35199999809265,0.0,2.0,17.0,1.0,-55.00000000000001,4954.9
420.5020000934601,420.5020000934601,0.0,23.0,88.0,1.0,-56.00000000000001,15339.900000000001
221.65100002288818,221.65100002288818,0.0,5.0,39.0,1.0,-48.0,6824.0
319.2960000038147,319.2960000038147,0.0,18.0,48.0,1.0,-62.0,10402.65
233.1599998474121,233.1599998474121,0.0,9.0,26.0,2.0,-55.00000000000001,6800.4
309.547000169754,309.547000169754,0.0,8.0,102.0,2.0,-40.0,11665.850000000002
319.97199988365173,319.97199988365173,0.0,12.0,83.0,1.0,-57.99999999999999,11592.600000000002
315.5260000228882,315.5260000228882,0.0,19.0,44.0,1.0,-57.99999999999999,10288.1
201.84100008010864,201.84100008010864,0.0,6.0,15.0,0.0,-61.0,5532.0
256.57999992370605,256.57999992370605,0.0,10.0,41.0,0.0,-70.0,8046.500000000002
248.7409999370575,248.7409999370575,0.0,2.0,87.0,1.0,-53.0,8836.4
259.03200006484985,259.03200006484985,0.0,13.0,30.0,1.0,-66.0,7873.0
244.2220001220703,244.2220001220703,0.0,2.0,80.0,1.0,-48.0,8448.25
293.51399993896484,293.51399993896484,0.0,19.0,30.0,1.0,-68.0,9071.5
258.385999917984,258.385999917984,0.0,10.0,41.0,1.0,-51.0,8046.500000000002
240.8199999332428,240.8199999332428,0.0,9.0,30.0,2.0,-51.0,7074.0
182.58500003814697,182.58500003814697,0.0,3.0,4.0,2.0,-39.0,4385.700000000001
292.66999983787537,292.66999983787537,0.0,20.0,30.0,1.0,-70.0,9271.25
206.49300003051758,206.49300003051758,0.0,3.0,32.0,0.0,-60.0,5990.1
285.2350001335144,285.2350001335144,0.0,21.0,21.0,0.0,-77.0,8655.6
201.92499995231628,201.92499995231628,0.0,6.0,15.0,0.0,-61.0,5532.0
290.15499997138977,290.15499997138977,0.0,6.0,105.0,0.0,-61.0,11188.5
265.9559998512268,265.9559998512268,0.0,9.0,55.0,1.0,-53.0,8784.0
238.17400002479553,238.17400002479553,0.0,13.0,17.0,0.0,-69.0,6887.599999999999
201.6449999809265,201.6449999809265,0.0,0.0,46.0,1.0,-52.0,6104.250000000001
237.58799982070923,237.58799982070923,0.0,3.0,63.0,0.0,-60.0,7766.4000000000015
272.41100001335144,272.41100001335144,0.0,5.0,96.0,1.0,-43.0,10301.0
190.3490002155304,190.3490002155304,0.0,2.0,17.0,0.0,-52.0,4954.9
193.4119999408722,193.4119999408722,0.0,3.0,17.0,1.0,-56.00000000000001,5130.6
182.68200016021729,182.68200016021729,0.0,2.0,7.0,1.0,-48.0,4400.4
182.13899993896484,182.13899993896484,0.0,3.0,3.0,1.0,-52.0,4328.4
267.7409999370575,267.7409999370575,0.0,10.0,49.0,0.0,-64.0,8608.5
315.2920000553131,315.2920000553131,0.0,10.0,86.0,0.0,-64.0,11207.75
192.6210000514984,192.6210000514984,0.0,5.0,9.0,0.0,-52.0,4994.0
273.72000002861023,273.72000002861023,0.0,22.0,12.0,0.0,-74.0,8006.650000000001
190.08300018310547,190.08300018310547,0.0,2.0,17.0,1.0,-55.00000000000001,4954.9
175.16799998283386,175.16799998283386,0.0,2.0,1.0,0.0,-48.0,4067.7
180.69599986076355,180.69599986076355,0.0,3.0,1.0,0.0,-48.0,4213.8
174.65100002288818,174.65100002288818,0.0,2.0,1.0,1.0,-51.0,4067.7
269.6080000400543,269.6080000400543,0.0,18.0,19.0,1.0,-57.99999999999999,7936.199999999999
201.25200009346008,201.25200009346008,0.0,5.0,17.0,0.0,-53.0,5482.0
225.88199996948242,225.88199996948242,0.0,12.0,12.0,0.0,-73.0,6342.150000000001
263.7370002269745,263.7370002269745,0.0,25.0,3.0,1.0,-56.00000000000001,7624.0
197.1819999217987,197.1819999217987,0.0,4.0,17.0,0.0,-55.00000000000001,5306.299999999999
215.8159999847412,215.8159999847412,0.0,13.0,1.0,0.0,-68.0,5674.799999999999
231.5130000114441,231.5130000114441,0.0,11.0,20.0,1.0,-57.99999999999999,6752.5
181.71000003814697,181.71000003814697,0.0,4.0,2.0,0.0,-45.0,4419.05
292.46399998664856,292.46399998664856,0.0,21.0,26.0,0.0,-79.0,9108.599999999999
224.67000007629395,224.67000007629395,0.0,4.0,49.0,0.0,-60.0,7199.1
300.5350000858307,300.5350000858307,0.0,23.0,24.0,1.0,-68.0,9304.7
205.77600002288818,205.77600002288818,0.0,3.0,31.0,2.0,-38.0,5932.8
192.08200001716614,192.08200001716614,0.0,2.0,18.0,1.0,-49.0,5010.35
201.84100008010864,201.84100008010864,0.0,6.0,14.0,0.0,-61.0,5469.15
192.45700001716614,192.45700001716614,0.0,3.0,16.0,1.0,-51.0,5073.3
193.11700010299683,193.11700010299683,0.0,3.0,17.0,1.0,-56.00000000000001,5130.6
238.55400013923645,238.55400013923645,0.0,18.0,3.0,0.0,-65.0,6575.4
187.125,187.125,0.0,1.0,18.0,0.0,-52.0,4832.8
179.08500003814697,179.08500003814697,0.0,3.0,2.0,0.0,-45.0,4271.1
213.40300011634827,213.40300011634827,0.0,13.0,0.0,1.0,-55.00000000000001,5599.0
262.1989998817444,262.1989998817444,0.0,19.0,13.0,0.0,-77.0,7594.200000000001
210.66600012779236,210.66600012779236,0.0,5.0,29.0,0.0,-62.0,6214.0
185.19899988174438,185.19899988174438,0.0,5.0,1.0,0.0,-52.0,4506.0
240.48999977111816,240.48999977111816,0.0,14.0,14.0,0.0,-70.0,6830.35
391.1619999408722,391.1619999408722,0.0,23.0,71.0,0.0,-77.0,13736.800000000001
410.7460000514984,410.7460000514984,0.0,17.0,110.0,1.0,-51.0,15328.0
184.65500020980835,184.65500020980835,0.0,1.0,17.0,0.0,-49.0,4779.2
214.94299983978271,214.94299983978271,0.0,9.0,13.0,0.0,-61.0,5911.2
