Total Time(s),Time_o1(s),Time_o2(s),var1,var2,var3,o1,o2
611.2639999389648,611.2639999389648,0.0,7.0,108.0,2.0,-43.0,11721.1
432.33399987220764,432.33399987220764,0.0,11.0,14.0,1.0,-60.0,6319.900000000001
461.72699999809265,461.72699999809265,0.0,16.0,6.0,1.0,-62.0,6519.849999999999
636.970999956131,636.970999956131,0.0,23.0,36.0,0.0,-83.0,10436.3
720.4400000572205,720.4400000572205,0.0,13.0,103.0,0.0,-68.0,13406.4
402.8120000362396,402.8120000362396,0.0,9.0,6.0,0.0,-64.0,5432.4
436.86100006103516,436.86100006103516,0.0,3.0,51.0,2.0,-42.0,7078.800000000001
656.9790000915527,656.9790000915527,0.0,24.0,40.0,2.0,-60.0,11031.75
551.5809998512268,551.5809998512268,0.0,9.0,65.0,1.0,-49.0,9468.0
730.279000043869,730.279000043869,0.0,13.0,110.0,1.0,-52.0,13937.0
642.6389999389648,642.6389999389648,0.0,21.0,45.0,2.0,-57.99999999999999,10830.0
623.3250000476837,623.3250000476837,0.0,18.0,45.0,1.0,-60.0,10147.5
941.4739999771118,941.4739999771118,0.0,24.0,108.0,1.0,-51.0,17569.950000000004
542.9750001430511,542.9750001430511,0.0,10.0,57.0,0.0,-68.0,9170.5
399.5930001735687,399.5930001735687,0.0,4.0,27.0,0.0,-56.00000000000001,5897.799999999999
486.85000014305115,486.85000014305115,0.0,0.0,109.0,1.0,-53.0,9364.5
468.92599987983704,468.92599987983704,0.0,13.0,16.0,1.0,-57.99999999999999,6811.799999999999
573.1679999828339,573.1679999828339,0.0,12.0,60.0,0.0,-70.0,9891.75
530.0230000019073,530.0230000019073,0.0,23.0,10.0,1.0,-61.0,7984.500000000002
408.8639998435974,408.8639998435974,0.0,12.0,2.0,0.0,-62.0,5602.650000000001
569.5480000972748,569.5480000972748,0.0,19.0,27.0,0.0,-79.0,8810.8
476.13699984550476,476.13699984550476,0.0,1.0,87.0,1.0,-48.0,8531.2
466.3289999961853,466.3289999961853,0.0,2.0,72.0,1.0,-52.0,8004.65
797.8589999675751,797.8589999675751,0.0,16.0,110.0,1.0,-47.0,14980.25
596.7330000400543,596.7330000400543,0.0,19.0,37.0,1.0,-65.0,9679.8
506.5240001678467,506.5240001678467,0.0,21.0,7.0,2.0,-56.99999999999999,7387.200000000001
435.2819998264313,435.2819998264313,0.0,9.0,20.0,1.0,-53.0,6390.0
713.4470000267029,713.4470000267029,0.0,24.0,52.0,1.0,-62.0,12185.550000000001
664.779000043869,664.779000043869,0.0,25.0,37.0,1.0,-65.0,10955.999999999998
668.5759999752045,668.5759999752045,0.0,21.0,49.0,2.0,-56.99999999999999,11192.4
477.97899985313416,477.97899985313416,0.0,8.0,43.0,1.0,-53.0,7739.4
436.58200001716614,436.58200001716614,0.0,1.0,62.0,0.0,-62.0,7191.200000000001
566.2439999580383,566.2439999580383,0.0,9.0,72.0,2.0,-44.0,9946.8
418.82100009918213,418.82100009918213,0.0,12.0,3.0,1.0,-52.0,5676.6
685.5659999847412,685.5659999847412,0.0,23.0,50.0,1.0,-62.0,11756.500000000002
565.0499999523163,565.0499999523163,0.0,10.0,63.0,0.0,-65.0,9592.0
505.0940001010895,505.0940001010895,0.0,17.0,15.0,1.0,-61.0,7424.0
477.2760000228882,477.2760000228882,0.0,1.0,87.0,1.0,-48.0,8531.2
453.396999835968,453.396999835968,0.0,10.0,21.0,1.0,-53.0,6641.5
442.8560001850128,442.8560001850128,0.0,11.0,17.0,2.0,-53.0,6536.200000000001
718.2459998130798,718.2459998130798,0.0,20.0,69.0,2.0,-51.0,12732.5
534.1499998569489,534.1499998569489,0.0,16.0,28.0,0.0,-70.0,8309.55
388.5069999694824,388.5069999694824,0.0,1.0,37.0,0.0,-56.99999999999999,5851.200000000001
734.25,734.25,0.0,19.0,75.0,0.0,-74.0,12982.000000000002
464.085000038147,464.085000038147,0.0,10.0,25.0,1.0,-56.99999999999999,6922.5
397.8840000629425,397.8840000629425,0.0,11.0,0.0,2.0,-56.00000000000001,5310.5
