Total Time(s),Time_o1(s),Time_o2(s),var1,var2,var3,o1,o2
241.3420000076294,241.3420000076294,0.0,2.0,78.0,1.0,-48.0,8337.35
441.242999792099,441.242999792099,0.0,24.0,91.0,2.0,-40.0,15935.400000000001
282.029000043869,282.029000043869,0.0,21.0,20.0,2.0,-61.0,8565.0
348.52099990844727,348.52099990844727,0.0,12.0,106.0,1.0,-52.0,13293.45
339.5920000076294,339.5920000076294,0.0,10.0,108.0,0.0,-60.0,12753.25
399.78200006484985,399.78200006484985,0.0,23.0,76.0,2.0,-47.0,14208.300000000003
226.8619999885559,226.8619999885559,0.0,10.0,17.0,2.0,-52.0,6360.5
260.95100021362305,260.95100021362305,0.0,9.0,52.0,2.0,-52.0,8578.8
281.7999999523163,281.7999999523163,0.0,18.0,26.0,0.0,-79.0,8531.55
326.4119999408722,326.4119999408722,0.0,9.0,110.0,2.0,-38.0,12546.0
417.529000043869,417.529000043869,0.0,23.0,79.0,2.0,-48.0,14491.2
380.19799995422363,380.19799995422363,0.0,20.0,76.0,2.0,-49.0,13353.750000000002
259.28799986839294,259.28799986839294,0.0,9.0,47.0,2.0,-51.0,8236.8
338.4870002269745,338.4870002269745,0.0,10.0,107.0,0.0,-60.0,12683.000000000002
450.6909999847412,450.6909999847412,0.0,22.0,101.0,1.0,-52.0,16234.7
239.1029999256134,239.1029999256134,0.0,13.0,17.0,1.0,-64.0,6887.599999999999
285.1199998855591,285.1199998855591,0.0,7.0,83.0,1.0,-51.0,10103.6
268.5380001068115,268.5380001068115,0.0,21.0,12.0,1.0,-66.0,7840.200000000001
447.614000082016,447.614000082016,0.0,22.0,102.0,1.0,-51.0,16327.150000000003
229.75899982452393,229.75899982452393,0.0,10.0,18.0,1.0,-45.0,6430.75
231.8159999847412,231.8159999847412,0.0,10.0,21.0,0.0,-64.0,6641.5
340.4320001602173,340.4320001602173,0.0,10.0,109.0,1.0,-44.0,12823.5
