Total Time(s),Time_o1(s),Time_o2(s),var1,var2,var3,o1,o2
290.8989999294281,290.8989999294281,0.0,14.0,42.0,2.0,-55.00000000000001,9004.55
429.1630001068115,429.1630001068115,0.0,25.0,80.0,2.0,-43.0,15170.0
249.28799986839294,249.28799986839294,0.0,5.0,63.0,0.0,-60.0,8288.0
409.3470001220703,409.3470001220703,0.0,16.0,110.0,2.0,-39.0,14980.25
227.05800008773804,227.05800008773804,0.0,9.0,20.0,1.0,-53.0,6390.0
307.09299993515015,307.09299993515015,0.0,11.0,74.0,2.0,-44.0,10645.900000000001
285.0259997844696,285.0259997844696,0.0,20.0,22.0,1.0,-65.0,8561.249999999998
348.1190001964569,348.1190001964569,0.0,13.0,89.0,1.0,-56.00000000000001,12345.2
327.0639998912811,327.0639998912811,0.0,20.0,46.0,2.0,-55.00000000000001,10691.250000000002
259.9930000305176,259.9930000305176,0.0,2.0,94.0,2.0,-31.0,9224.55
273.39600014686584,273.39600014686584,0.0,13.0,37.0,1.0,-62.0,8403.599999999999
251.5199999809265,251.5199999809265,0.0,5.0,63.0,1.0,-48.0,8288.0
231.57799983024597,231.57799983024597,0.0,9.0,23.0,1.0,-55.00000000000001,6595.200000000001
245.47000002861023,245.47000002861023,0.0,9.0,35.0,1.0,-53.0,7416.0
278.29500007629395,278.29500007629395,0.0,19.0,21.0,1.0,-61.0,8289.400000000001
284.13499999046326,284.13499999046326,0.0,19.0,25.0,1.0,-66.0,8637.0
199.49699997901917,199.49699997901917,0.0,3.0,19.0,1.0,-52.0,5245.200000000001
290.6380000114441,290.6380000114441,0.0,21.0,21.0,1.0,-66.0,8655.6
264.4119999408722,264.4119999408722,0.0,13.0,31.0,1.0,-64.0,7948.799999999999
263.5859999656677,263.5859999656677,0.0,3.0,89.0,1.0,-43.0,9256.2
240.34400010108948,240.34400010108948,0.0,11.0,25.0,1.0,-57.99999999999999,7113.0
254.08500003814697,254.08500003814697,0.0,23.0,0.0,1.0,-61.0,7041.500000000001
267.5199999809265,267.5199999809265,0.0,15.0,25.0,1.0,-61.0,7875.0
177.73600006103516,177.73600006103516,0.0,1.0,1.0,1.0,-49.0,3921.6
270.8899998664856,270.8899998664856,0.0,17.0,21.0,1.0,-64.0,7923.200000000001
231.04199981689453,231.04199981689453,0.0,13.0,9.0,1.0,-56.99999999999999,6281.2
195.30599999427795,195.30599999427795,0.0,1.0,19.0,1.0,-49.0,4886.4
240.98300004005432,240.98300004005432,0.0,19.0,0.0,1.0,-62.0,6464.5
265.9470000267029,265.9470000267029,0.0,15.0,23.0,1.0,-64.0,7716.0
236.44899988174438,236.44899988174438,0.0,7.0,37.0,1.0,-52.0,7127.4
