Total Time(s),Time_o1(s),Time_o2(s),var1,var2,var3,o1,o2
289.18099999427795,289.18099999427795,0.0,6.0,99.0,0.0,-66.0,10811.4
262.2960000038147,262.2960000038147,0.0,2.0,105.0,1.0,-47.0,9834.5
212.28599977493286,212.28599977493286,0.0,5.0,30.0,1.0,-53.0,6275.0
397.18800020217896,397.18800020217896,0.0,16.0,109.0,1.0,-40.0,14898.9
317.7430000305176,317.7430000305176,0.0,24.0,31.0,2.0,-56.00000000000001,10166.400000000001
388.40000009536743,388.40000009536743,0.0,16.0,98.0,1.0,-49.0,14004.050000000001
217.90100002288818,217.90100002288818,0.0,3.0,45.0,2.0,-36.0,6735.0
348.4059998989105,348.4059998989105,0.0,20.0,62.0,0.0,-75.0,12111.25
405.61500000953674,405.61500000953674,0.0,22.0,80.0,0.0,-78.0,14293.250000000002
225.38299989700317,225.38299989700317,0.0,11.0,17.0,1.0,-56.99999999999999,6536.200000000001
273.3359999656677,273.3359999656677,0.0,20.0,18.0,1.0,-60.0,8206.250000000002
250.21399998664856,250.21399998664856,0.0,16.0,15.0,1.0,-62.0,7252.0
388.00099992752075,388.00099992752075,0.0,15.0,110.0,1.0,-44.0,14632.5
273.78400015830994,273.78400015830994,0.0,21.0,17.0,2.0,-57.99999999999999,8293.2
277.84600019454956,277.84600019454956,0.0,5.0,101.0,2.0,-36.0,10606.0
214.68899989128113,214.68899989128113,0.0,12.0,3.0,1.0,-52.0,5676.6
262.20700001716614,262.20700001716614,0.0,18.0,17.0,1.0,-57.99999999999999,7766.099999999999
313.6970000267029,313.6970000267029,0.0,24.0,29.0,1.0,-66.0,9974.1
445.8729999065399,445.8729999065399,0.0,23.0,99.0,1.0,-53.0,16377.2
357.9399998188019,357.9399998188019,0.0,25.0,47.0,0.0,-77.0,11936.0
441.25999999046326,441.25999999046326,0.0,24.0,94.0,1.0,-53.0,16223.85
290.0899999141693,290.0899999141693,0.0,23.0,20.0,1.0,-65.0,8927.500000000002
219.36099982261658,219.36099982261658,0.0,9.0,17.0,0.0,-66.0,6184.799999999999
276.49399995803833,276.49399995803833,0.0,4.0,108.0,1.0,-36.0,10688.95
285.20099997520447,285.20099997520447,0.0,24.0,15.0,2.0,-61.0,8628.0
267.1929998397827,267.1929998397827,0.0,18.0,18.0,1.0,-61.0,7851.1500000000015
172.5019998550415,172.5019998550415,0.0,1.0,0.0,0.0,-44.0,3868.0
414.5699999332428,414.5699999332428,0.0,23.0,81.0,0.0,-73.0,14679.800000000001
445.00299978256226,445.00299978256226,0.0,21.0,109.0,1.0,-51.0,16628.4
454.00600004196167,454.00600004196167,0.0,22.0,106.0,0.0,-71.0,16696.950000000004
352.6010000705719,352.6010000705719,0.0,23.0,49.0,1.0,-66.0,11662.2
287.2130000591278,287.2130000591278,0.0,12.0,58.0,1.0,-60.0,9743.85
204.6670000553131,204.6670000553131,0.0,11.0,0.0,0.0,-62.0,5310.5
209.3420000076294,209.3420000076294,0.0,12.0,0.0,1.0,-53.0,5454.75
196.44600009918213,196.44600009918213,0.0,5.0,15.0,0.0,-53.0,5360.0
312.54299998283386,312.54299998283386,0.0,24.0,29.0,0.0,-86.0,9974.1
290.62599992752075,290.62599992752075,0.0,23.0,20.0,1.0,-65.0,8927.500000000002
431.6909999847412,431.6909999847412,0.0,25.0,79.0,0.0,-70.0,15072.0
342.9619998931885,342.9619998931885,0.0,22.0,47.0,0.0,-82.0,11242.4
359.4949998855591,359.4949998855591,0.0,25.0,47.0,0.0,-77.0,11936.0
431.1840000152588,431.1840000152588,0.0,25.0,79.0,0.0,-70.0,15072.0
235.3710000514984,235.3710000514984,0.0,9.0,29.0,0.0,-66.0,7005.6
170.8270001411438,170.8270001411438,0.0,1.0,0.0,0.0,-44.0,3868.0
235.6289999485016,235.6289999485016,0.0,6.0,47.0,0.0,-66.0,7543.2
259.8340001106262,259.8340001106262,0.0,25.0,1.0,0.0,-71.0,7428.0
265.9839999675751,265.9839999675751,0.0,10.0,48.0,0.0,-69.0,8538.25
185.76699995994568,185.76699995994568,0.0,5.0,1.0,0.0,-52.0,4506.0
256.9470000267029,256.9470000267029,0.0,25.0,0.0,1.0,-60.0,7330.0
227.5349998474121,227.5349998474121,0.0,9.0,23.0,1.0,-55.00000000000001,6595.200000000001
231.25100016593933,231.25100016593933,0.0,5.0,48.0,0.0,-64.0,7373.0
233.7260000705719,233.7260000705719,0.0,6.0,44.0,0.0,-64.0,7354.650000000001
221.81299996376038,221.81299996376038,0.0,11.0,14.0,1.0,-60.0,6319.900000000001
195.47000002861023,195.47000002861023,0.0,8.0,0.0,0.0,-55.00000000000001,4877.75
224.89599990844727,224.89599990844727,0.0,10.0,17.0,0.0,-64.0,6360.5
221.4670000076294,221.4670000076294,0.0,9.0,17.0,1.0,-55.00000000000001,6184.799999999999
205.4909999370575,205.4909999370575,0.0,6.0,17.0,0.0,-57.99999999999999,5657.7
280.60599994659424,280.60599994659424,0.0,22.0,17.0,0.0,-82.0,8468.9
202.3619999885559,202.3619999885559,0.0,9.0,3.0,0.0,-61.0,5227.200000000001
