Total Time(s),Time_o1(s),Time_o2(s),var1,var2,var3,o1,o2
231.71299982070923,231.71299982070923,0.0,13.0,10.0,1.0,-61.0,6357.0
258.353000164032,258.353000164032,0.0,11.0,39.0,0.0,-70.0,8122.400000000001
315.6859998703003,315.6859998703003,0.0,10.0,85.0,0.0,-64.0,11137.5
397.33200001716614,397.33200001716614,0.0,18.0,92.0,0.0,-74.0,14144.85
400.00600004196167,400.00600004196167,0.0,24.0,67.0,2.0,-49.0,13627.800000000001
348.85599994659424,348.85599994659424,0.0,16.0,73.0,2.0,-49.0,11970.3
248.7279999256134,248.7279999256134,0.0,2.0,81.0,1.0,-52.0,8503.7
274.48799991607666,274.48799991607666,0.0,6.0,84.0,1.0,-47.0,9868.650000000001
281.7000000476837,281.7000000476837,0.0,25.0,8.0,0.0,-75.0,8114.0
199.70300006866455,199.70300006866455,0.0,1.0,27.0,1.0,-55.00000000000001,5315.2
231.9210000038147,231.9210000038147,0.0,13.0,10.0,1.0,-61.0,6357.0
217.9909999370575,217.9909999370575,0.0,5.0,31.0,1.0,-47.0,6336.0
322.38699984550476,322.38699984550476,0.0,15.0,61.0,0.0,-74.0,10737.000000000002
229.6050000190735,229.6050000190735,0.0,1.0,63.0,1.0,-53.0,7244.800000000001
388.6099998950958,388.6099998950958,0.0,23.0,67.0,1.0,-61.0,13359.6
224.3090000152588,224.3090000152588,0.0,5.0,39.0,1.0,-48.0,6824.0
193.84699988365173,193.84699988365173,0.0,1.0,23.0,1.0,-53.0,5100.8
260.2449998855591,260.2449998855591,0.0,5.0,77.0,1.0,-43.0,9142.0
199.6050000190735,199.6050000190735,0.0,1.0,27.0,1.0,-55.00000000000001,5315.2
260.86500000953674,260.86500000953674,0.0,17.0,15.0,1.0,-61.0,7424.0
279.07800006866455,279.0769999027252,0.0010001659393310547,25.0,7.0,0.0,-77.0,8016.0
192.08799982070923,192.08799982070923,0.0,0.0,23.0,1.0,-48.0,4914.0
225.3400001525879,225.3400001525879,0.0,15.0,0.0,1.0,-56.00000000000001,5887.5
212.90899991989136,212.90899991989136,0.0,1.0,47.0,1.0,-53.0,6387.2
170.4760000705719,170.4760000705719,0.0,0.0,1.0,1.0,-44.0,3775.4999999999995
180.32399988174438,180.32399988174438,0.0,0.0,11.0,1.0,-52.0,4293.0
184.3690001964569,184.3690001964569,0.0,1.0,13.0,1.0,-52.0,4564.8
273.7900002002716,273.7900002002716,0.0,23.0,11.0,1.0,-64.0,8078.8
192.95499992370605,192.95499992370605,0.0,0.0,27.0,1.0,-52.0,5121.0
184.72699999809265,184.7260000705719,0.0,3.0,3.0,1.0,-52.0,4328.4
169.20299983024597,169.20299983024597,0.0,0.0,0.0,1.0,-45.0,3723.75
181.23599982261658,181.23599982261658,0.0,3.0,1.0,1.0,-49.0,4213.8
249.2559998035431,249.2559998035431,0.0,7.0,49.0,1.0,-55.00000000000001,7903.800000000001
185.26199984550476,185.26199984550476,0.0,1.0,11.0,1.0,-49.0,4457.6
246.4980001449585,246.4980001449585,0.0,21.0,0.0,1.0,-68.0,6753.0
205.06699991226196,205.06699991226196,0.0,3.0,23.0,1.0,-52.0,5474.400000000001
176.89100003242493,176.89100003242493,0.0,1.0,1.0,1.0,-49.0,3921.6
194.27900004386902,194.27900004386902,0.0,7.0,0.0,1.0,-51.0,4733.5
182.23300004005432,182.23300004005432,0.0,3.0,0.0,1.0,-48.0,4156.5
174.2460000514984,174.2460000514984,0.0,0.0,5.0,1.0,-47.0,3982.5
284.84999990463257,284.84999990463257,0.0,25.0,11.0,1.0,-62.0,8408.0
192.83200001716614,192.83200001716614,0.0,0.0,25.0,1.0,-51.0,5017.5
221.8690001964569,221.8690001964569,0.0,11.0,11.0,1.0,-57.99999999999999,6103.599999999999
182.04900002479553,182.04900002479553,0.0,1.0,9.0,1.0,-47.0,4350.4
273.38100004196167,273.38100004196167,0.0,21.0,15.0,1.0,-60.0,8112.0
180.83599996566772,180.83599996566772,0.0,0.0,13.0,1.0,-45.0,4396.5
270.5649998188019,270.5649998188019,0.0,19.0,17.0,1.0,-61.0,7941.8
227.22900009155273,227.22900009155273,0.0,11.0,13.0,1.0,-57.99999999999999,6247.8
215.64699983596802,215.64699983596802,0.0,11.0,5.0,1.0,-55.00000000000001,5671.0
201.42799997329712,201.42799997329712,0.0,7.0,5.0,1.0,-53.0,5057.0
246.0699999332428,246.0699999332428,0.0,15.0,13.0,1.0,-61.0,6921.0
241.07999992370605,241.07999992370605,0.0,11.0,23.0,1.0,-56.00000000000001,6968.8
226.03999996185303,226.03999996185303,0.0,15.0,0.0,1.0,-56.00000000000001,5887.5
265.1089999675751,265.1089999675751,0.0,25.0,1.0,0.0,-71.0,7428.0
187.27900004386902,187.27900004386902,0.0,5.0,0.0,1.0,-48.0,4445.0
191.5460000038147,191.5460000038147,0.0,3.0,9.0,1.0,-53.0,4672.200000000001
272.095999956131,272.095999956131,0.0,19.0,17.0,1.0,-61.0,7941.8
253.60400009155273,253.60400009155273,0.0,15.0,17.0,1.0,-64.0,7239.0
212.89199995994568,212.89199995994568,0.0,5.0,25.0,1.0,-49.0,5970.0
231.04199981689453,231.04199981689453,0.0,13.0,9.0,1.0,-56.99999999999999,6281.2
222.95000004768372,222.95000004768372,0.0,11.0,11.0,1.0,-57.99999999999999,6103.599999999999
279.4399998188019,279.4399998188019,0.0,25.0,7.0,1.0,-66.0,8016.0
218.86800003051758,218.86800003051758,0.0,7.0,19.0,1.0,-55.00000000000001,5962.800000000001
170.73799991607666,170.73799991607666,0.0,0.0,0.0,2.0,-43.0,3723.75
232.24200010299683,232.24200010299683,0.0,13.0,11.0,1.0,-56.99999999999999,6432.799999999999
231.4119999408722,231.4119999408722,0.0,15.0,3.0,1.0,-62.0,6126.0
171.6050000190735,171.6050000190735,0.0,0.0,1.0,1.0,-44.0,3775.4999999999995
262.2150001525879,262.2150001525879,0.0,17.0,15.0,1.0,-61.0,7424.0
195.3140001296997,195.3140001296997,0.0,7.0,0.0,1.0,-51.0,4733.5
217.90700006484985,217.90700006484985,0.0,11.0,7.0,1.0,-56.00000000000001,5815.200000000001
226.86800003051758,226.86800003051758,0.0,15.0,0.0,1.0,-56.00000000000001,5887.5
209.42900013923645,209.42900013923645,0.0,9.0,5.0,1.0,-55.00000000000001,5364.0
261.02699995040894,261.02699995040894,0.0,25.0,0.0,1.0,-60.0,7330.0
295.7079999446869,295.7079999446869,0.0,25.0,15.0,1.0,-62.0,8800.0
223.9960000514984,223.9960000514984,0.0,11.0,11.0,1.0,-57.99999999999999,6103.599999999999
249.48300004005432,249.48300004005432,0.0,21.0,1.0,1.0,-62.0,6843.599999999999
195.4909999370575,195.4909999370575,0.0,7.0,0.0,1.0,-51.0,4733.5
257.3129999637604,257.3129999637604,0.0,21.0,5.0,0.0,-70.0,7206.0
201.1119999885559,201.1119999885559,0.0,1.0,27.0,1.0,-55.00000000000001,5315.2
236.0659999847412,236.0659999847412,0.0,17.0,1.0,1.0,-62.0,6259.200000000001
196.17199993133545,196.17199993133545,0.0,5.0,9.0,1.0,-49.0,4994.0
185.94899988174438,185.94899988174438,0.0,3.0,3.0,1.0,-52.0,4328.4
281.80799984931946,281.80799984931946,0.0,25.0,9.0,1.0,-69.0,8212.0
264.2039999961853,264.2039999961853,0.0,19.0,15.0,1.0,-68.0,7768.000000000001
169.9649999141693,169.9649999141693,0.0,0.0,0.0,1.0,-45.0,3723.75
249.97199988365173,249.97199988365173,0.0,21.0,1.0,1.0,-62.0,6843.599999999999
197.6230001449585,197.6230001449585,0.0,7.0,1.0,1.0,-55.00000000000001,4798.2
237.4960000514984,237.4960000514984,0.0,17.0,3.0,1.0,-60.0,6425.6
241.59100008010864,241.59100008010864,0.0,13.0,15.0,1.0,-61.0,6736.0
201.69299983978271,201.69299983978271,0.0,7.0,7.0,1.0,-49.0,5186.4
183.12199997901917,183.12199997901917,0.0,1.0,9.0,1.0,-47.0,4350.4
187.20600008964539,187.20600008964539,0.0,5.0,0.0,1.0,-48.0,4445.0
253.12800002098083,253.12800002098083,0.0,19.0,7.0,1.0,-57.99999999999999,7072.800000000001
224.60800004005432,224.60800004005432,0.0,13.0,3.0,1.0,-53.0,5826.4
294.36500000953674,294.36500000953674,0.0,25.0,15.0,0.0,-78.0,8800.0
186.26500010490417,186.26500010490417,0.0,3.0,3.0,1.0,-52.0,4328.4
198.0659999847412,198.0659999847412,0.0,7.0,1.0,1.0,-55.00000000000001,4798.2
231.03600001335144,231.03600001335144,0.0,15.0,3.0,1.0,-62.0,6126.0
204.65499997138977,204.65499997138977,0.0,9.0,0.0,1.0,-52.0,5022.0
211.6100001335144,211.6100001335144,0.0,9.0,7.0,1.0,-52.0,5500.8
249.56900000572205,249.56900000572205,0.0,17.0,7.0,1.0,-65.0,6758.400000000001
188.8880000114441,188.8880000114441,0.0,5.0,3.0,1.0,-48.0,4628.0
170.17799997329712,170.17799997329712,0.0,0.0,0.0,1.0,-45.0,3723.75
