Total Time(s),Time_o1(s),Time_o2(s),var1,var2,var3,o1,o2
483.6729998588562,483.6729998588562,0.0,0.0,109.0,2.0,-35.0,9364.5
719.6569998264313,719.6569998264313,0.0,13.0,103.0,0.0,-68.0,13406.4
849.3450000286102,849.3450000286102,0.0,19.0,110.0,2.0,-42.0,16023.500000000002
678.9389998912811,678.9389998912811,0.0,18.0,62.0,2.0,-53.0,11593.349999999999
727.819000005722,727.819000005722,0.0,13.0,108.0,1.0,-52.0,13785.4
536.2479999065399,536.2479999065399,0.0,10.0,55.0,0.0,-68.0,9030.0
729.3810000419617,729.3799998760223,0.0,13.0,109.0,0.0,-68.0,13861.199999999999
559.9319999217987,559.9319999217987,0.0,10.0,64.0,0.0,-69.0,9662.25
736.4029998779297,736.4029998779297,0.0,16.0,90.0,2.0,-43.0,13353.25
655.4820001125336,655.4820001125336,0.0,21.0,47.0,1.0,-66.0,11011.2
688.3450000286102,688.3450000286102,0.0,12.0,103.0,2.0,-42.0,13071.6
535.4140000343323,535.4140000343323,0.0,9.0,62.0,2.0,-47.0,9262.8
782.5620000362396,782.5620000362396,0.0,23.0,74.0,2.0,-48.0,14019.7
375.6670000553131,375.6670000553131,0.0,4.0,15.0,2.0,-38.0,5188.0
641.7669999599457,641.7669999599457,0.0,24.0,34.0,1.0,-61.0,10454.850000000002
369.62800002098083,369.62800002098083,0.0,4.0,11.0,2.0,-40.0,4951.4
800.4100000858307,800.4100000858307,0.0,18.0,97.0,2.0,-48.0,14570.100000000002
459.5769999027252,459.5769999027252,0.0,14.0,10.0,1.0,-57.99999999999999,6519.75
769.1159999370575,769.1159999370575,0.0,20.0,84.0,2.0,-48.0,14063.75
427.37599992752075,427.37599992752075,0.0,0.0,69.0,1.0,-55.00000000000001,7294.5
550.4230000972748,550.4230000972748,0.0,14.0,38.0,1.0,-62.0,8693.95
423.7480001449585,423.7480001449585,0.0,7.0,22.0,0.0,-66.0,6156.9
357.9069998264313,357.9069998264313,0.0,3.0,6.0,0.0,-48.0,4500.299999999999
601.0169999599457,601.0169999599457,0.0,20.0,33.0,2.0,-57.99999999999999,9537.500000000002
478.6289999485016,478.6289999485016,0.0,16.0,11.0,1.0,-65.0,6926.5999999999985
381.28399991989136,381.28399991989136,0.0,0.0,36.0,1.0,-51.0,5586.75
908.3289999961853,908.3280000686646,0.0,22.0,107.0,1.0,-51.0,16789.4
456.5069999694824,456.5069999694824,0.0,16.0,4.0,0.0,-68.0,6357.15
553.4300000667572,553.4300000667572,0.0,8.0,77.0,1.0,-49.0,10002.099999999999
468.8129999637604,468.8129999637604,0.0,3.0,69.0,1.0,-44.0,8110.2
476.4140000343323,476.4140000343323,0.0,3.0,73.0,2.0,-35.0,8339.400000000001
440.27999997138977,440.27999997138977,0.0,6.0,35.0,1.0,-56.00000000000001,6789.0
703.579999923706,703.579999923706,0.0,13.0,100.0,1.0,-55.00000000000001,13179.0
581.8029999732971,581.8020000457764,0.0,19.0,33.0,1.0,-61.0,9332.2
599.8420000076294,599.8420000076294,0.0,14.0,56.0,1.0,-56.99999999999999,10091.650000000003
753.1589999198914,753.1589999198914,0.0,18.0,82.0,1.0,-55.00000000000001,13294.35
536.1510000228882,536.1510000228882,0.0,14.0,35.0,1.0,-61.0,8461.0
569.8880000114441,569.8880000114441,0.0,24.0,17.0,1.0,-66.0,8820.3
602.7960000038147,602.7960000038147,0.0,12.0,70.0,0.0,-74.0,10631.25
364.7090001106262,364.7090001106262,0.0,0.0,26.0,1.0,-48.0,5069.25
538.7999999523163,538.7999999523163,0.0,7.0,76.0,1.0,-49.0,9650.700000000003
657.3650000095367,657.3650000095367,0.0,17.0,60.0,1.0,-56.00000000000001,11168.0
556.9409999847412,556.9409999847412,0.0,5.0,108.0,1.0,-39.0,11033.0
423.67900013923645,423.67900013923645,0.0,7.0,22.0,0.0,-66.0,6156.9
898.8410000801086,898.8410000801086,0.0,25.0,91.0,1.0,-53.0,16248.0
621.6559998989105,621.6559998989105,0.0,13.0,70.0,1.0,-61.0,10905.0
363.9630000591278,363.9630000591278,0.0,5.0,4.0,1.0,-52.0,4689.0
597.7709999084473,597.7709999084473,0.0,23.0,26.0,1.0,-65.0,9493.3
827.8429999351501,827.8429999351501,0.0,18.0,107.0,0.0,-70.0,15420.600000000002
538.4619998931885,538.4619998931885,0.0,9.0,61.0,2.0,-45.0,9194.400000000001
631.2630000114441,631.2630000114441,0.0,16.0,57.0,1.0,-56.99999999999999,10668.7
907.6059999465942,907.6059999465942,0.0,22.0,107.0,1.0,-51.0,16789.4
424.5920000076294,424.5920000076294,0.0,9.0,16.0,1.0,-55.00000000000001,6116.4
554.7080001831055,554.7080001831055,0.0,17.0,30.0,1.0,-60.0,8672.0
