Total Time(s),Time_o1(s),Time_o2(s),var1,var2,var3,o1,o2
699.3020000457764,699.3020000457764,0.0,20.0,61.0,1.0,-62.0,12022.500000000002
819.4370000362396,819.4370000362396,0.0,20.0,97.0,0.0,-73.0,15217.500000000004
407.57599997520447,407.57599997520447,0.0,6.0,19.0,2.0,-51.0,5783.4
400.2979998588562,400.2979998588562,0.0,8.0,8.0,0.0,-60.0,5410.15
574.8870000839233,574.8870000839233,0.0,11.0,69.0,1.0,-55.00000000000001,10285.400000000001
499.17599987983704,499.17599987983704,0.0,13.0,26.0,2.0,-53.0,7569.799999999999
352.40899991989136,352.40899991989136,0.0,2.0,7.0,1.0,-48.0,4400.4
621.779000043869,621.779000043869,0.0,19.0,43.0,2.0,-57.99999999999999,10201.2
320.83200001716614,320.83200001716614,0.0,0.0,0.0,2.0,-43.0,3723.75
556.7529997825623,556.7529997825623,0.0,5.0,108.0,1.0,-39.0,11033.0
841.9660000801086,841.9660000801086,0.0,24.0,85.0,1.0,-56.00000000000001,15358.500000000002
721.1310000419617,721.1310000419617,0.0,23.0,58.0,0.0,-78.0,12510.900000000001
800.2469999790192,800.2469999790192,0.0,23.0,77.0,1.0,-57.99999999999999,14302.6
590.8150000572205,590.8150000572205,0.0,21.0,29.0,0.0,-83.0,9380.400000000001
733.8039999008179,733.8039999008179,0.0,13.0,109.0,1.0,-49.0,13861.199999999999
416.44400000572205,416.44400000572205,0.0,13.0,1.0,2.0,-52.0,5674.799999999999
751.0829999446869,751.0819997787476,0.0,19.0,81.0,1.0,-55.00000000000001,13503.4
775.0609998703003,775.0609998703003,0.0,22.0,73.0,0.0,-74.0,13646.1
835.8900001049042,835.8900001049042,0.0,19.0,105.0,0.0,-70.0,15589.0
578.6189999580383,578.6189999580383,0.0,14.0,49.0,2.0,-49.0,9548.1
364.3619999885559,364.3619999885559,0.0,6.0,2.0,1.0,-55.00000000000001,4714.950000000001
398.24399995803833,398.24399995803833,0.0,4.0,27.0,1.0,-53.0,5897.799999999999
780.9749999046326,780.9749999046326,0.0,18.0,92.0,0.0,-74.0,14144.85
836.989000082016,836.989000082016,0.0,24.0,81.0,2.0,-43.0,14973.900000000001
411.83200001716614,411.83200001716614,0.0,12.0,2.0,1.0,-52.0,5602.650000000001
631.9019999504089,631.9019999504089,0.0,20.0,43.0,1.0,-62.0,10425.000000000002
610.9869999885559,610.9869999885559,0.0,11.0,83.0,2.0,-44.0,11294.800000000001
699.5810000896454,699.5810000896454,0.0,22.0,54.0,1.0,-61.0,11889.550000000001
451.85700011253357,451.85599994659424,0.0,14.0,7.0,1.0,-60.0,6286.800000000001
731.1710000038147,731.1710000038147,0.0,14.0,100.0,0.0,-70.0,13508.250000000002
501.5440001487732,501.5440001487732,0.0,13.0,28.0,0.0,-70.0,7721.4
575.1259999275208,575.1259999275208,0.0,15.0,44.0,2.0,-52.0,9385.5
507.16299986839294,507.16299986839294,0.0,20.0,10.0,1.0,-64.0,7496.25
526.170000076294,526.170000076294,0.0,21.0,12.0,1.0,-66.0,7840.200000000001
659.1259999275208,659.1259999275208,0.0,10.0,104.0,1.0,-43.0,12472.25
473.1950001716614,473.1950001716614,0.0,8.0,41.0,1.0,-55.00000000000001,7606.3
536.3489999771118,536.3489999771118,0.0,24.0,11.0,1.0,-65.0,8243.400000000001
627.6610000133514,627.6610000133514,0.0,18.0,47.0,2.0,-56.00000000000001,10317.599999999999
528.164999961853,528.164999961853,0.0,11.0,51.0,1.0,-56.00000000000001,8987.6
445.71799993515015,445.71799993515015,0.0,1.0,69.0,2.0,-43.0,7566.4
741.5769999027252,741.5769999027252,0.0,22.0,64.0,1.0,-60.0,12814.050000000001
572.6010000705719,572.6010000705719,0.0,8.0,84.0,2.0,-42.0,10467.949999999999
473.05999994277954,473.05999994277954,0.0,17.0,5.0,1.0,-62.0,6592.0
526.0139999389648,526.0139999389648,0.0,21.0,12.0,0.0,-73.0,7840.200000000001
656.4969999790192,656.4969999790192,0.0,12.0,90.0,1.0,-52.0,12110.25
432.789999961853,432.789999961853,0.0,11.0,14.0,1.0,-60.0,6319.900000000001
525.5179998874664,525.5179998874664,0.0,5.0,95.0,1.0,-43.0,10240.0
679.0329999923706,679.0329999923706,0.0,13.0,92.0,1.0,-56.99999999999999,12572.6
549.8489999771118,549.8480000495911,0.0,7.0,79.0,2.0,-43.0,9844.800000000001
947.7139999866486,947.7139999866486,0.0,24.0,107.0,1.0,-51.0,17473.800000000003
517.4500000476837,517.4500000476837,0.0,11.0,43.0,1.0,-55.00000000000001,8410.8
569.1050000190735,569.1050000190735,0.0,9.0,76.0,1.0,-49.0,10220.400000000001
795.9019999504089,795.9019999504089,0.0,17.0,103.0,1.0,-48.0,14745.6
505.76399993896484,505.76399993896484,0.0,4.0,85.0,0.0,-57.99999999999999,9328.5
424.82800006866455,424.82800006866455,0.0,12.0,6.0,0.0,-64.0,5898.450000000001
767.5439999103546,767.5439999103546,0.0,16.0,99.0,1.0,-45.0,14085.4
509.65900015830994,509.6579999923706,0.0,10.0,42.0,2.0,-52.0,8116.75
359.6050000190735,359.6050000190735,0.0,4.0,5.0,2.0,-44.0,4596.5
456.10199999809265,456.10199999809265,0.0,15.0,8.0,0.0,-68.0,6523.5
498.27300000190735,498.27300000190735,0.0,6.0,67.0,1.0,-48.0,8800.2
687.8610000610352,687.8610000610352,0.0,17.0,72.0,0.0,-75.0,12166.4
435.6710000038147,435.6710000038147,0.0,3.0,50.0,1.0,-48.0,7021.5
735.768000125885,735.768000125885,0.0,20.0,71.0,0.0,-73.0,12910.000000000002
393.79500007629395,393.79500007629395,0.0,8.0,6.0,1.0,-57.99999999999999,5277.049999999999
812.0199999809265,812.0199999809265,0.0,20.0,92.0,1.0,-53.0,14773.75
721.5339999198914,721.5339999198914,0.0,21.0,63.0,1.0,-61.0,12460.800000000001
669.9849998950958,669.9849998950958,0.0,25.0,40.0,1.0,-65.0,11250.0
852.9290001392365,852.9290001392365,0.0,25.0,81.0,1.0,-56.00000000000001,15268.0
371.30399990081787,371.30399990081787,0.0,5.0,7.0,1.0,-52.0,4872.0
470.529000043869,470.529000043869,0.0,4.0,66.0,1.0,-44.0,8204.650000000001
353.33899998664856,353.33899998664856,0.0,3.0,4.0,1.0,-56.99999999999999,4385.700000000001
402.6419999599457,402.6419999599457,0.0,9.0,5.0,0.0,-64.0,5364.0
465.02999997138977,465.02999997138977,0.0,7.0,44.0,2.0,-48.0,7580.300000000001
503.95099997520447,503.95099997520447,0.0,3.0,85.0,1.0,-43.0,9027.0
618.7469999790192,618.7469999790192,0.0,17.0,47.0,1.0,-60.0,10086.4
363.0260000228882,363.0260000228882,0.0,5,5,1,-51.0,4750.0
373.63499999046326,373.63499999046326,0.0,6,5,1,-53.0,4903.5
380.0090000629425,380.0090000629425,0.0,0,36,2,-45.0,5586.75
375.47900009155273,375.47900009155273,0.0,7,2,2,-43.0,4862.900000000001
335.30399990081787,335.3029999732971,0.0,2,0,2,-40.0,4012.2499999999995
377.7020001411438,377.7020001411438,0.0,7,2,1,-48.0,4862.900000000001
377.83700013160706,377.83700013160706,0.0,6,7,1,-61.0,5029.200000000001
354.48800015449524,354.48800015449524,0.0,3,4,1,-56.99999999999999,4385.700000000001
356.2740001678467,356.2740001678467,0.0,3,5,1,-47.0,4443.0
472.8250000476837,472.8250000476837,0.0,17,5,1,-62.0,6592.0
341.5529999732971,341.5529999732971,0.0,1,5,0,-49.0,4136.0
369.7300000190735,369.7300000190735,0.0,6,3,1,-51.0,4777.799999999999
364.46399998664856,364.4630000591278,0.0009999275207519531,5,4,0,-52.0,4689.0
359.8110001087189,359.8110001087189,0.0,5,3,0,-48.0,4628.0
374.76700019836426,374.76700019836426,0.0,5,7,2,-40.0,4872.0
414.1970000267029,414.1970000267029,0.0,0,58,0,-56.99999999999999,6725.250000000001
359.864000082016,359.864000082016,0.0,4,4,1,-52.0,4537.35
353.25800013542175,353.25800013542175,0.0,3,4,1,-56.99999999999999,4385.700000000001
353.7890000343323,353.7890000343323,0.0,3,4,0,-45.0,4385.700000000001
425.63499999046326,425.63499999046326,0.0,12,6,0,-64.0,5898.450000000001
356.27499985694885,356.27499985694885,0.0,3,5,1,-47.0,4443.0
346.80400013923645,346.80400013923645,0.0,2,5,0,-49.0,4289.5
417.9609999656677,417.9609999656677,0.0,12,4,0,-68.0,5750.550000000001
335.04900002479553,335.04900002479553,0.0,1,4,1,-49.0,4082.4
345.7740001678467,345.7740001678467,0.0,2,5,1,-48.0,4289.5
419.55800008773804,419.55800008773804,0.0,11,7,0,-64.0,5815.200000000001
346.2699999809265,346.2699999809265,0.0,2,4,1,-51.0,4234.05
342.7649998664856,342.7649998664856,0.0,2,3,2,-42.0,4178.6
377.35400009155273,377.35400009155273,0.0,6,7,1,-61.0,5029.200000000001
572.9300000667572,572.9300000667572,0.0,12,60,0,-70.0,9891.75
378.52999997138977,378.52999997138977,0.0,6,7,2,-44.0,5029.200000000001
409.106999874115,409.106999874115,0.0,9,8,1,-56.00000000000001,5569.2
352.33399987220764,352.33399987220764,0.0,4,1,1,-51.0,4359.9
383.7589998245239,383.7589998245239,0.0,7,7,1,-49.0,5186.4
380.2420001029968,380.2420001029968,0.0,6,8,1,-52.0,5092.05
399.0389997959137,399.0389997959137,0.0,9,4,1,-55.00000000000001,5295.6
374.6380000114441,374.6380000114441,0.0,6,6,1,-51.0,4966.35
356.6860001087189,356.6860001087189,0.0,5,1,1,-52.0,4506.0
597.074000120163,597.074000120163,0.0,25,21,2,-60.0,9388.0
355.55999994277954,355.55999994277954,0.0,5,2,2,-40.0,4567.0
376.0380001068115,376.0380001068115,0.0,7,1,1,-55.00000000000001,4798.2
414.54100012779236,414.54100012779236,0.0,11,5,2,-53.0,5671.0
331.5160000324249,331.5160000324249,0.0,0,4,1,-42.0,3930.7500000000005
322.5499999523163,322.5499999523163,0.0,0,1,1,-44.0,3775.4999999999995
509.5869998931885,509.5869998931885,0.0,25,1,2,-55.00000000000001,7428.0
402.0150001049042,402.0150001049042,0.0,6,17,1,-52.0,5657.7
431.72300004959106,431.72300004959106,0.0,11,14,1,-60.0,6319.900000000001
353.0610001087189,353.0610001087189,0.0,3,4,1,-56.99999999999999,4385.700000000001
423.0629999637604,423.0629999637604,0.0,12,4,1,-53.0,5750.550000000001
351.6970000267029,351.6970000267029,0.0,3,3,1,-52.0,4328.4
387.44000005722046,387.44000005722046,0.0,7,6,0,-56.99999999999999,5121.700000000001
384.3789999485016,384.3789999485016,0.0,6,10,0,-61.0,5217.75
336.30999994277954,336.30999994277954,0.0,2,0,0,-48.0,4012.2499999999995
359.07599997520447,359.07599997520447,0.0,6,0,0,-53.0,4589.25
341.90300011634827,341.90300011634827,0.0,1,7,0,-52.0,4243.200000000001
351.68099999427795,351.6799998283386,0.0,4,1,0,-51.0,4359.9
363.00400018692017,363.00400018692017,0.0,5,5,1,-51.0,4750.0
340.95700001716614,340.95700001716614,0.0,1,5,1,-48.0,4136.0
421.7579998970032,421.7579998970032,0.0,12,5,0,-61.0,5824.5
476.7590000629425,476.7590000629425,0.0,0,102,0,-61.0,9002.250000000002
345.19200015068054,345.19200015068054,0.0,2,4,1,-51.0,4234.05
362.8050000667572,362.8050000667572,0.0,6,1,1,-49.0,4652.1
342.0199999809265,342.0199999809265,0.0,1,6,2,-43.0,4189.6
363.02500009536743,363.02500009536743,0.0,3,8,2,-43.0,4614.9
394.56199979782104,394.56199979782104,0.0,8,6,1,-57.99999999999999,5277.049999999999
402.3219997882843,402.3219997882843,0.0,8,11,0,-64.0,5609.799999999999
501.8329999446869,501.8329999446869,0.0,16,19,1,-66.0,7577.400000000001
322.30099987983704,322.30099987983704,0.0,0,1,1,-44.0,3775.4999999999995
381.0279998779297,381.02699995040894,0.0,6,7,0,-56.00000000000001,5029.200000000001
368.3990001678467,368.3990001678467,0.0,5,7,0,-55.00000000000001,4872.0
347.6659998893738,347.6659998893738,0.0,1,9,0,-48.0,4350.4
329.5,329.5,0.0,0,4,0,-45.0,3930.7500000000005
384.5989999771118,384.5989999771118,0.0,6,10,0,-61.0,5217.75
337.16100001335144,337.16100001335144,0.0,0,7,0,-44.0,4086.0
334.5550000667572,334.5550000667572,0.0,0,8,0,-45.0,4137.75
322.51799988746643,322.51799988746643,0.0,0,1,1,-44.0,3775.4999999999995
324.8100001811981,324.8100001811981,0.0,0,1,2,-45.0,3775.4999999999995
351.37999987602234,351.37999987602234,0.0,3,3,1,-52.0,4328.4
323.48200011253357,323.48200011253357,0.0,0,2,2,-39.0,3827.25
344.2000000476837,344.2000000476837,0.0,0,14,0,-45.0,4448.25
524.6119999885559,524.6119999885559,0.0,22,10,0,-78.0,7821.75
359.0840001106262,359.0840001106262,0.0,2,13,0,-52.0,4733.1
544.805999994278,544.805999994278,0.0,23,13,0,-77.0,8267.400000000001
384.52699995040894,384.52699995040894,0.0,6,11,0,-60.0,5280.6
