Total Time(s),Time_o1(s),Time_o2(s),var1,var2,var3,o1,o2
321.61100006103516,321.4359998703003,0.10099983215332031,23.0,12.0,1.0,-26.0,8173.1
272.56199979782104,272.56199979782104,0.0,12.0,22.0,0.0,-13.0,7081.65
391.289999961853,391.289999961853,0.0,19.0,64.0,1.0,-39.0,12026.100000000002
352.01199984550476,352.01199984550476,0.0,18.0,48.0,1.0,-34.0,10402.65
333.5510001182556,333.5510001182556,0.0,16.0,47.0,1.0,-26.0,9855.2
362.2880001068115,362.2880001068115,0.0,20.0,49.0,2.0,-40.0,10957.5
362.38899993896484,362.38899993896484,0.0,15.0,68.0,0.0,-25.0,11293.500000000002
316.8829998970032,316.8829998970032,0.0,16.0,40.0,0.0,-19.0,9285.75
266.9119999408722,266.9119999408722,0.0,9.0,37.0,1.0,-22.0,7552.799999999999
307.06700015068054,307.06700015068054,0.0,5.0,103.0,1.0,-34.0,10728.0
298.1269998550415,298.1269998550415,0.0,3.0,105.0,2.0,-34.0,10173.0
200.9449999332428,200.9449999332428,0.0,4.0,1.0,1.0,-5.0,4359.9
243.68600010871887,243.68600010871887,0.0,3.0,49.0,2.0,-22.0,6964.2
433.97900009155273,433.97900009155273,0.0,19.0,95.0,2.0,-52.0,14720.000000000002
210.231999874115,210.231999874115,0.0,3.0,11.0,1.0,-5.0,4786.799999999999
250.54399991035461,250.54399991035461,0.0,12.0,13.0,1.0,-19.0,6416.1
276.5160000324249,276.5160000324249,0.0,4.0,79.0,1.0,-26.0,8973.6
256.0110001564026,256.0110001564026,0.0,4.0,57.0,2.0,-26.0,7672.299999999999
342.0900001525879,342.0900001525879,0.0,16.0,52.0,1.0,-31.0,10261.949999999999
433.5160000324249,433.5160000324249,0.0,20.0,87.0,1.0,-48.0,14330.0
240.24500012397766,240.24500012397766,0.0,4.0,39.0,0.0,-6.0,6607.6
241.70199990272522,241.70199990272522,0.0,7.0,28.0,0.0,-8.0,6545.1
226.20199990272522,226.20199990272522,0.0,1.0,42.0,1.0,-8.0,6119.200000000001
329.4389998912811,329.4389998912811,0.0,10.0,79.0,1.0,-32.0,10716.0
258.32600021362305,258.32600021362305,0.0,8.0,39.0,0.0,-10.0,7473.199999999999
279.6799998283386,279.6799998283386,0.0,13.0,28.0,1.0,-22.0,7721.4
313.74699997901917,313.74699997901917,0.0,17.0,35.0,1.0,-27.0,9088.0
231.51699995994568,231.51699995994568,0.0,9.0,11.0,1.0,-17.0,5774.4
248.47000002861023,248.47000002861023,0.0,7.0,33.0,2.0,-23.0,6868.6
297.1270000934601,297.1270000934601,0.0,5.0,95.0,0.0,-10.0,10240.0
333.2019999027252,333.2019999027252,0.0,18.0,41.0,1.0,-34.0,9807.300000000001
342.6080000400543,342.6080000400543,0.0,17.0,49.0,1.0,-32.0,10252.800000000001
247.01600003242493,247.01600003242493,0.0,13.0,7.0,1.0,-18.0,6129.6
283.7630000114441,283.7630000114441,0.0,15.0,23.0,1.0,-22.0,7716.0
244.1380000114441,244.1380000114441,0.0,14.0,1.0,0.0,-9.0,5820.9
204.15699982643127,204.15699982643127,0.0,3.0,7.0,0.0,-4.0,4557.6
359.62199997901917,359.62199997901917,0.0,23.0,41.0,0.0,-28.999999999999996,10907.800000000001
271.154000043869,271.154000043869,0.0,14.0,18.0,0.0,-12.0,7140.950000000001
288.40499997138977,288.40499997138977,0.0,10.0,49.0,1.0,-25.0,8608.5
258.89599990844727,258.89599990844727,0.0,8.0,37.0,1.0,-22.0,7340.099999999999
231.21200013160706,231.21200013160706,0.0,9.0,10.0,0.0,-8.0,5706.0
286.00100016593933,286.00100016593933,0.0,11.0,46.0,1.0,-26.0,8627.1
