hypervolume,onvg
0.953880498,1.0
0.9539802661,2.0
0.9540757528,3.0
0.9660690594,4.0
0.9729057481,5.0
0.9730299033,6.0
0.9745788768,7.0
0.9745909578,8.0
0.9746075245,9.0
0.9760383975,10.0
0.9787024859,11.0
0.9787126819,12.0
0.9787126819,12.0
0.9787139799,13.0
0.9787438848,14.0
0.9787566645,15.0
0.978761219,16.0
0.978761219,16.0
0.9787631634,17.0
0.9787634813,18.0
0.97877098,19.0
0.9787711476,20.0
0.9787715789,21.0
0.9787811501,22.0
0.9787817898,23.0
0.984772626,24.0
0.9847732586,25.0
0.9848074129,26.0
0.9848078872,27.0
0.9848082649,28.0
0.9848136479,29.0
0.9848146761,30.0
0.9936152297,30.0
0.9937281261,31.0
0.9937322193,32.0
0.9937327986,33.0
0.9937384679,34.0
0.9937442393,35.0
0.9937643488,35.0
0.9937644467,36.0
0.9937644467,36.0
0.9937646291,37.0
0.9937646291,37.0
0.9937758548,37.0
0.9937758548,37.0
0.9937859478,34.0
0.9937859478,34.0
0.9937896336,33.0
0.9937897782,34.0
0.9937897782,34.0
0.9937897782,34.0
0.9937914477,34.0
0.9937914477,34.0
0.9937919058,35.0
0.9937929263,36.0
0.9937944554,37.0
0.9937945918,38.0
0.9937997289,39.0
0.9938011346,40.0
0.9938142965,40.0
0.9938144549,41.0
0.9938275216,40.0
0.9938311086,40.0
0.9938322177,41.0
0.9938331373,42.0
0.9938331373,42.0
0.9938374282,39.0
0.993837653,40.0
0.993837653,40.0
0.993838896,41.0
0.9938392852,42.0
0.9938392852,42.0
0.9938401237,41.0
0.9941063571,42.0
0.9941064794,43.0
0.9941070798,44.0
0.9941087194,45.0
0.994109209,46.0
0.994109209,46.0
0.994109209,46.0
0.994109209,46.0
0.9941140472,47.0
0.9941141727,48.0
0.9941177351,49.0
0.9941177351,49.0
0.994121139,49.0
0.9941215148,50.0
0.9941215148,50.0
0.9941242402,51.0
0.9941242402,51.0
0.9941245215,52.0
0.9941246317,53.0
0.9941253465,54.0
0.9941253465,54.0
0.9941290402,55.0
0.9941292726,56.0
0.9941294165,57.0
0.9941313002,58.0
0.9941313002,58.0
0.9941318796,59.0
0.9941348093,59.0
0.9941348093,59.0
0.9941352006,60.0
0.9941352006,60.0
0.9941365638,61.0
0.9941370678,62.0
0.9941403266,62.0
0.9941403266,62.0
0.9941403266,62.0
0.9941404356,63.0
0.9941416069,64.0
0.9941445703,65.0
0.9941451108,66.0
0.9941451309,67.0
0.9941451309,67.0
0.9941451309,67.0
0.994145268,68.0
0.9941454022,69.0
0.9941455489,70.0
0.9941464858,71.0
0.9941464858,71.0
0.9941464858,71.0
0.994146604,72.0
0.9947535259,73.0
0.9947535259,73.0
0.9947543727,74.0
0.994754637,75.0
0.994754637,75.0
0.9947547551,76.0
0.9947547551,76.0
0.9947547551,76.0
0.9947547551,76.0
0.9947548838,77.0
0.9947548838,77.0
0.9947561383,78.0
0.9947561383,78.0
0.9947561383,78.0
0.9947574385,79.0
0.9947574385,79.0
0.9947586141,80.0
0.9947763789,81.0
0.9947791999,82.0
0.9947791999,82.0
0.9947798224,83.0
0.9947799448,84.0
0.9947800563,85.0
0.9947804777,86.0
0.9947804777,86.0
0.9947804777,86.0
0.9947804777,86.0
0.9947844197,87.0
0.9947844197,87.0
0.9947844197,87.0
0.9947844197,87.0
0.9947844197,87.0
0.9947850329,88.0
0.994785148,89.0
0.994785148,89.0
0.9947854317,90.0
0.9947854317,90.0
0.9947855204,91.0
0.9947856402,92.0
0.9947856402,92.0
0.9947856402,92.0
0.9947856402,92.0
0.9947856402,92.0
0.9947856402,92.0
0.9947856402,92.0
0.9947856402,92.0
0.9947856402,92.0
0.9947856402,92.0
0.9947856402,92.0
0.9947856402,92.0
0.9947856402,92.0
0.994785789,93.0
0.994785789,93.0
0.994785789,93.0
0.99478594,94.0
0.99478594,94.0
0.99478594,94.0
0.99478594,94.0
0.9947860531,95.0
0.9947863918,96.0
0.9947863918,96.0
0.9947863918,96.0
0.9947863918,96.0
0.994787593,97.0
0.9947885413,98.0
0.9947885413,98.0
0.9947885413,98.0
0.9947885413,98.0
0.9947885413,98.0
0.9947885413,98.0
0.9947886826,99.0
0.9947886826,99.0
0.9947886826,99.0
0.9947886826,99.0
0.9947888248,100.0
0.9947888248,100.0
0.9947888248,100.0
0.9947890938,101.0
0.9947890938,101.0
0.9947892323,102.0
0.9947892323,102.0
0.9947892323,102.0
0.9947892323,102.0
0.9947892323,102.0
0.9947892323,102.0
0.9947896295,103.0
0.9947896295,103.0
0.9947906738,104.0
0.9947906738,104.0
0.9947906738,104.0
0.9947906738,104.0
0.9947906738,104.0
0.9947909392,105.0
0.9947909392,105.0
0.9947909392,105.0
0.9947909392,105.0
0.9947909392,105.0
0.9947909392,105.0
0.9947909392,105.0
0.9947917146,106.0
0.9947917146,106.0
0.9947917146,106.0
0.9947917146,106.0
0.9947917146,106.0
0.9947917146,106.0
0.9947917146,106.0
0.9947919164,107.0
0.9947921256,108.0
0.9947922818,109.0
0.9947929745,110.0
0.9947931047,111.0
0.9947931047,111.0
0.9947932603,112.0
0.9947932603,112.0
0.9947932603,112.0
0.9947932603,112.0
