hypervolume,onvg
0.9938151947,49.0
0.9938151947,49.0
0.9938151947,49.0
0.9938151947,49.0
0.9938151947,49.0
0.9938151947,49.0
0.9938166125,50.0
0.9938166125,50.0
0.9938166125,50.0
0.9938172656,51.0
0.9938172656,51.0
0.993817544,52.0
0.993817544,52.0
0.993817544,52.0
0.993817544,52.0
0.993817544,52.0
0.993817544,52.0
0.993817544,52.0
0.993818066,53.0
0.993818066,53.0
0.993818066,53.0
0.993818066,53.0
0.993818066,53.0
0.993818066,53.0
0.994528311,54.0
0.994528311,54.0
0.9945286197,55.0
0.9945287838,56.0
0.9945297458,55.0
0.9945297458,55.0
0.9945297458,55.0
0.9945297458,55.0
0.9945297458,55.0
0.9945297458,55.0
0.9945297458,55.0
0.9945297458,55.0
0.9945297458,55.0
0.9945298779,56.0
0.9945298779,56.0
0.9945298779,56.0
0.9945298779,56.0
0.9945298779,56.0
0.9945298779,56.0
0.99453131,57.0
0.99453131,57.0
0.99453131,57.0
0.994568746,58.0
0.994568746,58.0
0.994568746,58.0
0.9945702488,59.0
0.9945702488,59.0
0.9945706801,60.0
0.9945709268,61.0
0.9945709268,61.0
0.9946052686,62.0
0.9946052686,62.0
0.9946052686,62.0
0.9946052686,62.0
0.9946052686,62.0
0.9946052686,62.0
0.9946052686,62.0
0.9946052686,62.0
0.9946056528,63.0
0.9946056528,63.0
0.9946056528,63.0
0.9946056528,63.0
0.9946056528,63.0
0.9946070814,64.0
0.9946070814,64.0
0.9946070814,64.0
0.9946070814,64.0
0.9946070814,64.0
0.9946070814,64.0
0.9946070814,64.0
0.9946070814,64.0
0.9946070814,64.0
0.9946072199,65.0
0.9946072199,65.0
0.9946072199,65.0
0.9946072199,65.0
0.9946072199,65.0
0.9946072199,65.0
0.9946072199,65.0
0.9946072199,65.0
0.9946075047,66.0
0.9946075047,66.0
0.9946084429,67.0
0.9946084429,67.0
0.9946148007,68.0
0.9946148007,68.0
0.9946148007,68.0
0.9946148007,68.0
0.9946159648,69.0
0.9946159648,69.0
0.9946159648,69.0
0.9947208971,70.0
0.9947208971,70.0
0.9947208971,70.0
0.9947208971,70.0
0.9947208971,70.0
0.9947208971,70.0
0.9947211119,71.0
0.994721414,72.0
0.994721414,72.0
0.994721414,72.0
0.9947303638,73.0
0.9947303638,73.0
0.9947303638,73.0
0.9947303638,73.0
0.9947303638,73.0
0.9947303638,73.0
0.9947303638,73.0
0.9947303638,73.0
0.9947303638,73.0
0.9947303638,73.0
0.9947303638,73.0
0.9947303638,73.0
0.9947305041,74.0
0.9947305041,74.0
0.9947305041,74.0
0.9947305041,74.0
0.9947305041,74.0
0.9947305041,74.0
0.9947305041,74.0
0.9947306289,75.0
0.9947306289,75.0
0.9947306289,75.0
0.9947306289,75.0
0.9947306289,75.0
0.9947306289,75.0
0.9947306289,75.0
0.9947306289,75.0
0.9947306289,75.0
0.9947306289,75.0
0.9947306289,75.0
0.9947306289,75.0
0.9947306289,75.0
0.9947309792,76.0
0.9947309792,76.0
0.9947309792,76.0
0.9947309792,76.0
0.9947309792,76.0
0.9947309792,76.0
0.9947314315,77.0
0.9947315851,78.0
0.9947363202,79.0
0.9947366108,80.0
0.9947366108,80.0
0.9947366108,80.0
0.9947366108,80.0
0.9947366108,80.0
0.9947366108,80.0
0.9947366108,80.0
0.9947366108,80.0
0.9947366108,80.0
0.9947366108,80.0
0.9947366108,80.0
0.9947366108,80.0
0.9947366108,80.0
0.9947366108,80.0
0.9947366108,80.0
0.9947366108,80.0
