hypervolume,onvg
0.9526826059,1.0
0.9646232193,2.0
0.9646248552,3.0
0.9650559946,4.0
0.9664405309,5.0
0.9677922629,6.0
0.9677951935,7.0
0.9731182006,8.0
0.973123665,8.0
0.9731290036,7.0
0.9731342476,8.0
0.9731395458,9.0
0.9731404962,10.0
0.9731439984,11.0
0.9773507697,12.0
0.9774059738,13.0
0.9774110297,14.0
0.9774112598,15.0
0.9776009691,15.0
0.9776009691,15.0
0.9776075212,16.0
0.9776362105,17.0
0.9776367088,18.0
0.9776405019,18.0
0.9776405019,18.0
0.9776558456,19.0
0.9776719134,19.0
0.9776720249,20.0
0.9776720249,20.0
0.983662861,21.0
0.983662861,21.0
0.9836635041,22.0
0.9836640179,23.0
0.9836648915,24.0
0.9836648915,24.0
0.9836648915,24.0
0.9837265374,25.0
0.9837268167,26.0
0.9837268167,26.0
0.9837344341,26.0
0.9837361837,26.0
0.9837369788,27.0
0.9837377856,28.0
0.983740749,29.0
0.983740749,29.0
0.9837415351,30.0
0.9837424944,31.0
0.9837431808,32.0
0.9837462479,33.0
0.9837469189,34.0
0.9837470334,35.0
0.9837470334,35.0
0.9844271101,36.0
0.9853753942,37.0
0.9854024402,38.0
0.9854034929,39.0
0.9854034929,39.0
0.9854034929,39.0
0.9854035908,40.0
0.9854035908,40.0
0.9854038709,41.0
0.9854078493,42.0
0.9854086809,43.0
0.985413824,44.0
0.9854143357,45.0
0.9854165241,44.0
0.9854165241,44.0
0.9854171466,45.0
0.9854171466,45.0
0.9854171466,45.0
0.9854172976,46.0
0.9854172976,46.0
0.9854174324,47.0
0.9854178414,48.0
0.985417967,49.0
0.985417967,49.0
0.9854421979,50.0
0.9854425037,51.0
0.9854425037,51.0
0.9854425037,51.0
0.9854425037,51.0
0.985442656,52.0
0.985442656,52.0
0.985442656,52.0
0.985442656,52.0
0.9854433656,53.0
0.9854441782,54.0
0.9854441782,54.0
0.9854444565,55.0
0.9854445988,56.0
0.9854454201,57.0
0.9854460284,58.0
0.9854538523,58.0
0.9854542952,59.0
0.9854673313,60.0
0.9854675752,61.0
0.9854675752,61.0
0.9854675752,61.0
0.9854675752,61.0
0.9854675752,61.0
0.9854740747,62.0
0.9854803377,63.0
0.9854803377,63.0
0.9854803805,64.0
0.9854803805,64.0
0.9854814447,65.0
0.9854814447,65.0
0.9854814447,65.0
0.9854841455,66.0
0.9854841455,66.0
0.9854842793,67.0
0.9854845641,68.0
0.985485704,69.0
0.9854862059,70.0
0.9854862059,70.0
0.9854862059,70.0
0.9854862059,70.0
0.9854862059,70.0
0.9854862059,70.0
0.9854863326,71.0
0.9854863326,71.0
0.985486612,72.0
0.985486612,72.0
0.985486612,72.0
0.9854867251,73.0
0.9854867251,73.0
0.9854868548,74.0
0.9854868548,74.0
0.9854868548,74.0
0.9854877697,75.0
0.9854877697,75.0
0.9854877697,75.0
0.9854882171,76.0
0.9854882171,76.0
0.9854882171,76.0
0.9854882171,76.0
0.9854882171,76.0
0.9854882171,76.0
0.9854882171,76.0
0.9854882171,76.0
0.9854882171,76.0
0.9854885399,77.0
0.9854885534,78.0
0.9854885534,78.0
0.985488719,79.0
0.985488719,79.0
0.9854898192,80.0
0.9854927176,81.0
0.9854927176,81.0
0.9854928384,82.0
0.9854929617,83.0
0.9854929617,83.0
0.9854929617,83.0
0.9854929617,83.0
0.9854935488,84.0
0.9854940101,85.0
0.9854940101,85.0
0.9854940101,85.0
0.9854960401,86.0
0.9854960401,86.0
0.9854965188,87.0
0.9854965188,87.0
0.9854965188,87.0
0.9854970584,88.0
0.9854970584,88.0
0.9854970584,88.0
0.9854970584,88.0
0.9854970584,88.0
0.9854972146,89.0
0.9854972146,89.0
0.9854976033,90.0
0.9854976033,90.0
0.9854985077,91.0
0.9854986802,92.0
0.9854986802,92.0
0.9854986802,92.0
0.9854986802,92.0
0.9854986802,92.0
0.9854999907,93.0
0.9854999907,93.0
0.9854999907,93.0
0.9854999907,93.0
0.9855005146,93.0
0.9855005146,93.0
0.9855005146,93.0
0.9855005146,93.0
0.9855005146,93.0
0.9855005146,93.0
0.9855005146,93.0
0.9855005146,93.0
0.9855005146,93.0
0.9855005146,93.0
0.9855005146,93.0
0.9855005146,93.0
0.9855007105,94.0
0.9855007105,94.0
0.9855007105,94.0
0.9855015673,95.0
0.9855017282,96.0
0.9855017282,96.0
0.9855017282,96.0
0.9855017282,96.0
0.9855017282,96.0
0.9855017282,96.0
0.9855019463,97.0
0.9855021482,98.0
0.9855022769,99.0
