hypervolume,onvg
0.4714180646,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.921363056,2.0
0.921363056,2.0
0.921363056,2.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9543600899,4.0
0.9543600899,4.0
0.972955665,5.0
0.972957849,6.0
0.9741164039,6.0
0.9741164039,6.0
0.9741164039,6.0
0.9741490167,7.0
0.9747016408,8.0
0.9747016408,8.0
0.9747016408,8.0
0.9747016408,8.0
0.9754007393,9.0
0.9754007393,9.0
0.9754007393,9.0
0.9754007393,9.0
0.9755189127,9.0
0.9756335204,10.0
0.9756335204,10.0
0.9756335204,10.0
0.9756335204,10.0
0.9756335204,10.0
0.9756335204,10.0
0.9756335204,10.0
0.9756335204,10.0
0.9756335204,10.0
0.9756335204,10.0
0.9756335204,10.0
0.9782040376,5.0
0.9782040376,5.0
0.9782040376,5.0
0.9782040376,5.0
0.9792982517,6.0
0.9792982517,6.0
0.9792982517,6.0
0.9792982517,6.0
0.9792982517,6.0
0.9792982517,6.0
0.9794025708,7.0
0.9794025708,7.0
0.9795189544,8.0
0.9795189544,8.0
0.9795189544,8.0
0.9795189544,8.0
0.9795749292,9.0
0.9795749292,9.0
0.9795749292,9.0
0.9795749292,9.0
0.9795749292,9.0
0.9795749292,9.0
0.9795749292,9.0
0.9795749292,9.0
0.9795749292,9.0
0.9795749292,9.0
0.9795749292,9.0
0.9795749292,9.0
0.9795749292,9.0
0.9795749292,9.0
0.9795749292,9.0
0.9795749292,9.0
0.9795749292,9.0
0.9795749292,9.0
0.9795749292,9.0
0.9795749292,9.0
0.9795792117,10.0
0.9795792117,10.0
0.9795792117,10.0
0.9795792117,10.0
0.9795792117,10.0
0.9795792117,10.0
0.9795812123,11.0
0.9795812123,11.0
0.9795812123,11.0
0.9795812123,11.0
0.9795812123,11.0
0.9795812123,11.0
0.981888614,11.0
0.981888614,11.0
0.9818940411,12.0
0.9818940411,12.0
0.9818940411,12.0
0.9818940411,12.0
0.9818940411,12.0
0.9818940411,12.0
0.9818940411,12.0
0.9818940411,12.0
0.9818940411,12.0
0.9818940411,12.0
0.9818940411,12.0
0.981896598,13.0
0.9819019199,14.0
0.9823603997,14.0
0.9823603997,14.0
0.9823603997,14.0
0.9823603997,14.0
0.9823603997,14.0
0.9823603997,14.0
0.9823603997,14.0
0.9823603997,14.0
0.9823603997,14.0
0.9823603997,14.0
0.9823603997,14.0
0.9823603997,14.0
0.9823603997,14.0
0.9823603997,14.0
0.9863103767,14.0
0.9863103767,14.0
0.9863103767,14.0
0.9863103767,14.0
0.9863103767,14.0
0.9863103767,14.0
0.9863103767,14.0
0.9864327236,14.0
0.9864327236,14.0
0.9864327236,14.0
0.9864327236,14.0
0.9864327236,14.0
0.9864327236,14.0
0.9864327236,14.0
0.9864327236,14.0
0.9864327236,14.0
0.9864327236,14.0
0.9864327236,14.0
0.9864327236,14.0
0.9864327236,14.0
0.9864327236,14.0
0.9864327236,14.0
0.9864327236,14.0
0.9864327236,14.0
0.9896629943,15.0
0.9896629943,15.0
0.9896629943,15.0
0.9896629943,15.0
0.9896629943,15.0
0.9896629943,15.0
0.9896629943,15.0
0.9896629943,15.0
0.9896629943,15.0
0.9896629943,15.0
0.9896629943,15.0
0.9896629943,15.0
0.9896629943,15.0
0.9896629943,15.0
0.9896629943,15.0
0.9896629943,15.0
0.9896703304,16.0
0.9896703304,16.0
0.9896703304,16.0
0.9896703304,16.0
0.9896703304,16.0
0.9896703304,16.0
0.9896733603,17.0
0.9896733603,17.0
0.9896733603,17.0
0.9896739612,18.0
0.9896739612,18.0
0.9896739612,18.0
0.9896739612,18.0
0.9896739612,18.0
0.989678561,19.0
0.989678561,19.0
0.9897685092,20.0
0.9897686794,21.0
0.9897691465,22.0
0.9897691465,22.0
0.9897691465,22.0
0.9897691465,22.0
0.9897741285,22.0
0.9897741285,22.0
0.9897741285,22.0
0.9897741285,22.0
0.9897741285,22.0
0.9897741285,22.0
0.9897741285,22.0
0.9897741285,22.0
0.9897750737,23.0
0.9897750737,23.0
0.9897750737,23.0
0.9897762659,24.0
0.9897762659,24.0
0.9897762659,24.0
0.9897806152,25.0
0.9897806152,25.0
0.9897806152,25.0
0.9897806152,25.0
0.9897806152,25.0
0.9897806152,25.0
0.9897806152,25.0
0.9897806152,25.0
0.9897806152,25.0
0.9897806152,25.0
0.9900708433,18.0
0.9900708433,18.0
0.9900708433,18.0
0.9900708433,18.0
0.9900708433,18.0
0.9900708433,18.0
0.9900708433,18.0
0.9900708433,18.0
0.9900708433,18.0
0.9900708433,18.0
0.9900708433,18.0
0.9900708433,18.0
0.9900708433,18.0
0.9900708433,18.0
0.9900708433,18.0
0.9900720045,19.0
0.9900720045,19.0
0.9900720045,19.0
0.9900972947,20.0
0.9900972947,20.0
0.9900972947,20.0
0.9900972947,20.0
0.9903279592,20.0
0.9903279592,20.0
0.9903279592,20.0
0.9903279592,20.0
0.9903279592,20.0
0.990328338,21.0
0.990328338,21.0
0.990328338,21.0
0.990328338,21.0
0.990328338,21.0
0.9903292157,22.0
0.9903309043,23.0
0.9903309043,23.0
0.9903309043,23.0
0.9903309043,23.0
0.9903309043,23.0
0.9903309043,23.0
0.9903309043,23.0
0.9903309043,23.0
0.9903309043,23.0
0.9903319159,24.0
0.9903322256,25.0
0.9903322256,25.0
0.9903322256,25.0
0.9903322256,25.0
0.9903323736,26.0
0.9903323736,26.0
0.9903323736,26.0
0.9903323736,26.0
0.9903323736,26.0
0.9903323736,26.0
