hypervolume,onvg
0.4714180646,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.921363056,2.0
0.921363056,2.0
0.921363056,2.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9669331648,3.0
0.972313322,3.0
0.972313322,3.0
0.972313322,3.0
0.972313322,3.0
0.972313322,3.0
0.972313322,3.0
0.972313322,3.0
0.9724331244,4.0
0.9724331244,4.0
0.9724331244,4.0
0.9724331244,4.0
0.9725452806,5.0
0.9725452806,5.0
0.9812326299,6.0
0.9812326299,6.0
0.9812339934,7.0
0.9813593935,8.0
0.9813593935,8.0
0.9816753054,7.0
0.9816753054,7.0
0.9845662908,8.0
0.9845662908,8.0
0.9845662908,8.0
0.9845662908,8.0
0.9845662908,8.0
0.9854128659,9.0
0.9854128659,9.0
0.9854203417,10.0
0.9854203417,10.0
0.9854203417,10.0
0.9854203417,10.0
0.9854203417,10.0
0.9854203417,10.0
0.9860160961,8.0
0.9860160961,8.0
0.9860160961,8.0
0.9860160961,8.0
0.9860651844,9.0
0.986071102,10.0
0.986071102,10.0
0.986071102,10.0
0.9881094227,11.0
0.988112748,12.0
0.988112748,12.0
0.988112748,12.0
0.9881154477,13.0
0.9881154477,13.0
0.9881154477,13.0
0.9881154477,13.0
0.9881154477,13.0
0.9881154477,13.0
0.9881154477,13.0
0.9881154477,13.0
0.9881154477,13.0
0.9881154477,13.0
0.9881154477,13.0
0.9881154477,13.0
0.9881154477,13.0
0.9881154477,13.0
0.9881176442,14.0
0.9881176442,14.0
0.9881176442,14.0
0.9881176442,14.0
0.9881176442,14.0
0.9881176442,14.0
0.9881176442,14.0
0.9881176442,14.0
0.9881176442,14.0
0.9881176442,14.0
0.9881176442,14.0
0.9881176442,14.0
0.9881176442,14.0
0.9881176442,14.0
0.9881176442,14.0
0.989566476,15.0
0.989566476,15.0
0.989566476,15.0
0.989566476,15.0
0.989566476,15.0
0.989566476,15.0
0.989566476,15.0
0.989566476,15.0
0.989566476,15.0
0.989566476,15.0
0.989566476,15.0
0.989566476,15.0
0.989566476,15.0
0.989566476,15.0
0.9896783578,15.0
0.9896783578,15.0
0.9896783578,15.0
0.9896783578,15.0
0.9896783578,15.0
0.9896783578,15.0
0.9896783578,15.0
0.9896794935,16.0
0.9896794935,16.0
0.9896794935,16.0
0.9897655312,17.0
0.9897682779,18.0
0.9897682779,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9899755402,18.0
0.9900771352,19.0
0.9900771352,19.0
0.9900771352,19.0
0.9900771352,19.0
0.9900771352,19.0
0.9902442536,20.0
0.9902442536,20.0
0.9902442536,20.0
0.9902442536,20.0
0.9902442536,20.0
0.9902458951,21.0
0.9902458951,21.0
0.9902458951,21.0
0.9902458951,21.0
0.9902458951,21.0
0.9902458951,21.0
0.9903637993,22.0
0.9903637993,22.0
0.9903637993,22.0
0.9903637993,22.0
0.9903637993,22.0
0.9903717297,23.0
0.9903717297,23.0
0.9903717297,23.0
0.9903717297,23.0
0.9903717297,23.0
0.991102092,20.0
0.991102092,20.0
0.991102092,20.0
0.991102092,20.0
0.991102092,20.0
0.991102092,20.0
0.991102092,20.0
0.991102092,20.0
0.991102092,20.0
0.991102092,20.0
0.991102092,20.0
0.9916727199,21.0
0.9916727199,21.0
0.9916727199,21.0
0.9916727199,21.0
0.9916732954,22.0
0.9916732954,22.0
0.9916732954,22.0
0.9916732954,22.0
0.9916732954,22.0
0.9916732954,22.0
0.9916732954,22.0
0.9916732954,22.0
0.9916732954,22.0
0.9963594056,22.0
0.9963594056,22.0
0.9963594056,22.0
0.9963594056,22.0
0.9963594056,22.0
0.9963594056,22.0
0.9963594056,22.0
0.9963628985,23.0
0.9963628985,23.0
0.9963628985,23.0
0.9963628985,23.0
0.9963628985,23.0
0.9963815224,24.0
0.9963815224,24.0
0.9963815224,24.0
0.9963815224,24.0
0.9963815224,24.0
0.9963815224,24.0
0.9963815224,24.0
0.9963815224,24.0
0.9963815224,24.0
0.9963815224,24.0
0.9963815224,24.0
0.9963815224,24.0
0.9963815224,24.0
0.9963815224,24.0
0.9963815224,24.0
0.9963815224,24.0
0.9963815224,24.0
0.9963815224,24.0
0.9963815224,24.0
0.9963815224,24.0
0.9963815224,24.0
0.9963815224,24.0
0.9963815224,24.0
0.9963848555,25.0
0.9963848555,25.0
0.9963848555,25.0
0.9963848555,25.0
0.9963848555,25.0
0.9963848555,25.0
0.9963848555,25.0
0.9963848555,25.0
0.9963848555,25.0
0.9963848555,25.0
0.9963848555,25.0
0.9963848555,25.0
0.9968471961,19.0
0.9968471961,19.0
0.9968471961,19.0
0.9968471961,19.0
0.9968471961,19.0
0.9968471961,19.0
0.9968471961,19.0
0.9968471961,19.0
0.9968471961,19.0
0.9968471961,19.0
