hypervolume,onvg
0.4714180646,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.921363056,2.0
0.921363056,2.0
0.921363056,2.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9552013491,4.0
0.9552013491,4.0
0.9552013491,4.0
0.9552013491,4.0
0.9552013491,4.0
0.9552013491,4.0
0.9552013491,4.0
0.9552013491,4.0
0.9552013491,4.0
0.9552013491,4.0
0.9580096918,2.0
0.9580096918,2.0
0.9580096918,2.0
0.9580096918,2.0
0.9580096918,2.0
0.9580096918,2.0
0.9580096918,2.0
0.9642980772,3.0
0.9642980772,3.0
0.9642980772,3.0
0.9642980772,3.0
0.9642980772,3.0
0.9642980772,3.0
0.9642980772,3.0
0.9642980772,3.0
0.9642980772,3.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688226578,2.0
0.9688543468,3.0
0.9688543468,3.0
0.9688543468,3.0
0.9688543468,3.0
0.9688543468,3.0
0.9688543468,3.0
0.9688543468,3.0
0.9688543468,3.0
0.9708801012,4.0
0.9708801012,4.0
0.9708801012,4.0
0.9710699014,5.0
0.9710699014,5.0
0.9710699014,5.0
0.9710699014,5.0
0.9710699014,5.0
0.9710699014,5.0
0.9777850994,6.0
0.9777850994,6.0
0.9777850994,6.0
0.9777850994,6.0
0.9777850994,6.0
0.9777850994,6.0
0.9777850994,6.0
0.9778009169,7.0
0.9778009169,7.0
0.9778009169,7.0
0.9778009169,7.0
0.9778009169,7.0
0.9778009169,7.0
0.9778009169,7.0
0.9778009169,7.0
0.9778009169,7.0
0.9778009169,7.0
0.9778009169,7.0
0.9778009169,7.0
0.9778009169,7.0
0.9778009169,7.0
0.9778009169,7.0
0.9778009169,7.0
0.9778009169,7.0
0.9778009169,7.0
0.9778009169,7.0
0.9778009169,7.0
0.9778009169,7.0
0.9778009169,7.0
0.9778009169,7.0
0.9778009169,7.0
0.977804342,8.0
0.977804342,8.0
0.977804342,8.0
0.977804342,8.0
0.977804342,8.0
0.977804342,8.0
0.977804342,8.0
0.977804342,8.0
0.9779725541,8.0
0.9779725541,8.0
0.9779725541,8.0
0.9779725541,8.0
0.9779725541,8.0
0.9779725541,8.0
0.9779725541,8.0
0.9779725541,8.0
0.9779725541,8.0
0.9779725541,8.0
0.9779725541,8.0
0.9779725541,8.0
0.9779725541,8.0
0.9779725541,8.0
0.9779725541,8.0
0.9779725541,8.0
0.9779977842,9.0
0.9779977842,9.0
0.9815979953,10.0
0.9816031355,11.0
0.9816031355,11.0
0.9816031355,11.0
0.9816031355,11.0
0.9816031355,11.0
0.9816031355,11.0
0.9816031355,11.0
0.9816031355,11.0
0.9816031355,11.0
0.9816031355,11.0
0.9816031355,11.0
0.9816031355,11.0
0.9816031355,11.0
0.9816031355,11.0
0.9816031355,11.0
0.9816031355,11.0
0.9816031355,11.0
0.9816031355,11.0
0.9816031355,11.0
0.9816031355,11.0
0.9816031355,11.0
0.9816031355,11.0
0.9825879409,12.0
0.9863600093,12.0
0.9863600093,12.0
0.9863600093,12.0
0.9863618307,13.0
0.9863618307,13.0
0.9863618307,13.0
0.9863618307,13.0
0.9863618307,13.0
0.9863618307,13.0
0.9863618307,13.0
0.9863618307,13.0
0.9863618307,13.0
0.9863618307,13.0
0.9863618307,13.0
0.9863618307,13.0
0.9863618307,13.0
0.9884056478,14.0
0.9884056478,14.0
0.9884056478,14.0
0.9884056478,14.0
0.9884056478,14.0
0.9884056478,14.0
0.9884056478,14.0
0.9884056478,14.0
0.9884056478,14.0
0.9884056478,14.0
0.9884056478,14.0
0.9884056478,14.0
0.9884056478,14.0
0.9884056478,14.0
0.9884056478,14.0
0.9884056478,14.0
0.9884056478,14.0
0.9884056478,14.0
0.9884056478,14.0
0.9884056478,14.0
0.9884103989,15.0
