hypervolume,onvg
0.4714180646,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.921363056,2.0
0.921363056,2.0
0.921363056,2.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.960008486,2.0
0.960008486,2.0
0.960008486,2.0
0.960008486,2.0
0.9605874528,3.0
0.9605874528,3.0
0.9605874528,3.0
0.9605874528,3.0
0.9605874528,3.0
0.9605874528,3.0
0.9605874528,3.0
0.9690335918,4.0
0.9690335918,4.0
0.9690335918,4.0
0.969438388,5.0
0.969438388,5.0
0.969438388,5.0
0.969438388,5.0
0.969438388,5.0
0.969438388,5.0
0.969438388,5.0
0.9695587011,5.0
0.9695587011,5.0
0.9695587011,5.0
0.9695587011,5.0
0.9695587011,5.0
0.9695587011,5.0
0.9695901272,6.0
0.9695901272,6.0
0.9695901272,6.0
0.9703476442,7.0
0.9703476442,7.0
0.9703476442,7.0
0.9703476442,7.0
0.9703476442,7.0
0.9703476442,7.0
0.9703476442,7.0
0.9703476442,7.0
0.9703476442,7.0
0.9703476442,7.0
0.9703476442,7.0
0.9703476442,7.0
0.9703476442,7.0
0.9703476442,7.0
0.9703476442,7.0
0.9703506296,8.0
0.9703506296,8.0
0.9703506296,8.0
0.9703506296,8.0
0.9703506296,8.0
0.9703506296,8.0
0.9703506296,8.0
0.9703506296,8.0
0.9703506296,8.0
0.9703506296,8.0
0.9703506296,8.0
0.9703506296,8.0
0.9703506296,8.0
0.9703506296,8.0
0.9703506296,8.0
0.9703506296,8.0
0.9703510684,9.0
0.9703510684,9.0
0.9703657655,10.0
0.9703986718,11.0
0.9703986718,11.0
0.9705205016,12.0
0.9705362924,13.0
0.9705362924,13.0
0.9705362924,13.0
0.9705362924,13.0
0.9705362924,13.0
0.9705362924,13.0
0.9705362924,13.0
0.9705362924,13.0
0.9705362924,13.0
0.9705362924,13.0
0.9705362924,13.0
0.9705362924,13.0
0.9705362924,13.0
0.9705362924,13.0
0.9705362924,13.0
0.9705362924,13.0
0.9796052828,13.0
0.979607553,14.0
0.979607553,14.0
0.979607553,14.0
0.979607553,14.0
0.9796079705,15.0
0.9796079705,15.0
0.9796079705,15.0
0.9796079705,15.0
0.9796079705,15.0
0.9796079705,15.0
0.9796079705,15.0
0.9796079705,15.0
0.9796079705,15.0
0.9796079705,15.0
0.9796079705,15.0
0.9796079705,15.0
0.9877090162,16.0
0.9877090162,16.0
0.9877452648,14.0
0.9877452648,14.0
0.9877452648,14.0
0.9877452648,14.0
0.9877452648,14.0
0.9877452648,14.0
0.9877452648,14.0
0.9877452648,14.0
0.9877452648,14.0
0.9877452648,14.0
0.9877560415,15.0
0.9877560415,15.0
0.9877560415,15.0
0.9877560415,15.0
0.9877637706,16.0
0.9877637706,16.0
0.9877798499,17.0
0.9877798499,17.0
0.9877798499,17.0
0.9877798499,17.0
0.9877798499,17.0
0.9877798499,17.0
0.9877798499,17.0
0.9877798499,17.0
0.9879599464,17.0
0.9879599464,17.0
0.9880588497,14.0
0.9880588497,14.0
0.9880588497,14.0
0.9880588497,14.0
0.9880588497,14.0
0.9880737408,15.0
0.9880737408,15.0
0.9880737408,15.0
0.9881227102,16.0
0.9881227102,16.0
0.9881227102,16.0
0.9881227102,16.0
0.9881227102,16.0
0.9881227102,16.0
0.9881227102,16.0
0.9881227102,16.0
0.9881227102,16.0
0.9881241899,17.0
0.9881241899,17.0
0.9881241899,17.0
0.9887288895,8.0
0.9887288895,8.0
0.9887288895,8.0
0.9887288895,8.0
0.9887288895,8.0
0.9887693909,9.0
0.9887693909,9.0
0.9887693909,9.0
0.9888683608,9.0
0.9888683608,9.0
0.9888683608,9.0
0.9888683608,9.0
0.9888683608,9.0
0.9888683608,9.0
0.9888683608,9.0
0.9888683608,9.0
0.9888683608,9.0
0.9888683608,9.0
0.9888683608,9.0
0.9888683608,9.0
0.9888683608,9.0
0.9888683608,9.0
0.9888683608,9.0
0.9888683608,9.0
0.9888683608,9.0
0.9888683608,9.0
0.9888683608,9.0
0.9888717638,10.0
0.988884317,11.0
0.988884317,11.0
0.988884317,11.0
0.988884317,11.0
0.988884317,11.0
0.988884317,11.0
0.988884317,11.0
0.988884317,11.0
0.988884317,11.0
0.988884317,11.0
0.988884317,11.0
0.9888845198,12.0
0.9888845198,12.0
0.9888845198,12.0
0.9888845198,12.0
0.989022224,11.0
0.989022224,11.0
0.989098934,11.0
0.989098934,11.0
0.989098934,11.0
0.989098934,11.0
0.989098934,11.0
0.989098934,11.0
0.9891577428,12.0
0.9891577428,12.0
0.9893367795,13.0
0.9893900248,14.0
0.9893900248,14.0
0.9893900248,14.0
0.9893900248,14.0
0.9893900248,14.0
0.9893900248,14.0
0.9893900248,14.0
0.9893900248,14.0
0.9893900248,14.0
0.9893900248,14.0
0.9893900248,14.0
0.9893900248,14.0
0.9896034076,12.0
0.9896034076,12.0
0.9897184067,12.0
0.9897184067,12.0
0.9897184067,12.0
0.9897184067,12.0
0.9897184067,12.0
0.9897184067,12.0
0.9897184067,12.0
0.9897184067,12.0
0.9897245,13.0
0.9897517789,14.0
0.9897517789,14.0
0.9897517789,14.0
0.9897517789,14.0
0.9897517789,14.0
0.9897517789,14.0
0.9897517789,14.0
0.9897517789,14.0
0.9897517789,14.0
0.9897517789,14.0
0.9897517789,14.0
0.9897517789,14.0
0.9897517789,14.0
0.9897517789,14.0
0.9897517789,14.0
0.9897517789,14.0
0.9897517789,14.0
0.9897517789,14.0
0.9897517789,14.0
