hypervolume,onvg
0.4714180646,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.921363056,2.0
0.921363056,2.0
0.921363056,2.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9617342352,4.0
0.9617342352,4.0
0.9617342352,4.0
0.9618368393,5.0
0.9618368393,5.0
0.9618368393,5.0
0.962230447,6.0
0.962230447,6.0
0.962230447,6.0
0.962230447,6.0
0.962230447,6.0
0.962230447,6.0
0.962230447,6.0
0.962230447,6.0
0.962230447,6.0
0.962230447,6.0
0.962230447,6.0
0.962230447,6.0
0.962230447,6.0
0.962230447,6.0
0.962230447,6.0
0.9681045903,3.0
0.9681378957,4.0
0.9687602195,5.0
0.9687602195,5.0
0.9687602195,5.0
0.9687602195,5.0
0.9687602195,5.0
0.9687602195,5.0
0.9689571161,6.0
0.9689571161,6.0
0.9691610852,7.0
0.9691610852,7.0
0.9691610852,7.0
0.9691610852,7.0
0.9691610852,7.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9695917498,8.0
0.9696749079,9.0
0.9696776989,10.0
0.9714438094,11.0
0.9714438094,11.0
0.9714438094,11.0
0.9714438094,11.0
0.9714438094,11.0
0.9714438094,11.0
0.9714438094,11.0
0.9714438094,11.0
0.9728564592,6.0
0.9728564592,6.0
0.9728564592,6.0
0.9728564592,6.0
0.9728564592,6.0
0.9728564592,6.0
0.9728564592,6.0
0.9729116948,7.0
0.9729373409,8.0
0.9729381416,9.0
0.9729381416,9.0
0.9729381416,9.0
0.9729381416,9.0
0.9752875915,10.0
0.9752875915,10.0
0.9752910866,11.0
0.9752910866,11.0
0.975763705,12.0
0.975763705,12.0
0.975763705,12.0
0.9757712346,12.0
0.9757712346,12.0
0.9757712346,12.0
0.9757712346,12.0
0.9757712346,12.0
0.9757712346,12.0
0.9757712346,12.0
0.9757712346,12.0
0.975795348,11.0
0.9767395651,12.0
0.9767395651,12.0
0.9767395651,12.0
0.9772760764,13.0
0.9772884675,13.0
0.9772904687,14.0
0.9772904687,14.0
0.9772904687,14.0
0.9772904687,14.0
0.9772904687,14.0
0.9772904687,14.0
0.9772904687,14.0
0.9780714685,14.0
0.9780714685,14.0
0.9780714685,14.0
0.9780714685,14.0
0.9780714685,14.0
0.9780714685,14.0
0.9780714685,14.0
0.9780714685,14.0
0.9780714685,14.0
0.9780714685,14.0
0.9780714685,14.0
0.9780714685,14.0
0.9780740812,15.0
0.9780740812,15.0
0.9780740812,15.0
0.9780740812,15.0
0.9780752837,16.0
0.9780752837,16.0
0.9780752837,16.0
0.9780752837,16.0
0.9780752837,16.0
0.9780752837,16.0
0.9780752837,16.0
0.9780752837,16.0
0.9780812314,16.0
0.9780812314,16.0
0.9780812314,16.0
0.9780812314,16.0
0.9780812314,16.0
0.9780812314,16.0
0.9780812314,16.0
0.9780812314,16.0
0.9780812314,16.0
0.9780812314,16.0
0.9780812314,16.0
0.9780812314,16.0
0.9780821897,17.0
0.9780821897,17.0
0.9780821897,17.0
0.9780821897,17.0
0.9780821897,17.0
0.9780821897,17.0
0.9780821897,17.0
0.9780821897,17.0
0.9780821897,17.0
0.9780821897,17.0
0.9780821897,17.0
0.9780821897,17.0
0.9780821897,17.0
0.9780876314,18.0
0.9780876314,18.0
0.9780876314,18.0
0.9780876314,18.0
0.9780876314,18.0
0.9780876314,18.0
0.9780878947,19.0
0.9780878947,19.0
0.9780878947,19.0
0.9780878947,19.0
0.9780878947,19.0
0.9780960421,20.0
0.9785182653,21.0
0.9785182653,21.0
0.9785250671,22.0
0.9785250671,22.0
0.9785250671,22.0
0.9785289692,23.0
0.9785289692,23.0
0.9785289692,23.0
0.978534859,22.0
0.978534859,22.0
0.9785463727,22.0
0.9785463727,22.0
0.9785463727,22.0
0.9785517887,19.0
0.9785517887,19.0
0.9788195875,20.0
0.9788246685,20.0
0.9788246685,20.0
0.9788246685,20.0
0.9788246685,20.0
0.9788246685,20.0
0.9788367423,21.0
0.9788367423,21.0
0.9788367423,21.0
0.9788367423,21.0
0.9788367423,21.0
0.9788367423,21.0
0.9788367423,21.0
0.9788367423,21.0
0.9788367423,21.0
0.9788367423,21.0
0.9788367423,21.0
0.9788367423,21.0
0.9788367423,21.0
0.9788367423,21.0
0.9788367423,21.0
0.9788367423,21.0
0.9788367423,21.0
0.9788367423,21.0
0.9788367423,21.0
0.9788367423,21.0
0.9788367423,21.0
0.9788381075,21.0
0.9788381075,21.0
0.9788381075,21.0
0.9788381075,21.0
0.9788381075,21.0
0.9788386115,22.0
0.9788386115,22.0
0.9788386115,22.0
0.978839114,23.0
0.978839114,23.0
0.978839114,23.0
0.978839114,23.0
0.978839114,23.0
0.9788391852,24.0
0.9788391852,24.0
0.9788391852,24.0
0.9788391852,24.0
0.9788391852,24.0
0.9788391852,24.0
0.9788391852,24.0
0.9788391852,24.0
