hypervolume,onvg
0.9289806528,1.0
0.9623513968,2.0
0.9623513968,2.0
0.9623873268,3.0
0.9623895423,4.0
0.9623895423,4.0
0.9726123709,5.0
0.9726123709,5.0
0.9744736205,6.0
0.9761416473,7.0
0.9761416473,7.0
0.9761416473,7.0
0.9761416473,7.0
0.9766509469,6.0
0.9767123887,7.0
0.9767123887,7.0
0.9767123887,7.0
0.9767123887,7.0
0.9770347777,8.0
0.9770922859,9.0
0.9770935969,10.0
0.9770935969,10.0
0.9770935969,10.0
0.9852214718,10.0
0.9852286322,11.0
0.9852462586,10.0
0.9853851218,11.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9853874892,12.0
0.9928218471,13.0
0.9928236776,14.0
0.9928236776,14.0
0.9928236776,14.0
0.9928236776,14.0
0.9928236776,14.0
0.9928236776,14.0
0.9928562303,15.0
0.9928562303,15.0
0.9928562303,15.0
0.9928562303,15.0
0.9928562303,15.0
0.9928562303,15.0
0.9928998369,16.0
0.9929249728,17.0
0.9929249728,17.0
0.9929249728,17.0
0.9929249728,17.0
0.9929249728,17.0
0.9929249728,17.0
0.9929249728,17.0
0.9929249728,17.0
0.9929249728,17.0
0.9929249728,17.0
0.9929249728,17.0
0.9929249728,17.0
0.9929249728,17.0
0.9929249728,17.0
0.9929249728,17.0
0.9929249728,17.0
0.9929249728,17.0
0.9929249728,17.0
0.9929486785,18.0
0.9929486785,18.0
0.9929486785,18.0
0.9929486785,18.0
0.9931221046,18.0
0.9931221046,18.0
0.99585234,19.0
0.99585234,19.0
0.99585234,19.0
0.99585234,19.0
0.99585234,19.0
0.995920405,19.0
0.9959257845,20.0
0.9959257845,20.0
0.9959257845,20.0
0.9959257845,20.0
0.9959257845,20.0
0.9959257845,20.0
0.995943781,21.0
0.995943781,21.0
0.995943781,21.0
0.995943781,21.0
0.9959447829,22.0
0.9959447829,22.0
0.9959447829,22.0
0.9959447829,22.0
0.9959447829,22.0
0.9959447829,22.0
0.9959447829,22.0
0.9959447829,22.0
0.9959447829,22.0
0.9959447829,22.0
0.9959447829,22.0
0.9959611301,23.0
0.9959611301,23.0
0.9959611301,23.0
0.9959611301,23.0
0.9959611301,23.0
0.9959611301,23.0
0.9959611301,23.0
0.9959611301,23.0
0.9959611301,23.0
0.9959611301,23.0
0.9959611301,23.0
0.9959619614,24.0
0.9959619614,24.0
0.9959619614,24.0
0.9959619614,24.0
0.9959628376,25.0
0.9959628376,25.0
0.9959628376,25.0
0.9959628376,25.0
0.9959628376,25.0
0.9959628376,25.0
0.9959628376,25.0
0.9959628376,25.0
0.9959628376,25.0
0.9959628376,25.0
0.9959746011,26.0
0.9959746011,26.0
0.9959746011,26.0
0.9959746011,26.0
0.9959746011,26.0
0.9959746011,26.0
0.9959746011,26.0
0.9959746011,26.0
0.9959746011,26.0
0.9959746011,26.0
0.9959751121,27.0
0.9959751121,27.0
0.9959751121,27.0
0.9959751121,27.0
0.9959751121,27.0
0.9959791853,28.0
0.9959791853,28.0
0.9959791853,28.0
0.9959791853,28.0
0.9959791853,28.0
0.9959807454,29.0
0.9959807454,29.0
0.9959807454,29.0
0.9959807454,29.0
0.9959807454,29.0
0.9959807454,29.0
0.9959816697,30.0
0.9959816697,30.0
0.995986617,31.0
0.995986617,31.0
0.995986617,31.0
0.995986617,31.0
0.995986617,31.0
0.995986617,31.0
