hypervolume,onvg
0.4714180646,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.921363056,2.0
0.921363056,2.0
0.921363056,2.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9573327007,3.0
0.9573327007,3.0
0.9573327007,3.0
0.9573327007,3.0
0.9575682606,4.0
0.9577147317,5.0
0.9581771323,4.0
0.9581771323,4.0
0.9699103927,3.0
0.9699103927,3.0
0.9699103927,3.0
0.9699103927,3.0
0.9699103927,3.0
0.9699103927,3.0
0.9699304665,4.0
0.9701527099,4.0
0.9701527099,4.0
0.9701527099,4.0
0.9701527099,4.0
0.9701527099,4.0
0.9701527099,4.0
0.9701527099,4.0
0.9701527099,4.0
0.9701527099,4.0
0.9701527099,4.0
0.9701527099,4.0
0.9701527099,4.0
0.9701527099,4.0
0.9701527099,4.0
0.9701586237,5.0
0.9706306137,4.0
0.9711527259,5.0
0.9736503307,6.0
0.9736509569,7.0
0.9737133969,8.0
0.9737144995,9.0
0.9737244509,9.0
0.9737244509,9.0
0.9737244509,9.0
0.9737244509,9.0
0.9756017952,10.0
0.9756017952,10.0
0.9756017952,10.0
0.9793240293,9.0
0.9793240293,9.0
0.9793240293,9.0
0.9793324358,10.0
0.9793324358,10.0
0.9793324358,10.0
0.9793324358,10.0
0.9793353493,11.0
0.9793353493,11.0
0.9793353493,11.0
0.9793509064,12.0
0.9793516081,13.0
0.9793516081,13.0
0.9793516081,13.0
0.9793516081,13.0
0.9793516081,13.0
0.9793516081,13.0
0.9854888759,14.0
0.9854888759,14.0
0.9854888759,14.0
0.9854898888,15.0
0.9854898888,15.0
0.9854898888,15.0
0.9854898888,15.0
0.9854904414,16.0
0.9854904414,16.0
0.9854904414,16.0
0.9854921248,17.0
0.9854968447,18.0
0.9854971979,19.0
0.9854971979,19.0
0.9854971979,19.0
0.9854983427,20.0
0.9854997818,21.0
0.9854997818,21.0
0.9854997818,21.0
0.9854997818,21.0
0.9854997818,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855250145,21.0
0.9855591079,20.0
0.9855591079,20.0
0.9855603644,21.0
0.9855603644,21.0
0.9855603644,21.0
0.9855603644,21.0
0.9855603644,21.0
0.9856486272,22.0
0.9856486272,22.0
0.9856486272,22.0
0.9856486272,22.0
0.9856486272,22.0
0.9856486272,22.0
0.9856486272,22.0
0.9856486272,22.0
0.9856486272,22.0
0.9856486272,22.0
0.9856486272,22.0
0.9856486272,22.0
0.9856502244,23.0
0.9856502244,23.0
0.9856502244,23.0
0.9856502244,23.0
0.9856508237,24.0
0.9856508237,24.0
0.985651073,25.0
0.985651073,25.0
0.985651073,25.0
0.985651073,25.0
0.985651073,25.0
0.985651073,25.0
0.985651073,25.0
0.985651073,25.0
0.985651073,25.0
0.985651073,25.0
0.985651073,25.0
0.985651073,25.0
0.9856537975,26.0
0.9856537975,26.0
0.9856758728,27.0
0.9856758728,27.0
0.9857191471,24.0
0.9857191471,24.0
0.9857191471,24.0
0.9857191471,24.0
0.9857191471,24.0
0.9857191471,24.0
0.9857191471,24.0
0.9857191471,24.0
0.9857191471,24.0
0.9857191471,24.0
0.9857191471,24.0
0.9857191471,24.0
0.9857195202,25.0
0.9857195202,25.0
0.9857195202,25.0
0.9857195202,25.0
0.9857195202,25.0
0.9857203652,26.0
0.9857276015,27.0
0.9857276015,27.0
0.985728947,28.0
0.985728947,28.0
0.9857315046,29.0
0.9857315046,29.0
0.9857315046,29.0
0.9857315046,29.0
0.9857315046,29.0
0.9857315046,29.0
0.9857315046,29.0
0.9857315046,29.0
0.9857315046,29.0
0.9857315046,29.0
0.9857315046,29.0
0.9857315046,29.0
0.9857742197,28.0
0.9857742197,28.0
0.9857742197,28.0
0.9857742197,28.0
0.9857994513,26.0
0.9857994513,26.0
0.9857994513,26.0
0.9857994513,26.0
0.9872482832,27.0
0.9872492894,28.0
0.9872492894,28.0
0.9872492894,28.0
0.9872492894,28.0
0.9872492894,28.0
0.9872492894,28.0
0.9872492894,28.0
0.9872492894,28.0
0.9872492894,28.0
0.9872492894,28.0
0.9872957818,26.0
0.9872957818,26.0
0.9872957818,26.0
0.9872957818,26.0
0.9873001449,27.0
0.9873001449,27.0
0.9873001449,27.0
0.9873001449,27.0
0.9873001449,27.0
0.9873001449,27.0
0.9873001449,27.0
0.9873073264,28.0
0.9873073264,28.0
0.9873073264,28.0
0.9873073264,28.0
0.9873087252,29.0
0.9873087252,29.0
0.9873087252,29.0
0.9873087252,29.0
0.9873087252,29.0
0.9873087252,29.0
0.9873087252,29.0
0.9873087252,29.0
0.9873087252,29.0
0.9873104475,30.0
0.9873104475,30.0
0.9873104475,30.0
0.9873104475,30.0
0.9873104475,30.0
0.9873104475,30.0
0.9873104475,30.0
0.9873104475,30.0
0.9873108026,31.0
0.9873108026,31.0
0.9873108026,31.0
0.9873108026,31.0
0.9873108026,31.0
0.9873108026,31.0
0.9873108026,31.0
0.9897737655,32.0
0.9897737655,32.0
0.9898527321,30.0
0.9898527321,30.0
0.9898527321,30.0
0.9898540412,31.0
0.9898540412,31.0
0.9898540412,31.0
