hypervolume,onvg
0.9389366071,1.0
0.9642425925,1.0
0.964389284,2.0
0.972771686,3.0
0.9728630481,4.0
0.9734822996,5.0
0.9734985485,6.0
0.9822386975,7.0
0.9822386975,7.0
0.9822829361,8.0
0.9822915431,9.0
0.9823258201,10.0
0.9840394877,11.0
0.9880996441,12.0
0.9881005662,13.0
0.9881136019,14.0
0.9881136019,14.0
0.9881136019,14.0
0.9881136019,14.0
0.9881405204,15.0
0.9881631735,16.0
0.9882335228,16.0
0.9882335228,16.0
0.9882564819,17.0
0.9882564819,17.0
0.9882578898,18.0
0.9882599519,19.0
0.9882607927,20.0
0.9882607927,20.0
0.988262085,21.0
0.9882635625,22.0
0.9884198361,23.0
0.9884333414,24.0
0.9884337888,25.0
0.9885636549,26.0
0.9885654282,27.0
0.9885658763,28.0
0.9885658763,28.0
0.9885658763,28.0
0.9885658763,28.0
0.9885662987,29.0
0.9885662987,29.0
0.9885662987,29.0
0.9885671527,30.0
0.9885677086,31.0
0.9885683978,32.0
0.9885686304,33.0
0.9885691485,34.0
0.9885692577,35.0
0.9885692577,35.0
0.9885692577,35.0
0.9885798693,36.0
0.9885798693,36.0
0.9885798693,36.0
0.9885798693,36.0
0.9885798693,36.0
0.9885813453,37.0
0.9885813453,37.0
0.9885813453,37.0
0.9885813453,37.0
0.9885813453,37.0
0.9885813453,37.0
0.9885813453,37.0
0.9885813453,37.0
0.988582728,38.0
0.988582728,38.0
0.988582728,38.0
0.988582728,38.0
0.9886022639,37.0
0.9886022639,37.0
0.9886024818,38.0
0.9886024818,38.0
0.9886024818,38.0
0.9886024818,38.0
0.9886024818,38.0
0.9886024818,38.0
0.9886024818,38.0
0.9886063196,39.0
0.9886065378,40.0
0.9886066528,41.0
0.9886066528,41.0
0.9887090394,42.0
0.988709733,43.0
0.9887132863,44.0
0.9887132863,44.0
0.9887132863,44.0
0.9887141689,45.0
0.9887141689,45.0
0.988714224,46.0
0.988714224,46.0
0.988714224,46.0
0.988714224,46.0
0.988714224,46.0
0.988714224,46.0
0.988714224,46.0
0.988714224,46.0
0.988714224,46.0
0.988714224,46.0
0.988714224,46.0
0.988714224,46.0
0.988714224,46.0
0.988714224,46.0
0.988714224,46.0
0.988714224,46.0
0.988714224,46.0
0.988714224,46.0
0.9887146407,47.0
0.9887163698,48.0
0.9887163698,48.0
0.9887163698,48.0
0.9887163698,48.0
0.9887163698,48.0
0.9887163698,48.0
0.9887163698,48.0
0.9887163698,48.0
0.9887163698,48.0
0.9887180535,49.0
0.9887180535,49.0
0.9887180535,49.0
0.9887180535,49.0
0.9887193971,50.0
0.9887193971,50.0
0.9887193971,50.0
0.9887193971,50.0
0.9887211289,49.0
0.9887212848,50.0
0.9887212848,50.0
0.9887212848,50.0
0.9887212848,50.0
0.9887212848,50.0
0.9887234066,50.0
0.9887234066,50.0
0.9887234066,50.0
0.9887234066,50.0
0.9887234066,50.0
0.988723549,51.0
0.988723549,51.0
0.9887237449,52.0
0.9887237449,52.0
0.9887237449,52.0
0.9887288258,52.0
0.9887288258,52.0
0.9887288258,52.0
0.9887288258,52.0
0.9887288258,52.0
0.9887288258,52.0
0.9887288258,52.0
0.9887288258,52.0
0.9887288258,52.0
0.9887288258,52.0
0.9887292087,53.0
0.9887292087,53.0
0.9887292087,53.0
0.9887292087,53.0
0.9887292087,53.0
0.9887292087,53.0
0.9887292087,53.0
0.9887292087,53.0
0.9887292087,53.0
0.9887292087,53.0
0.9887292087,53.0
0.9887418019,53.0
0.9887418019,53.0
0.9887418019,53.0
0.9887418019,53.0
0.9887418019,53.0
0.9887418019,53.0
0.9887462848,54.0
0.9887462848,54.0
0.9887462848,54.0
0.9887475279,55.0
0.9887475279,55.0
0.9887490402,56.0
0.9887490402,56.0
0.9887490402,56.0
0.9887490402,56.0
0.9887490402,56.0
0.9887490402,56.0
0.9887493125,57.0
0.9887493125,57.0
0.9887504697,58.0
0.9887504697,58.0
0.9887536024,59.0
0.9887552092,60.0
0.9887552092,60.0
0.9887570161,61.0
0.9887576883,62.0
0.9887576883,62.0
0.9887578277,63.0
0.9888106619,64.0
0.9888106619,64.0
0.9888106619,64.0
0.9888106619,64.0
