hypervolume,onvg
0.4714180646,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.921363056,2.0
0.921363056,2.0
0.921363056,2.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9586053587,3.0
0.9586053587,3.0
0.9586053587,3.0
0.9586053587,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604118661,3.0
0.9604387482,4.0
0.9604387482,4.0
0.9608346049,5.0
0.9612289402,6.0
0.9613555894,7.0
0.9613612161,8.0
0.9613612161,8.0
0.9613612161,8.0
0.9613612161,8.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761213721,5.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9761226371,6.0
0.9762214289,7.0
0.9762214289,7.0
0.9762214289,7.0
0.9762214289,7.0
0.9762214289,7.0
0.9762214289,7.0
0.9762214289,7.0
0.9762515541,8.0
0.9762603351,9.0
0.9762603351,9.0
0.9762603351,9.0
0.9762603351,9.0
0.9762603351,9.0
0.9762603351,9.0
0.9762603351,9.0
0.9762603351,9.0
0.9762603351,9.0
0.9762603351,9.0
0.9762603351,9.0
0.9762603351,9.0
0.9762603351,9.0
0.9762603351,9.0
0.9762603351,9.0
0.9762603351,9.0
0.9762603351,9.0
0.9762603351,9.0
0.976271981,10.0
0.976271981,10.0
0.976271981,10.0
0.976271981,10.0
0.976271981,10.0
0.976271981,10.0
0.976271981,10.0
0.976271981,10.0
0.976271981,10.0
0.976271981,10.0
0.976271981,10.0
0.976271981,10.0
0.976271981,10.0
0.976271981,10.0
0.976271981,10.0
0.976271981,10.0
0.976271981,10.0
0.976271981,10.0
0.976271981,10.0
0.976271981,10.0
0.976271981,10.0
0.9762815254,11.0
0.9762815254,11.0
0.9762815254,11.0
0.9762815254,11.0
0.9762815254,11.0
0.9762815254,11.0
0.9762815254,11.0
0.9762815254,11.0
0.9762815254,11.0
0.9762815254,11.0
0.9806383819,12.0
0.9806383819,12.0
0.9806383819,12.0
0.9806383819,12.0
0.9806383819,12.0
0.9806383819,12.0
0.9806383819,12.0
0.9806383819,12.0
0.9806383819,12.0
0.9806383819,12.0
0.9806383819,12.0
0.9806383819,12.0
0.9806383819,12.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
0.9872143677,10.0
