hypervolume,onvg
0.4714180646,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.8984166985,1.0
0.921363056,2.0
0.921363056,2.0
0.921363056,2.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9532252015,3.0
0.9662014816,2.0
0.9702511833,3.0
0.9702511833,3.0
0.9702511833,3.0
0.9702511833,3.0
0.9702511833,3.0
0.9836483155,3.0
0.9836483155,3.0
0.9836483155,3.0
0.9836483155,3.0
0.9836483155,3.0
0.9836483155,3.0
0.9836483155,3.0
0.9836483155,3.0
0.9836483155,3.0
0.9836483155,3.0
0.9836483155,3.0
0.9836483155,3.0
0.9836483155,3.0
0.9857646085,4.0
0.9857646085,4.0
0.9857646085,4.0
0.9857646085,4.0
0.9857646085,4.0
0.9857646085,4.0
0.9857646085,4.0
0.9857646085,4.0
0.9857646085,4.0
0.9857646085,4.0
0.9857646085,4.0
0.9857646085,4.0
0.9857646085,4.0
0.9857646085,4.0
0.9906642475,4.0
0.9906642475,4.0
0.9906642475,4.0
0.9906642475,4.0
0.9906642475,4.0
0.9906642475,4.0
0.9906642475,4.0
0.9906642475,4.0
0.9906642475,4.0
0.9906642475,4.0
0.9906642475,4.0
0.9906642475,4.0
0.9906710735,5.0
0.9906752919,6.0
0.9906752919,6.0
0.9906752919,6.0
0.9906752919,6.0
0.9906752919,6.0
0.9906752919,6.0
0.9906752919,6.0
0.993487866,7.0
0.993487866,7.0
0.993487866,7.0
0.993487866,7.0
0.993487866,7.0
0.993487866,7.0
0.993487866,7.0
0.993487866,7.0
0.993487866,7.0
0.993487866,7.0
0.993487866,7.0
0.993487866,7.0
0.993487866,7.0
0.993490858,8.0
0.993490858,8.0
0.9939818206,9.0
0.9939818206,9.0
0.9939818206,9.0
0.9939818206,9.0
0.9939818206,9.0
0.9939818206,9.0
0.9939818206,9.0
0.9939818206,9.0
0.9939818206,9.0
0.9939818206,9.0
0.9939818206,9.0
0.9960656066,10.0
0.9960656066,10.0
0.9960656066,10.0
0.9960656066,10.0
0.9960656066,10.0
0.9960656066,10.0
0.9960656066,10.0
0.9960659855,11.0
0.9960659855,11.0
0.9960659855,11.0
0.9960659855,11.0
0.9960659855,11.0
0.9960659855,11.0
0.9960659855,11.0
0.9960659855,11.0
0.9960659855,11.0
0.9960659855,11.0
0.9960659855,11.0
0.9960659855,11.0
0.9960659855,11.0
0.9960659855,11.0
0.9960659855,11.0
0.9960659855,11.0
0.9960659855,11.0
0.9960833117,12.0
0.9960833117,12.0
0.9960833117,12.0
0.9960833117,12.0
0.9960833117,12.0
0.9960833117,12.0
0.9960833117,12.0
0.9963898953,13.0
0.9963898953,13.0
0.9963898953,13.0
0.9963898953,13.0
0.9963898953,13.0
0.9963898953,13.0
0.9963898953,13.0
0.9963968358,14.0
0.9963968358,14.0
0.9963968358,14.0
0.9963968358,14.0
0.9963968358,14.0
0.9963968358,14.0
0.9963968358,14.0
0.9963968358,14.0
0.9963968358,14.0
0.9963968358,14.0
0.9963968358,14.0
0.9963985612,15.0
0.9963985612,15.0
0.9963985612,15.0
0.9963985612,15.0
0.9963985612,15.0
0.9963985612,15.0
0.9963985612,15.0
0.9963985612,15.0
0.9963985612,15.0
0.9963985612,15.0
0.9963985612,15.0
0.9963985612,15.0
0.9963985612,15.0
0.9963985612,15.0
0.9963985612,15.0
0.996399355,16.0
0.996399355,16.0
0.996399355,16.0
0.996399355,16.0
0.996399355,16.0
0.9964269452,17.0
0.9964269452,17.0
0.9964286015,18.0
0.9964286015,18.0
0.9964286015,18.0
0.9964286015,18.0
0.9964286015,18.0
0.9964286015,18.0
0.9964286015,18.0
0.9964286015,18.0
0.9964286015,18.0
0.9964286015,18.0
0.9964286015,18.0
0.9964286015,18.0
0.9964286015,18.0
0.9964286015,18.0
0.9964286015,18.0
0.9964286015,18.0
0.9964286015,18.0
0.9966961386,19.0
0.9966961386,19.0
0.9966961386,19.0
0.9966970852,20.0
0.9966970852,20.0
0.9966970852,20.0
0.9966970852,20.0
0.9966970852,20.0
0.9966970852,20.0
0.9966970852,20.0
0.9966970852,20.0
0.9966970852,20.0
0.9966970852,20.0
0.9966970852,20.0
0.9966970852,20.0
0.9966970852,20.0
0.9966970852,20.0
0.9966970852,20.0
0.9966970852,20.0
0.9966970852,20.0
0.9966970852,20.0
0.9966970852,20.0
0.9967031802,21.0
0.9967031802,21.0
0.9967031802,21.0
0.9967031802,21.0
0.9967031802,21.0
0.9967031802,21.0
0.9967031802,21.0
0.9967031802,21.0
0.9967031802,21.0
0.9967031802,21.0
0.9967031802,21.0
0.9967031802,21.0
0.9967049407,22.0
0.9967049407,22.0
0.9967154059,23.0
0.9967154059,23.0
0.9967154059,23.0
0.9967154059,23.0
0.9967154059,23.0
0.9967154059,23.0
0.9967154059,23.0
0.9967154059,23.0
0.9967154059,23.0
0.996717682,24.0
0.996717682,24.0
0.996717682,24.0
0.996717682,24.0
0.996717682,24.0
0.996717682,24.0
0.996717682,24.0
0.996717682,24.0
0.996717682,24.0
0.996717682,24.0
0.996717682,24.0
0.996717682,24.0
0.996717682,24.0
0.996717682,24.0
0.996717682,24.0
0.996717682,24.0
0.996717682,24.0
0.9970736378,24.0
0.9970736378,24.0
0.9970736378,24.0
0.9970736378,24.0
0.9970736378,24.0
0.9970736378,24.0
0.9970736378,24.0
0.9970736378,24.0
0.9970736378,24.0
0.9970736378,24.0
0.9970736378,24.0
0.9970736378,24.0
0.9970736378,24.0
0.9970736378,24.0
0.9970736378,24.0
0.9970736378,24.0
0.9970736378,24.0
0.9970736378,24.0
0.9970736378,24.0
